"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Goliath grouper"

timestep\group,Seabird,"Blacktip shark","Dusky shark","Large coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (1+yr)","Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Goliath grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Mutton snapper","Other snapper",Tilefish,
1,0.001848205,0.003923523,0.003179676,0.001483339,0.001175567,2.591023E-05,0.003357469,0.001865,0.005608044,0.001670403,0.005618216,0.001511794,0.006274456,0.001963608,0.01321524,0.002617383,0.0008307567,0.0003516059,0.003579998,0.01301934,0.003893347,0.004745483,0.01731118,0.001030125,0.002352181
2,0.001849928,0.003928163,0.003183109,0.001484371,0.001186853,2.585253E-05,0.003367375,0.001880362,0.005616587,0.00167692,0.005617488,0.001512424,0.006174697,0.001971204,0.01318104,0.002626302,0.0008146161,0.0003520493,0.003589301,0.01291639,0.003851742,0.004759083,0.01730942,0.00103208,0.002358639
3,0.001853015,0.003935776,0.003187645,0.001486073,0.001202565,2.579726E-05,0.003381052,0.00189659,0.005637186,0.001685084,0.005621251,0.00151307,0.006090554,0.00197881,0.01315859,0.002635162,0.0008007986,0.0003526955,0.003603345,0.0128131,0.003814198,0.004771624,0.01734415,0.001036297,0.002367598
4,0.00185752,0.003946123,0.003193222,0.001488304,0.001220077,2.574115E-05,0.003399243,0.0019135,0.005669159,0.001695368,0.005631382,0.001513532,0.005984614,0.001986159,0.01313625,0.002643636,0.0007851378,0.0003536131,0.003621604,0.0126344,0.003780435,0.004782545,0.01740738,0.001041808,0.002379778
5,0.001863405,0.003959235,0.003199995,0.001491183,0.001235718,2.568547E-05,0.003421391,0.001931172,0.00571024,0.001707489,0.005647321,0.001513921,0.005812073,0.001993383,0.01310355,0.0026519,0.0007621188,0.0003547773,0.003643542,0.01227205,0.003750981,0.004792175,0.017494,0.001048175,0.002394333
6,0.001869803,0.003973304,0.003207372,0.00149439,0.001248813,2.562975E-05,0.003444532,0.001948998,0.005750759,0.001719967,0.005665153,0.001514326,0.005612942,0.002000576,0.01306543,0.002660074,0.0007344392,0.0003560166,0.003665375,0.0118188,0.003726466,0.004800731,0.0175746,0.001053581,0.00240872
7,0.001876433,0.003987794,0.003215427,0.001497964,0.001260727,2.557937E-05,0.003467189,0.001966928,0.005786524,0.001731997,0.005682378,0.001515153,0.005440237,0.002008262,0.01303582,0.002668836,0.0007083708,0.0003572447,0.003685716,0.01142022,0.003708286,0.00480942,0.017638,0.00105768,0.002421712
8,0.001882529,0.004001123,0.003223227,0.00150146,0.001274361,2.553089E-05,0.003487314,0.001984361,0.005813537,0.001742555,0.005695398,0.001516249,0.005349841,0.002016242,0.01302668,0.002677901,0.0006912081,0.0003582906,0.003702675,0.01123427,0.003696344,0.004817705,0.01767635,0.001060323,0.002431907
9,0.001887043,0.004010936,0.003229435,0.001504134,0.0012917,2.547709E-05,0.003502739,0.002000308,0.005826544,0.001750638,0.005700829,0.001517257,0.005360329,0.002024026,0.01303896,0.002686621,0.0006870435,0.0003589846,0.003713532,0.01133704,0.003689765,0.00482442,0.01767387,0.001060661,0.002438148
10,0.001890271,0.004017804,0.003234431,0.001506145,0.001313546,2.542168E-05,0.003514148,0.002015,0.005827884,0.001756617,0.005699446,0.001518419,0.005451919,0.002031927,0.01306739,0.002695405,0.0006951429,0.0003593787,0.003719337,0.01170848,0.003688828,0.004830315,0.01763774,0.001059282,0.002441319
