"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:24 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of King mackerel (0-1yr)"

timestep\group,"Benthic piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Benthic coastal invertebrate feeders","Coastal omnivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp","Mobile epifauna",Zooplankton,Detritus,
1,0.001418641,0.001748971,0.02494913,0.003379053,0.04394598,0.006548145,0.07243947,0.148088,0.102747,0.07662374,0.04857991,0.1449876,0.01537234,0.0314513,0.07215497,0.001029074,0.001741411,0.04032974,0.0003162347,0.09155064,0.06266634
2,0.00134588,0.001661439,0.02390489,0.003240577,0.04187279,0.00619415,0.06912356,0.1500926,0.1029849,0.07712801,0.04810786,0.1368538,0.01465422,0.03002348,0.07202582,0.001032426,0.001808076,0.04029904,0.0003102472,0.1041353,0.06518421
3,0.001216952,0.001516666,0.02198941,0.002997254,0.03829552,0.005625887,0.0635343,0.1508248,0.1017614,0.07636463,0.04685198,0.1259438,0.01344084,0.02778968,0.07206579,0.001026033,0.001897656,0.04008821,0.0003004816,0.1302754,0.06844662
4,0.001124185,0.001419398,0.02073895,0.002851597,0.03580337,0.005282074,0.06004435,0.1562992,0.1027293,0.07688356,0.04639929,0.1184042,0.01255269,0.0265344,0.07868862,0.001022281,0.001936745,0.03967594,0.0002902827,0.1385089,0.06497694
5,0.001080972,0.00138222,0.02037372,0.002829474,0.03478187,0.005184746,0.05912257,0.1613628,0.1044308,0.07799415,0.04650544,0.1137521,0.01213316,0.0263478,0.0913346,0.001029734,0.001952272,0.03961074,0.0002838393,0.1310876,0.05906639
6,0.001098736,0.001411095,0.02101563,0.002939546,0.03544244,0.005345881,0.06088309,0.1664405,0.107278,0.08019684,0.04752725,0.1122413,0.01224967,0.02716541,0.106404,0.001039424,0.001911248,0.03947689,0.0002797264,0.1086631,0.05169582
7,0.001158082,0.001480133,0.02228557,0.003128549,0.03717988,0.005654906,0.06418978,0.169489,0.1102073,0.08284526,0.04907518,0.1130719,0.01269842,0.0284803,0.119431,0.001045699,0.001842852,0.03930961,0.0002768667,0.08187767,0.04496188
8,0.001233717,0.001557117,0.02370624,0.003327745,0.03925213,0.005970551,0.06762412,0.1696684,0.1121302,0.08518878,0.05064887,0.1154329,0.01324491,0.02968558,0.125876,0.001043578,0.001770972,0.03906409,0.0002747385,0.06082471,0.04150073
9,0.001330274,0.001645208,0.02532528,0.003538813,0.04175519,0.006311927,0.07128496,0.1693173,0.11361,0.08752441,0.05237694,0.1201538,0.01392147,0.03084298,0.125719,0.001028985,0.001661584,0.03830091,0.0002721011,0.04405361,0.03873025
10,0.001437987,0.001734905,0.02697994,0.003742126,0.04443903,0.006642771,0.07486068,0.1678154,0.1143447,0.08957846,0.05406029,0.1272723,0.01464136,0.03185316,0.1212709,0.001007643,0.001553785,0.03743597,0.0002699557,0.03082332,0.03694635
11,0.00153445,0.001802918,0.02830369,0.003888317,0.04671868,0.006862145,0.07739827,0.1651342,0.1138257,0.09097436,0.05539618,0.1362109,0.01523393,0.03235913,0.1127106,0.000981866,0.001471318,0.03664185,0.0002689495,0.02249903,0.03884967
12,0.001659988,0.001889801,0.02992248,0.004058103,0.04958687,0.007165371,0.08060446,0.1634736,0.1133151,0.09231036,0.05681444,0.1493464,0.01597659,0.03303757,0.1040226,0.0009387097,0.001311909,0.03477976,0.0002635678,0.01393421,0.03488069
13,0.001761347,0.001955401,0.03089906,0.004167832,0.05197752,0.007358935,0.08295873,0.1594002,0.1131494,0.09376453,0.05827239,0.1549595,0.01654652,0.03335867,0.09449084,0.0009056518,0.00123311,0.0340169,0.0002643437,0.009956639,0.03788544
14,0.001774497,0.001928628,0.03040206,0.004073542,0.05197276,0.00716518,0.08137299,0.1568833,0.1109218,0.09367956,0.05850927,0.1689839,0.01643721,0.03217298,0.08143193,0.0008596511,0.00117078,0.03285376,0.0002624028,0.009007847,0.04866547
15,0.001753081,0.001870474,0.02937795,0.003910917,0.05095904,0.006843951,0.07850137,0.1628239,0.1094393,0.09375298,0.05860927,0.1802678,0.01604936,0.03053449,0.06937776,0.0008223557,0.001134761,0.03194616,0.0002598253,0.008669366,0.05456604
16,0.001676304,0.001769351,0.02765447,0.00366247,0.04858468,0.006330774,0.07387371,0.1746451,0.1081902,0.09383795,0.05843801,0.1832807,0.01535554,0.0283924,0.05806098,0.0008129806,0.001187015,0.03220483,0.0002628713,0.01136166,0.06269606
17,0.001532906,0.00161564,0.02508249,0.003313325,0.04448979,0.0056183,0.06711566,0.1951681,0.1081065,0.09450396,0.0582194,0.1743437,0.01422678,0.0256482,0.04759718,0.0008238539,0.001307239,0.0330472,0.0002661933,0.0205698,0.07045295
18,0.001393142,0.001475671,0.02273094,0.003000767,0.04052511,0.005004997,0.06103503,0.2184911,0.1093961,0.09484059,0.05779917,0.1576755,0.01311954,0.02334174,0.04038228,0.0008411419,0.001407185,0.03346989,0.000265086,0.03871979,0.06853812
19,0.001300418,0.001391873,0.02125941,0.002809627,0.03797401,0.004644658,0.05739175,0.2326899,0.1126972,0.09523446,0.05766443,0.1392975,0.01241267,0.0221436,0.03713978,0.0008681267,0.00147657,0.03387066,0.000264696,0.05864337,0.06218228
20,0.001278174,0.001381752,0.02093481,0.002769567,0.03741176,0.004585577,0.0568538,0.2380806,0.1194498,0.09707861,0.05877265,0.1249797,0.01227302,0.02220135,0.03716264,0.0008965216,0.001485477,0.03405039,0.0002656698,0.06702054,0.05379854
21,0.001308198,0.001424,0.0214111,0.002833225,0.03830379,0.004728711,0.05848468,0.2353017,0.1285489,0.1000408,0.06096888,0.1156802,0.01254878,0.0230979,0.03897581,0.0009216527,0.001455826,0.03412266,0.0002681621,0.06518874,0.04616439
22,0.001336017,0.001463031,0.02183918,0.002889277,0.03919511,0.004853103,0.05996579,0.2238015,0.136773,0.1028929,0.0632792,0.1093669,0.0128257,0.02394177,0.04050003,0.0009377198,0.00143619,0.0342368,0.0002713667,0.06410772,0.0450942
23,0.00137935,0.001512817,0.02243718,0.002962444,0.04046062,0.005008375,0.06184003,0.2114632,0.1449049,0.1060523,0.06598793,0.107139,0.01319674,0.0248435,0.04149973,0.0009393294,0.00137837,0.03385094,0.000272754,0.05899225,0.04427959
24,0.001386577,0.00152651,0.02249131,0.002964857,0.04081834,0.00501736,0.06221538,0.1957811,0.1487912,0.1083871,0.06811984,0.1057889,0.01331661,0.02517929,0.04128309,0.0009381557,0.001371027,0.03385026,0.0002753543,0.06143934,0.0493999
25,0.00139997,0.001558539,0.02256272,0.002979642,0.04152732,0.005095925,0.06310584,0.1846692,0.1518972,0.1104611,0.07048371,0.09519571,0.01363761,0.02583589,0.04044764,0.0009351101,0.001364078,0.03409194,0.0002820975,0.06393973,0.05740722
26,0.001376342,0.001554403,0.02209933,0.002926008,0.04118543,0.005046346,0.06253744,0.1709269,0.1524985,0.1113412,0.07179146,0.09914801,0.01365386,0.02593779,0.03906942,0.000932839,0.001381835,0.03438667,0.0002864466,0.06938263,0.06280761
27,0.001337896,0.001537819,0.02146123,0.002851533,0.04042749,0.004958502,0.06149173,0.1581856,0.1535843,0.1124058,0.07275904,0.1022995,0.0135596,0.02590381,0.03796169,0.0009398416,0.001423899,0.03491299,0.0002906012,0.07719755,0.06563322
28,0.001317074,0.001540907,0.0211089,0.002815404,0.04012758,0.004950985,0.06127518,0.1451589,0.1596642,0.1142836,0.07403713,0.1059332,0.01358939,0.02621301,0.03777977,0.0009530761,0.001451585,0.03533903,0.0002940818,0.07969699,0.06389459
29,0.00128606,0.001534247,0.0206374,0.002765037,0.03955197,0.004911464,0.06069867,0.1299922,0.166619,0.1160862,0.07486151,0.108094,0.0135445,0.02640542,0.03770389,0.0009694131,0.001494004,0.03588086,0.0002974254,0.08456738,0.06367807
30,0.001271161,0.001543206,0.02039833,0.002744754,0.03938034,0.004932187,0.06078001,0.1197239,0.1736659,0.1191517,0.07601182,0.110387,0.01359983,0.02682198,0.03806877,0.0009811764,0.00150142,0.03600652,0.0002986735,0.08299745,0.06126545
31,0.001285032,0.001581941,0.02056782,0.00277744,0.03998437,0.005053889,0.06205723,0.1155822,0.1775523,0.1232659,0.077541,0.1133445,0.01387662,0.02766125,0.0389443,0.0009914574,0.001477164,0.03590761,0.0002998152,0.0754241,0.05610208
32,0.001315799,0.001636692,0.02095358,0.00283699,0.04103548,0.005221696,0.06396469,0.1156616,0.1758012,0.1281321,0.07920513,0.1163714,0.01427999,0.02866843,0.03972708,0.0009964643,0.001434156,0.03564195,0.0003008074,0.06633104,0.05148815
33,0.001369589,0.00171258,0.02161373,0.002929577,0.04268741,0.005449679,0.06669042,0.117821,0.1702064,0.1339547,0.08127408,0.1204521,0.01484982,0.02987774,0.04019843,0.0009914218,0.001354883,0.03494903,0.0003006039,0.05545009,0.04660855
34,0.001430326,0.001792151,0.02231524,0.00302444,0.04451191,0.005672866,0.0695386,0.1190115,0.1609297,0.139945,0.08341207,0.1250629,0.01546344,0.03101741,0.04004953,0.0009783262,0.001270583,0.03413859,0.0003002641,0.04657799,0.04419035
35,0.001430405,0.001799553,0.02213233,0.002998581,0.04463321,0.005626054,0.06955901,0.1185935,0.1471194,0.145109,0.08457924,0.1262564,0.01558262,0.03092109,0.03793798,0.0009532016,0.001226231,0.03344074,0.0002991482,0.04726812,0.0536136
36,0.001374463,0.001742662,0.02116126,0.002868479,0.04309496,0.005365186,0.06709322,0.1215724,0.1342846,0.1502698,0.08551037,0.1242199,0.015186,0.0297949,0.03496416,0.0009272133,0.001225095,0.03306215,0.0002960485,0.05365489,0.06410506
37,0.001232678,0.001581707,0.01913008,0.002595497,0.03900074,0.004778563,0.060907,0.1242845,0.1180851,0.1521695,0.0843292,0.1313975,0.01392484,0.02711792,0.03188581,0.0009150943,0.001325667,0.03306048,0.0002871432,0.07744662,0.06789822
38,0.001117632,0.001461188,0.01758352,0.002396052,0.03581873,0.004379597,0.0563736,0.1314804,0.1072412,0.1552025,0.08383734,0.1194579,0.01294661,0.02541981,0.03139396,0.0009221439,0.001440443,0.03347348,0.0002814599,0.1041764,0.06673424
39,0.001003915,0.001348133,0.01613037,0.002217844,0.03279078,0.004054712,0.05224604,0.1354537,0.09807292,0.1569853,0.08264522,0.108234,0.01198835,0.02411164,0.03304788,0.0009323166,0.001557146,0.03390037,0.0002752223,0.1316024,0.06428317
40,0.0009004338,0.001249688,0.0148678,0.002072238,0.03012935,0.003815185,0.04880137,0.1377928,0.08971571,0.1613221,0.08137076,0.09874014,0.01111201,0.02321108,0.03740699,0.0009381502,0.001648427,0.03405413,0.0002674813,0.1521119,0.06103221
41,0.0008200735,0.001179942,0.01397353,0.001982162,0.02818673,0.003686509,0.04657904,0.138545,0.08331302,0.1679379,0.08076248,0.09193869,0.01044451,0.02285027,0.04556799,0.0009427507,0.001709744,0.03408713,0.0002600893,0.1603246,0.05699918
