"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Sardine-herring-scad"

timestep\group,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Benthic coastal invertebrate feeders",Tilefish,"Coastal omnivores","Surface pelagics",Sardine-herring-scad,Cephalopod,Crab,
1,0.04938833,0.03819951,0.00107592,0.0757082,0.001656027,0.03679331,0.001530196,0.0002348496,0.004517065,0.003306536,0.01250873,0.0008016118,0.0009687191,3.337489E-05,0.006676208,0.0006033089,0.001544618,0.04808721,0.04963487,0.004757626,0.001124528,0.0988044,0.001749152,0.08354668,0.009028503,0.002517848,0.01919212,0.004473147,0.01346534,0.0005535418,0.02028859,0.0002995723,0.002329928,0.01230277,0.003531411,0.01308211,0.02033087,0.01010308,0.001832489,0.01368842,0.07263687,0.09589606,0.03603088,0.01620007,0.0278792,0.003710792,0.002509808,0.001418307,0.0006402582,0.0029709,0.05991628,0.0001613465,0.04958765,0.02361652
2,0.04948568,0.03826594,0.001078215,0.07594021,0.001658259,0.03692843,0.001533689,0.0002362926,0.004525639,0.003310372,0.01253229,0.000803304,0.0009911781,3.340966E-05,0.006727275,0.0006151593,0.001547684,0.04815324,0.04991781,0.004763466,0.001099622,0.0990012,0.001709177,0.08399316,0.009046743,0.002480793,0.01922838,0.004204753,0.01348605,0.0005434392,0.0203265,0.0003003103,0.002347212,0.01238689,0.003507696,0.01295786,0.02041362,0.01017943,0.001834504,0.01373088,0.07319283,0.09607774,0.03621076,0.01628462,0.02810511,0.003724352,0.002528712,0.001429579,0.0006427873,0.002985797,0.06003076,0.0001622633,0.05230504,0.02325367
3,0.04963489,0.03838205,0.001081782,0.07629137,0.001660988,0.03712551,0.00153781,0.0002378685,0.004536537,0.003317422,0.01255795,0.0008058129,0.001023002,3.344702E-05,0.006795805,0.0006279431,0.001550975,0.04823169,0.05026119,0.004769976,0.001075764,0.09920526,0.001670633,0.08444282,0.009082098,0.002450072,0.01926594,0.004044869,0.01350768,0.0005348948,0.02036591,0.0003012409,0.002366886,0.01250826,0.00348403,0.01284773,0.02049323,0.01029194,0.001840502,0.01380436,0.07411475,0.09631919,0.03657132,0.01643935,0.02845517,0.003759196,0.002560855,0.001451248,0.0006460423,0.003016133,0.06019948,0.0001642747,0.0580853,0.02304775
4,0.04962686,0.03841919,0.001082565,0.07645085,0.001656997,0.0372267,0.001535952,0.000238553,0.004529933,0.003313724,0.0125304,0.0008055331,0.001055409,3.333977E-05,0.006857411,0.0006389419,0.001547381,0.04811007,0.05046662,0.004756351,0.001042953,0.09897906,0.00161741,0.08451927,0.00908943,0.002400347,0.01921994,0.003890389,0.01347074,0.0005228858,0.02031695,0.0003011328,0.002380106,0.01261191,0.003425298,0.0126964,0.02047949,0.0104019,0.001841757,0.01383679,0.07506327,0.09617278,0.03696074,0.01658213,0.02879427,0.003789615,0.002589894,0.001473185,0.0006474486,0.003039035,0.06014201,0.0001662976,0.06850348,0.02286432
5,0.04970504,0.03857939,0.001085462,0.07678282,0.001654401,0.03741146,0.001535661,0.0002395114,0.004528231,0.00331633,0.01251095,0.0008062522,0.001085872,3.325236E-05,0.00694275,0.0006512462,0.001543973,0.04802325,0.05076769,0.00474597,0.0009979274,0.09881478,0.001544111,0.08463898,0.009109637,0.002325767,0.0191851,0.00369239,0.01344166,0.0005063851,0.02028036,0.0003014275,0.002398699,0.01275453,0.003319388,0.01256844,0.0204734,0.01054228,0.001846654,0.01388926,0.07631014,0.09609735,0.03754766,0.01677716,0.02923989,0.003825614,0.002623726,0.001498537,0.0006499062,0.003064564,0.06012727,0.0001686477,0.08245903,0.02275429
6,0.04981402,0.03882454,0.001088705,0.07717035,0.001652026,0.03762188,0.001535787,0.0002405393,0.004527904,0.003322246,0.01249172,0.0008068093,0.001111985,3.316687E-05,0.007034905,0.0006640521,0.001539713,0.04793825,0.05108514,0.004735988,0.0009501679,0.0986655,0.001464018,0.08476111,0.009122726,0.0022411,0.01915124,0.003486358,0.01341327,0.0004869111,0.02024598,0.0003018095,0.002420075,0.0129,0.003189702,0.01245859,0.02046446,0.01066843,0.001851047,0.01392993,0.07752568,0.09600119,0.03818199,0.0169591,0.02966905,0.003846186,0.002648842,0.001517105,0.000652361,0.003078541,0.06007671,0.0001701513,0.09436083,0.02255268
7,0.05011006,0.03925198,0.00109541,0.07783554,0.001655678,0.03796634,0.001541643,0.0002424471,0.004544628,0.003342019,0.01251807,0.000809796,0.001139861,3.320526E-05,0.007149411,0.0006794339,0.001540435,0.04802767,0.05156589,0.004743557,0.0009174084,0.09889735,0.001404244,0.08520234,0.009157895,0.002174964,0.01918895,0.003339968,0.01343497,0.0004702384,0.02028831,0.0003032439,0.002451037,0.01307797,0.003086134,0.01241392,0.02052812,0.01080206,0.001860137,0.01400228,0.07883771,0.09622704,0.038914,0.01716601,0.0301349,0.003861694,0.002671416,0.001532115,0.0006567314,0.003091089,0.0602039,0.0001711959,0.1010513,0.02229766
8,0.05045391,0.03972129,0.001102397,0.07855266,0.001661346,0.0383346,0.001549399,0.0002446223,0.004567072,0.003366094,0.01256075,0.0008131713,0.001173884,3.329048E-05,0.007262208,0.0006955958,0.001543151,0.04817826,0.05206435,0.004757487,0.0009104463,0.09928276,0.001381697,0.0857705,0.009192518,0.002144383,0.0192539,0.003296406,0.01347569,0.0004600378,0.02035987,0.0003049221,0.002484009,0.01324642,0.003043775,0.01240609,0.02061692,0.01091096,0.001869026,0.01407375,0.07999096,0.09655599,0.03958596,0.01734997,0.03054071,0.003864896,0.002686155,0.001540444,0.0006612103,0.003098381,0.06037345,0.0001714519,0.1011102,0.02192928
9,0.05060235,0.04002086,0.001104642,0.0789306,0.001661713,0.0385321,0.001552114,0.0002459456,0.004574411,0.003377619,0.01256522,0.0008131414,0.001214994,3.327884E-05,0.007335053,0.0007090754,0.001541859,0.04817966,0.05233561,0.004757115,0.0009301419,0.09939591,0.00139821,0.08609767,0.009181107,0.002148214,0.01926304,0.003353447,0.01347729,0.0004571866,0.02037272,0.0003054597,0.002506698,0.01333238,0.003071084,0.01238186,0.02064207,0.01094445,0.00186844,0.01407579,0.08054081,0.09656219,0.03993275,0.01741555,0.03071147,0.00383711,0.002679918,0.001534084,0.0006627921,0.00308526,0.06032188,0.0001700897,0.09467658,0.02132521
10,0.05072473,0.04026414,0.001106155,0.07923907,0.001662494,0.03868881,0.001555086,0.0002472443,0.004582211,0.003387416,0.01257518,0.0008126404,0.001270053,3.328556E-05,0.007392902,0.0007221272,0.001542334,0.04819975,0.0525623,0.004758904,0.0009753789,0.09958146,0.001452658,0.08648121,0.009160814,0.002185723,0.01928302,0.00349569,0.01348642,0.0004627462,0.02039711,0.0003059075,0.002526958,0.01338431,0.00317287,0.01238327,0.02067489,0.01095283,0.001865304,0.01406266,0.08080827,0.0965895,0.04009511,0.01743443,0.03076983,0.003798377,0.002665596,0.001521382,0.000663898,0.003066693,0.06027245,0.0001681233,0.08542308,0.02063081
