"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:25 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,AvgWeightOrProdCons

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1980,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004295236,0.5494675,0.002008738,0.2250356,0.1,0.002853612,0.08921438,0.005102814,0.132835,0.001371633,0.2175773,0.1,0.1,0.1,0.0008528819,0.0192757,0.2948667,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.003564374,0.07479291,0.2377202,0.4393363,0.6524716,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1981,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004100454,0.4883063,0.001808892,0.2096884,0.1,0.002473194,0.08442494,0.004515953,0.1245952,0.001185418,0.2148159,0.1,0.1,0.1,0.0007253033,0.01524816,0.2967668,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.006337387,0.0619265,0.1489773,0.2986591,0.4906148,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1982,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.00382237,0.4582025,0.001646903,0.2095134,0.1,0.002617265,0.07690392,0.004749347,0.1129744,0.001288071,0.2042638,0.1,0.1,0.1,0.0007753463,0.01681345,0.2758708,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.005346999,0.06958893,0.1491289,0.243092,0.4256324,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1983,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004426825,0.5257573,0.001733994,0.2694142,0.1,0.003097726,0.0767247,0.005468136,0.1141035,0.001549126,0.2027379,0.1,0.1,0.1,0.0008958852,0.01860886,0.2838483,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.003799781,0.1013498,0.2413846,0.3567171,0.4792631,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1984,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.003811497,0.5185193,0.001370938,0.2872845,0.1,0.002722169,0.07682433,0.004632747,0.1135487,0.001416916,0.1970453,0.1,0.1,0.1,0.0007617172,0.01601437,0.2974715,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.005698291,0.05913023,0.2280764,0.3586138,0.4319546,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1985,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004035514,0.472461,0.001542369,0.263457,0.1,0.00266709,0.07474954,0.00482728,0.1079898,0.001473535,0.1869729,0.1,0.1,0.1,0.0008461935,0.01742514,0.2756308,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.004488122,0.06983491,0.1639724,0.3782753,0.4578474,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1986,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004019699,0.4634353,0.001460039,0.2694663,0.1,0.002766782,0.07467439,0.005109377,0.1040942,0.001544613,0.1798964,0.1,0.1,0.1,0.0008247501,0.01788445,0.2396389,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.006552363,0.07049225,0.1608684,0.2504829,0.4820454,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1987,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.003862978,0.487399,0.001178215,0.3357768,0.1,0.002746821,0.07521318,0.00502151,0.1013417,0.001493335,0.1751185,0.1,0.1,0.1,0.0007787037,0.01824159,0.2259946,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.004192345,0.07079573,0.1797526,0.2899144,0.3975153,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1988,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004169986,0.4996138,0.001347642,0.3735761,0.1,0.002696121,0.07579033,0.005137312,0.09968919,0.001517514,0.1759807,0.1,0.1,0.1,0.0007921099,0.01852525,0.2337803,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.005596495,0.08311472,0.2056863,0.3216413,0.4309138,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1989,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004029034,0.4786681,0.001430529,0.3366621,0.1,0.002585365,0.0759035,0.005013539,0.09769583,0.001488068,0.1727078,0.1,0.1,0.1,0.0008288864,0.01751849,0.2298626,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.004650646,0.08273592,0.2409317,0.3780365,0.46457,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
