"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:25 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1990,0,0,0,0,0,0,0,0,0.0004652204,0,0,3.644934E-05,0,0,0.0005220693,0,0,0.006851009,0,0,0,0,2.619607E-05,0,0.0003781733,0.0005578223,0,0,0,9.80725E-09,0,0,0.0009755908,0.002688333,4.118752E-09,0,0,0,0,0.00179175,0.01444228,0.02813997,0.0002763213,0.001885543,0.001486416,0.01410842,0.03386676,0.01153458,0.0004568604,0,0,0.002824421,3.74125E-05,0.0006443376,0,0,0.007527864,0.001411362,0,0,0,0,9.922096E-06,0.04542324,0.001010934,0.0001096031,0,0,0,0,0.02342112,0.0548254,0.001224149,1.205729E-05,0,0,0,0
1991,0,0,0,0,0,0,0,0,0.0005132877,0,0,4.121118E-05,0,0,0.0005133343,0,0,0.007879803,0,0,0,0,1.95943E-05,0,0.0004039021,0.0007124632,0,0,0,9.948185E-09,0,0,0.0006057914,0.00243365,4.385234E-09,0,0,0,0,0.002191954,0.01381502,0.03433616,0.0002343974,0.002728573,0.001838786,0.01894179,0.03847549,0.0151292,0.0005160932,0,0,0.004009059,4.951083E-05,0.0007150454,0,0,0.007849232,0.001148783,0,0,0,0,9.184659E-06,0.04354515,0.0009228899,0.0001544042,0,0,0,0,0.02452593,0.06765264,0.001572899,1.255111E-05,0,0,0,0
1992,0,0,0,0,0,0,0,0,0.0004895924,0,0,4.069249E-05,0,0,0.0005446619,0,0,0.007947293,0,0,0,0,1.563285E-05,0,0.000372597,0.0007290596,0,0,0,9.714172E-09,0,0,0.0004975881,0.001993234,4.865282E-09,0,0,0,0,0.002272532,0.01365523,0.03433135,0.0002087659,0.002716856,0.001917004,0.01916582,0.03912896,0.02377229,0.0005292772,0,0,0.003903097,4.679601E-05,0.0008277621,0,0,0.008345541,0.001018016,0,0,0,0,8.133386E-06,0.04141747,0.0007850597,0.0001676866,0,0,0,0,0.02215955,0.07162676,0.001262031,1.068653E-05,0,0,0,0
1993,0,0,0,0,0,0,0,0,0.0004830918,0,0,4.918081E-05,0,0,0.0003632372,0,0,0.008491495,0,0,0,0,1.783981E-05,0,0.000398122,0.0007406287,0,0,0,8.456944E-09,0,0,0.0004450224,0.001704028,4.228733E-09,0,0,0,0,0.002369675,0.01386305,0.0339775,0.0002414118,0.002581434,0.001874181,0.01944601,0.03852953,0.02442293,0.000548673,0,0,0.003764591,4.339908E-05,0.0004801632,0,0,0.006160863,0.001034433,0,0,0,0,8.933507E-06,0.04737718,0.0009362774,0.0001636574,0,0,0,0,0.01817765,0.0728037,0.001314811,1.060678E-05,0,0,0,0
1994,0,0,0,0,0,0,0,0,0.0004874742,0,0,5.214473E-05,0,0,0.00057835,0,0,0.008788859,0,0,0,0,1.752116E-05,0,0.0004117722,0.0008194846,0,0,0,9.517627E-09,0,0,0.0003683947,0.001568181,5.117647E-09,0,0,0,0,0.002464429,0.01500755,0.03367389,0.0002594195,0.002570576,0.001945224,0.0196842,0.03782812,0.02274862,0.0005581463,0,0,0.003742389,4.153385E-05,0.000713628,0,0,0.007836362,0.000933825,0,0,0,0,9.438536E-06,0.04334031,0.00100083,0.0001412717,0,0,0,0,0.01305797,0.06187731,0.00153535,7.100207E-06,0,0,0,0
1995,0,0,0,0,0,0,0,0,0.0004752248,0,0,5.684534E-05,0,0,0.0005371286,0,0,0.008653092,0,0,0,0,1.545095E-05,0,0.0003833643,0.0008611859,0,0,0,9.818817E-09,0,0,0.0003501102,0.001412239,6.127536E-09,0,0,0,0,0.002558316,0.01422137,0.03589633,0.0002444079,0.002647399,0.002154292,0.01915162,0.03922177,0.03555683,0.0005046715,0,0,0.003730553,4.047386E-05,0.0005339455,0,0,0.00595016,0.001108313,0,0,0,0,8.797439E-06,0.03337005,0.000878941,0.0001970893,0,0,0,0,0.0107594,0.05666688,0.001694116,4.671413E-06,0,0,0,0
1996,0,0,0,0,0,0,0,0,0.0004871445,0,0,5.657462E-05,0,0,0.0005450334,0,0,0.00814595,0,0,0,0,3.896588E-06,0,0.0004007143,0.0007662197,0,0,0,8.607402E-09,0,0,0.0002704849,0.001360804,5.963542E-09,0,0,0,0,0.002488525,0.01510195,0.037931,0.000277429,0.002675162,0.002141801,0.01761545,0.03966806,0.03294585,0.0003832045,0,0,0.003529465,3.523169E-05,0.0003395547,0,0,0.004171197,0.001261109,0,0,0,0,7.779026E-06,0.02544037,0.0008390517,0.000160194,0,0,0,0,0.007565109,0.04629142,0.0007638041,2.531078E-06,0,0,0,0
1997,0,0,0,0,0,0,0,0,0.0005079831,0,0,5.91672E-05,0,0,0.0006698059,0,0,0.008526261,0,0,0,0,1.938219E-06,0,0.000406311,0.000855684,0,0,0,9.014749E-09,0,0,0.0004428186,0.001608256,5.557747E-09,0,0,0,0,0.002589348,0.01469291,0.03876105,0.0002612039,0.002825205,0.00221134,0.01922552,0.04037572,0.03406426,0.0003447509,0,0,0.003799825,3.651585E-05,0.0002974601,0,0,0.003818222,0.0007835035,0,0,0,0,7.56995E-06,0.02887216,0.0008365904,0.0001701528,0,0,0,0,0.007740708,0.0531435,0.001527809,2.144924E-06,0,0,0,0
1998,0,0,0,0,0,0,0,0,0.000466948,0,0,5.336008E-05,0,0,0.0008802134,0,0,0.008076529,0,0,0,0,1.549654E-06,0,0.0003834627,0.0007862764,0,0,0,9.489057E-09,0,0,0.0004269539,0.001346752,5.579167E-09,0,0,0,0,0.002449434,0.01458906,0.03656333,0.0002530137,0.002572029,0.001984126,0.01764118,0.03907545,0.02274565,0.0003201209,0,0,0.003516435,3.246614E-05,0.0003200083,0,0,0.003876786,0.0009886228,0,0,0,0,7.53663E-06,0.0258913,0.0008244872,0.0002364878,0,0,0,0,0.008359301,0.05664891,0.001644293,2.291883E-06,0,0,0,0
1999,0,0,0,0,0,0,0,0,0.0004770708,0,0,5.661125E-05,0,0,0.001173328,0,0,0.008637552,0,0,0,0,2.386212E-06,0,0.000380605,0.0008155116,0,0,0,9.950456E-09,0,0,0.000654847,0.001158456,6.57613E-09,0,0,0,0,0.00257454,0.01646654,0.0398338,0.0002774076,0.002548326,0.002266657,0.01720637,0.04078281,0.0254155,0.0002972164,0,0,0.003447299,3.388702E-05,0.0003724139,0,0,0.004187649,0.001694606,0,0,0,0,7.596678E-06,0.03134123,0.0008630454,0.000283946,0,0,0,0,0.008692149,0.05111475,0.001296984,2.299587E-06,0,0,0,0
2000,0,0,0,0,0,0,0,0,0.0006006941,0,0,6.15051E-05,0,0,0.001438873,0,0,0.009363374,0,0,0,0,3.382217E-06,0,0.0004169882,0.0009282245,0,0,0,9.805793E-09,0,0,0.0005843914,0.0009492346,5.665749E-09,0,0,0,0,0.002786175,0.01800568,0.04869859,0.0002648811,0.003376165,0.002703891,0.017243,0.04119963,0.03719312,0.0002557785,0,0,0.004138617,3.66931E-05,0.0002817303,0,0,0.00337039,0.001104266,0,0,0,0,6.070483E-06,0.02823519,0.0006422273,0.0001576785,0,0,0,0,0.008861167,0.04384712,0.0008992251,1.888895E-06,0,0,0,0
2001,0,0,0,0,0,0,0,0,0.0006330883,0,0,5.895758E-05,0,0,0.002059203,0,0,0.009298726,0,0,0,0,2.563035E-06,0,0.0004227365,0.0008740544,0,0,0,9.775762E-09,0,0,0.0005823935,0.001177564,5.638377E-09,0,0,0,0,0.002647243,0.01860253,0.04762985,0.0002353111,0.003410651,0.002468976,0.01756397,0.04165981,0.03352742,0.0002335119,0,0,0.004404053,4.153533E-05,0.0004194068,0,0,0.004269512,0.001017315,0,0,0,0,5.872012E-06,0.02787142,0.0006144159,0.0001459839,0,0,0,0,0.01047086,0.05043278,0.0009319235,2.379616E-06,0,0,0,0
2002,0,0,0,0,0,0,0,0,0.0005646175,0,0,5.601404E-05,0,0,0.001686271,0,0,0.008393929,0,0,0,0,1.811834E-06,0,0.0003661442,0.0008103501,0,0,0,1.040478E-08,0,0,0.000657835,0.001385353,5.617272E-09,0,0,0,0,0.002333987,0.01692978,0.03918084,0.0002168676,0.002545608,0.002058681,0.01736598,0.0411537,0.03002624,0.0002255146,0,0,0.003728657,4.109064E-05,0.0004400862,0,0,0.004368751,0.0007190819,0,0,0,0,6.257201E-06,0.02219762,0.0006760232,0.0001843421,0,0,0,0,0.0134009,0.05995457,0.001375196,3.057609E-06,0,0,0,0
2003,0,0,0,0,0,0,0,0,0.000642036,0,0,5.9179E-05,0,0,0.00153783,0,0,0.009253112,0,0,0,0,1.875629E-06,0,0.0003855616,0.0009125595,0,0,0,1.10071E-08,0,0,0.0008104467,0.001675143,6.731755E-09,0,0,0,0,0.002576885,0.01732324,0.04306975,0.0002090731,0.002962926,0.002399544,0.02033975,0.0431301,0.03456457,0.0002516753,0,0,0.004607256,5.665861E-05,0.0004772762,0,0,0.004440432,0.001359195,0,0,0,0,6.427457E-06,0.0229787,0.0006845279,0.0002173816,0,0,0,0,0.01348007,0.05379251,0.001241624,2.970917E-06,0,0,0,0
2004,0,0,0,0,0,0,0,0,0.000723918,0,0,6.994516E-05,0,0,0.001133365,0,0,0.01025998,0,0,0,0,1.740443E-06,0,0.0004539316,0.0009071662,0,0,0,1.014275E-08,0,0,0.0006872217,0.002053251,6.573663E-09,0,0,0,0,0.00282795,0.01864125,0.04692738,0.0002321605,0.003458287,0.002475068,0.02279363,0.04606646,0.03659307,0.0003344127,0,0,0.005521053,7.086166E-05,0.0002982187,0,0,0.00327668,0.001298162,0,0,0,0,6.585193E-06,0.02336855,0.0007289922,0.0001712114,0,0,0,0,0.01673039,0.04932387,0.0009291483,5.007742E-06,0,0,0,0
2005,0,0,0,0,0,0,0,0,0.0006418666,0,0,6.465286E-05,0,0,0.00151875,0,0,0.009412185,0,0,0,0,3.770931E-06,0,0.0004078917,0.000867336,0,0,0,9.513437E-09,0,0,0.0006368556,0.001355773,6.777023E-09,0,0,0,0,0.002531307,0.01778266,0.04344339,0.0002018475,0.003176469,0.002214426,0.02026968,0.04437079,0.0302133,0.0003987804,0,0,0.005124036,7.215145E-05,0.0004153739,0,0,0.003816674,0.0009658152,0,0,0,0,6.220743E-06,0.01639067,0.0006341433,0.0002016166,0,0,0,0,0.01872983,0.04280492,0.001065896,4.65267E-06,0,0,0,0
2006,0,0,0,0,0,0,0,0,0.0006745139,0,0,7.980404E-05,0,0,0.001872143,0,0,0.009584892,0,0,0,0,7.373401E-06,0,0.0004105045,0.0008974454,0,0,0,9.117763E-09,0,0,0.0006425828,0.001220417,6.678426E-09,0,0,0,0,0.002519248,0.02026742,0.04654729,0.0002173989,0.003140989,0.002258011,0.01684267,0.0447332,0.03304528,0.0003976908,0,0,0.00467495,6.470802E-05,0.0004020999,0,0,0.003633822,0.001040982,0,0,0,0,6.230244E-06,0.02114674,0.0005681151,0.0001140299,0,0,0,0,0.0257777,0.03476451,0.0008959829,6.50776E-06,0,0,0,0
2007,0,0,0,0,0,0,0,0,0.0007185115,0,0,9.265684E-05,0,0,0.001989786,0,0,0.01063958,0,0,0,0,5.180665E-05,0,0.0004121076,0.0009530143,0,0,0,6.453194E-09,0,0,0.0004769952,0.001268168,5.127681E-09,0,0,0,0,0.002504078,0.02135882,0.05013665,0.0002097307,0.003162253,0.002371349,0.01845652,0.04903277,0.03433946,0.0004333685,0,0,0.004965799,8.182578E-05,0.0004642742,0,0,0.004552455,0.001365185,0,0,0,0,6.791096E-06,0.0165445,0.0006389205,0.0001110981,0,0,0,0,0.0273526,0.04039644,0.0009244583,6.997294E-06,0,0,0,0
2008,0,0,0,0,0,0,0,0,0.0007168471,0,0,9.65344E-05,0,0,0.00182381,0,0,0.01054668,0,0,0,0,9.170067E-05,0,0.0004114802,0.0009161145,0,0,0,6.826649E-09,0,0,0.0005042554,0.001066224,4.755301E-09,0,0,0,0,0.002429293,0.02034784,0.04709415,0.0001863587,0.003000897,0.002019848,0.01868178,0.04839699,0.036895,0.0003984446,0,0,0.004975124,8.452081E-05,0.0004449716,0,0,0.005016698,0.0007064459,0,0,0,0,6.415341E-06,0.01878149,0.0006000195,6.372688E-05,0,0,0,0,0.02798397,0.03896687,0.001058623,9.116319E-06,0,0,0,0
2009,0,0,0,0,0,0,0,0,0.0006718771,0,0,9.951566E-05,0,0,0.001826923,0,0,0.01030748,0,0,0,0,8.942662E-05,0,0.0004232523,0.0008004966,0,0,0,7.396781E-09,0,0,0.0006029162,0.0009065682,4.163856E-09,0,0,0,0,0.00233731,0.02127431,0.04609692,0.0001899508,0.00274806,0.001752562,0.01856204,0.05125242,0.03251955,0.0004155878,0,0,0.004829912,8.652156E-05,0.0005949158,0,0,0.006256033,0.001463238,0,0,0,0,8.065333E-06,0.01887734,0.0007104681,9.876338E-05,0,0,0,0,0.0304577,0.04597884,0.001335091,8.673155E-06,0,0,0,0
2010,0,0,0,0,0,0,0,0,0.0006496568,0,0,9.611726E-05,0,0,0.001702682,0,0,0.01115108,0,0,0,0,0.0001175773,0,0.0004150925,0.0007377687,0,0,0,5.363724E-09,0,0,0.0003362561,0.0004664115,3.976503E-09,0,0,0,0,0.002367361,0.02220245,0.05440268,0.0001823542,0.003035361,0.002066924,0.02016197,0.06127357,0.03799352,0.0005328048,0,0,0.005368454,0.0001110829,0.0008141463,0,0,0.007466962,0.001922734,0,0,0,0,8.782613E-06,0.01787596,0.0007475025,0.0001729556,0,0,0,0,0.05298861,0.04764198,0.001171254,1.160144E-05,0,0,0,0
2011,0,0,0,0,0,0,0,0,0.0007326916,0,0,0.0001202051,0,0,0.001725258,0,0,0.01192411,0,0,0,0,0.0001358153,0,0.0004796618,0.0008245215,0,0,0,6.204988E-09,0,0,0.0003046003,0.0004800252,4.742938E-09,0,0,0,0,0.002699113,0.02733858,0.06748632,0.000213958,0.003683445,0.002269689,0.0192081,0.07175101,0.04218321,0.0005165592,0,0,0.005665374,0.0001114143,0.000798199,0,0,0.007060036,0.002013127,0,0,0,0,8.80579E-06,0.02457818,0.0007114357,9.14198E-05,0,0,0,0,0.062718,0.04809281,0.0007847107,1.212758E-05,0,0,0,0
2012,0,0,0,0,0,0,0,0,0.000775726,0,0,0.0001421123,0,0,0.001690889,0,0,0.01303022,0,0,0,0,0.0001549793,0,0.0004858668,0.001067309,0,0,0,7.29661E-09,0,0,0.000622122,0.0009238205,5.629745E-09,0,0,0,0,0.002815556,0.03017372,0.0765542,0.0002041686,0.00402268,0.002446915,0.01803975,0.08086377,0.03522235,0.0005149618,0,0,0.005825141,0.0001213943,0.0008948581,0,0,0.007345675,0.001388956,0,0,0,0,9.674324E-06,0.01923349,0.0006821674,9.251179E-05,0,0,0,0,0.07418226,0.03807607,0.0006689459,9.486203E-06,0,0,0,0
2013,0,0,0,0,0,0,0,0,0.0008326387,0,0,0.0001449181,0,0,0.00123064,0,0,0.01134912,0,0,0,0,9.504217E-05,0,0.0004795161,0.001168631,0,0,0,7.043195E-09,0,0,0.0005292297,0.0009437515,5.399108E-09,0,0,0,0,0.002610983,0.02745976,0.0747071,0.0001733927,0.003993857,0.002242612,0.01666648,0.07905563,0.03350559,0.0003922367,0,0,0.005895814,0.0001157641,0.0006066801,0,0,0.004979892,0.0008768698,0,0,0,0,9.207698E-06,0.02578025,0.0005803086,7.51193E-05,0,0,0,0,0.06805445,0.04090054,0.0008459618,1.136606E-05,0,0,0,0
2014,0,0,0,0,0,0,0,0,0.0006660133,0,0,0.0001179119,0,0,0.001199193,0,0,0.009373842,0,0,0,0,6.017738E-05,0,0.0004250558,0.000955988,0,0,0,8.457956E-09,0,0,0.0005297498,0.000796292,6.453253E-09,0,0,0,0,0.00208238,0.02626207,0.06197105,0.0001648436,0.002985064,0.001563203,0.01353312,0.07407121,0.01838065,0.0003580684,0,0,0.004704668,0.0001002926,0.0006827277,0,0,0.005115798,0.001904378,0,0,0,0,1.147297E-05,0.02644918,0.000675105,7.699412E-05,0,0,0,0,0.07080489,0.03484294,0.0007794221,1.010644E-05,0,0,0,0
2015,0,0,0,0,0,0,0,0,0.0006328837,0,0,0.0001283701,0,0,0.001226645,0,0,0.009255052,0,0,0,0,5.169753E-05,0,0.000403727,0.0009906392,0,0,0,8.076941E-09,0,0,0.0003039079,0.0009540967,6.201716E-09,0,0,0,0,0.002020418,0.02588648,0.06293785,0.0001560446,0.002759559,0.001503397,0.01298435,0.07414502,0.006317192,0.0003115233,0,0,0.004409028,9.711332E-05,0.0007206492,0,0,0.005077229,0.0013658,0,0,0,0,1.274561E-05,0.019663,0.000696162,8.298364E-05,0,0,0,0,0.06675088,0.03681955,0.0009676116,1.002047E-05,0,0,0,0
2016,0,0,0,0,0,0,0,0,0.0007079027,0,0,0.0001517886,0,0,0.001914468,0,0,0.01250235,0,0,0,0,8.1296E-05,0,0.0004512449,0.001446363,0,0,0,1.021818E-08,0,0,0.0004110876,0.0009657762,1.021809E-08,0,0,0,0,0.002531335,0.03531367,0.09199947,0.0002228298,0.003707205,0.002740848,0.01687308,0.1221329,0.005164071,0.0005556032,0,0,0.00572516,0.0001690907,0.001293793,0,0,0.007405305,0.00339937,0,0,0,0,2.274419E-05,0.01996064,0.0009900612,0.0003629361,0,0,0,0,0.1177654,0.04434774,0.001458941,9.055522E-06,0,0,0,0
