"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Mullet"

timestep\group,"Coastal dolphins",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (3+yr)","Goliath grouper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Demersal coastal invertebrate feeders","Red drum",Crab,
1,0.0561826,0.02580847,0.003306189,0.02154043,0.002200238,1.993409E-05,0.005897755,0.001725192,0.02228661,0.0005981885,0.0001033697,1.412299E-05,0.001889438,0.0006766695,0.01791605,0.02127315,0.002692787,0.0005246407,0.007606595,0.0001878435,0.01932597,0.001235107,0.008268076,0.0006666349,0.006900094,0.002553535,0.02123127,0.01450817,0.0191717,0.01351637,0.01459265,0.005509112,0.02741513,0.001662762
2,0.0562745,0.02586474,0.003310794,0.0215928,0.002205361,2.005749E-05,0.005909221,0.00172735,0.02247978,0.0005994787,0.0001044922,1.41091E-05,0.001904021,0.0006830939,0.01796572,0.02142235,0.002695796,0.0005130444,0.007619259,0.000183559,0.01938999,0.001237659,0.008310414,0.0006683079,0.006907998,0.002561573,0.02133573,0.01458318,0.01923017,0.01355853,0.01461686,0.00555086,0.02748085,0.00163729
3,0.05639518,0.02594109,0.003316312,0.02166236,0.002211332,2.019167E-05,0.005923572,0.001730296,0.02270147,0.0006013632,0.0001060111,1.409698E-05,0.001923516,0.0006898718,0.01805471,0.0216043,0.002701058,0.0005019234,0.007632278,0.0001794231,0.01945442,0.001242521,0.008353165,0.0006703924,0.006930725,0.002575334,0.02149988,0.01470746,0.01933353,0.0136275,0.01464504,0.005621533,0.02755951,0.001622824
4,0.0562849,0.02591969,0.003307363,0.02164875,0.002208005,2.024377E-05,0.005913192,0.001726059,0.0228455,0.0006009759,0.0001072055,1.402062E-05,0.001940462,0.0006937616,0.01809813,0.02173053,0.002697136,0.0004864704,0.007609805,0.0001736555,0.01942744,0.001243155,0.008356952,0.0006699529,0.006933393,0.002580618,0.02161892,0.01479177,0.01939205,0.01365496,0.01460801,0.005683593,0.02752291,0.001609431
5,0.05630851,0.02596658,0.003305329,0.02169126,0.002209691,2.034448E-05,0.005916608,0.001726022,0.02305177,0.000602086,0.0001084327,1.397134E-05,0.001966589,0.0006992203,0.01820458,0.02193443,0.002701105,0.0004659127,0.007601449,0.0001659438,0.01943528,0.001247107,0.008375984,0.0006712481,0.006958457,0.002592874,0.02181559,0.01491904,0.01952661,0.01372235,0.01459981,0.005763327,0.02754517,0.001603213
6,0.05639645,0.02604428,0.003306467,0.02175877,0.002213813,2.046821E-05,0.005926725,0.001728237,0.02327363,0.0006035761,0.0001095336,1.393491E-05,0.001996361,0.0007053647,0.01832571,0.02216707,0.002708443,0.0004444055,0.007600144,0.0001576167,0.0194599,0.001251125,0.008402513,0.0006732968,0.006987443,0.002605102,0.02202268,0.01503744,0.01968623,0.01379558,0.01460356,0.00582887,0.02759027,0.001591841
7,0.05656935,0.02615887,0.003312298,0.02185672,0.002221261,2.062134E-05,0.00594596,0.001733382,0.02351058,0.0006055398,0.0001106727,1.391935E-05,0.002028061,0.0007124596,0.01845537,0.02241909,0.002718991,0.0004288918,0.007610762,0.0001511139,0.01951398,0.001255388,0.008441977,0.0006761946,0.007018622,0.002617463,0.02222989,0.01514492,0.01986185,0.01387467,0.01462709,0.005875919,0.02766952,0.001573137
8,0.05674253,0.02626943,0.003318249,0.02195113,0.002228818,2.077263E-05,0.005965641,0.001738812,0.02372458,0.0006070783,0.0001119785,1.390651E-05,0.002056821,0.0007194743,0.01855958,0.02264574,0.002727876,0.0004249472,0.007623688,0.0001484466,0.01957315,0.001258091,0.008483777,0.0006788347,0.00704073,0.002626558,0.02239829,0.01522442,0.02001287,0.01393929,0.01465134,0.005898765,0.0277451,0.00154464
9,0.05681808,0.02632863,0.003319083,0.02200182,0.002232791,2.088564E-05,0.005975408,0.001741394,0.02387078,0.0006070744,0.0001134859,1.387522E-05,0.002077597,0.0007251523,0.01859844,0.0228013,0.002730086,0.0004341532,0.007627663,0.0001502253,0.01960848,0.001256568,0.008515311,0.0006800522,0.007038737,0.00262702,0.02248081,0.01524355,0.02008969,0.01396183,0.01465361,0.005885245,0.02777365,0.001502136
10,0.05688225,0.02637756,0.003319913,0.02204274,0.002236575,2.09913E-05,0.00598428,0.001743666,0.02398966,0.000606567,0.0001154222,1.384708E-05,0.002093582,0.0007305859,0.01860547,0.02292236,0.002729826,0.0004551679,0.007634633,0.0001560409,0.01965061,0.001253515,0.00854981,0.0006808992,0.007025381,0.002623991,0.02252041,0.01523525,0.02012599,0.01396857,0.01465734,0.005852506,0.02780005,0.001452904
