"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1980,0.02104929,0.02132021,0.02151971,0.01504806,0.01289191,0.09773451,0.009219939,0.001630227,0.03878136,0.02785043,0.02206806,0.001840243,0.00407407,0.0004850851,0.006416123,0.003415972,0.01680097,0.06508911,0.03143508,0.01128822,0.0007576896,0.1588074,0.001362214,0.07342006,0.03472768,0.003053949,0.0201915,0.003284656,0.02978589,0.0001940487,0.0514759,0.001444272,0.00760608,0.01333936,0.003397153,0.02102234,0.04809714,0.08234826,0.0157633,0.01419773,0.09321698,0.1164704,0.03796578,0.02783702,0.02745571,0.1920066,0.2845885,0.1242904,0.1931898,0.007410598,0.06122412,0.1755216,0.02307245,0.1459168,0.01803987,0.0475914,0.6846521,2.691421,5.766163,2.535866,0.6427196,0.1766511,0.7956562,0.2967499,0.07907104,1.669707,0.09605047,0.07581375,0.5772756,0.2078376,14.31258,19.03289,17.23883,17.29772,31.53053,138.2016,22.49333,97.27248
1981,0.02109395,0.02152424,0.02124632,0.01524298,0.01277027,0.09912861,0.009379534,0.001629907,0.03908257,0.02759279,0.02370626,0.001700505,0.006671827,0.000455883,0.005689114,0.003945869,0.02216251,0.0613254,0.03365554,0.01077493,0.0006681047,0.1501738,0.001116145,0.06998918,0.03249457,0.002951556,0.02141102,0.003097574,0.0302492,0.0001750341,0.04986117,0.00111697,0.008055027,0.01477459,0.002621371,0.01711153,0.0467497,0.08089928,0.01430303,0.01333846,0.09184503,0.1101192,0.03669461,0.02682222,0.02566814,0.1616412,0.2445343,0.1256916,0.1594339,0.007282875,0.06122289,0.1576075,0.01812397,0.1089208,0.01720435,0.03668705,0.5596239,1.884316,6.112005,2.451361,0.6335675,0.1808029,0.5920859,0.2524227,0.05844809,0.7065325,0.06944863,0.04841244,0.4154311,0.1325719,12.58187,14.96128,7.266661,16.34038,25.10077,118.9124,25.21202,85.86822
1982,0.02073772,0.02051623,0.02017287,0.01480924,0.01256821,0.09701743,0.00925502,0.00146611,0.03813529,0.02610891,0.02382178,0.00150664,0.008925601,0.0004584278,0.003912081,0.004100582,0.02669992,0.05435133,0.03177198,0.009246697,0.0005644797,0.1412236,0.0007812804,0.06017676,0.03102794,0.003008798,0.02078529,0.003150354,0.02898432,0.0001728969,0.04365003,0.00074601,0.006942667,0.01614998,0.002475399,0.014483,0.04177852,0.07413048,0.01221329,0.01222186,0.08244289,0.09822296,0.03326729,0.02428587,0.02098132,0.1632206,0.2124314,0.1169028,0.1401865,0.006777601,0.05901018,0.1501106,0.01600368,0.09918442,0.01639107,0.03414143,0.5367393,1.449118,3.794814,3.105755,0.8014238,0.2289261,0.6291702,0.2555282,0.06216855,0.5313175,0.07495683,0.04936263,0.427865,0.1398497,12.29248,16.40418,11.55914,18.78998,27.26257,126.0407,26.10649,91.28451
1983,0.02074688,0.02021647,0.02018214,0.01472988,0.01249779,0.09701213,0.009192475,0.001258021,0.03753051,0.02492767,0.02493558,0.001427016,0.01126931,0.0004802645,0.002746732,0.004110437,0.03112343,0.0514915,0.03097718,0.00837645,0.0007220111,0.1590723,0.0009129404,0.06450068,0.03149812,0.003266927,0.02093538,0.003529933,0.03048736,0.0001832755,0.0391744,0.0006774901,0.006556344,0.01693313,0.002920205,0.01570528,0.0423581,0.07623118,0.01135446,0.01218598,0.08076239,0.09573328,0.03322937,0.02346603,0.01905093,0.1871752,0.2200911,0.1120671,0.1557477,0.006638943,0.06191076,0.1609621,0.01744349,0.1262215,0.01668484,0.03907255,0.6229141,1.961235,4.882215,2.571303,1.402671,0.3782684,0.8297072,0.2893163,0.08002893,1.205876,0.09918485,0.07390257,0.5558929,0.1640387,14.05112,19.56883,22.62903,20.03551,38.80375,128.8533,29.76223,105.0839
1984,0.02102548,0.02077608,0.02036482,0.01512368,0.01251678,0.09859168,0.009191873,0.001102363,0.03731009,0.02416863,0.02616427,0.001367548,0.01492192,0.0004991199,0.0020064,0.004053457,0.03611718,0.04972366,0.03234455,0.008055487,0.0007115228,0.1627327,0.0009301315,0.06583384,0.03201005,0.003019726,0.02231341,0.003240248,0.031874,0.0001630442,0.03538241,0.0006512625,0.007117609,0.01884139,0.002591522,0.01641263,0.04010756,0.07450907,0.01080839,0.012432,0.08244006,0.0932982,0.0347718,0.02366122,0.01742076,0.1891878,0.2115665,0.1132888,0.1594999,0.006517373,0.06495883,0.1612019,0.01658606,0.1299098,0.01642882,0.03614087,0.6347827,4.045315,5.978091,1.971773,0.6519468,0.3797737,0.7539667,0.2935492,0.0764708,0.8673945,0.08664403,0.0550013,0.4923454,0.1545982,13.17316,17.74665,8.355009,19.91894,30.12795,118.7024,29.05819,96.02113
1985,0.02088359,0.02025983,0.01952534,0.0150052,0.01245189,0.0973362,0.008997717,0.001023866,0.03618056,0.02229276,0.02565596,0.001271116,0.01750758,0.0005136934,0.001446626,0.003879391,0.04027185,0.0443449,0.03130743,0.007363998,0.0006342984,0.1507214,0.0009286776,0.06076899,0.03147052,0.002900074,0.02203401,0.003369718,0.03138296,0.0001523188,0.03180506,0.0004336785,0.006302152,0.02051898,0.00239102,0.01720587,0.03571405,0.06598748,0.01013948,0.0118988,0.07819321,0.0821083,0.03344024,0.02190013,0.01452132,0.1824545,0.1891336,0.1068719,0.1474387,0.00613821,0.06580596,0.1523256,0.01485811,0.1220932,0.01569674,0.03222919,0.6196273,2.18578,5.697762,3.097874,0.5645229,0.2315491,0.7607462,0.2945443,0.07283556,0.5968757,0.08350939,0.05660716,0.4630366,0.1596095,12.18663,17.41527,12.69485,19.36265,29.86169,121.0715,27.54885,94.3588
1986,0.02073189,0.01963128,0.0186988,0.01481496,0.01240141,0.09544042,0.008726653,0.0009279954,0.03497072,0.01980285,0.02417856,0.001173655,0.0195213,0.0005241018,0.001034554,0.003563724,0.04314098,0.04050018,0.02739199,0.006601298,0.0005913782,0.1456201,0.000685027,0.05294703,0.03084123,0.002883457,0.02099078,0.003508362,0.03067297,0.0001436033,0.02961958,0.0002679364,0.00510094,0.01736462,0.002191469,0.01614762,0.03421839,0.0583286,0.009740399,0.01141513,0.07426091,0.07098903,0.03213581,0.01987704,0.01232675,0.1766847,0.1703151,0.09283045,0.1383849,0.0057538,0.06555427,0.1443814,0.01338768,0.1181164,0.0151128,0.02971146,0.60724,1.82005,4.956494,2.48158,0.9240677,0.1948032,0.8068287,0.2912311,0.07048384,0.5217939,0.08226502,0.05906068,0.4525029,0.1652082,11.26626,17.39424,12.68583,19.49401,29.99549,127.1031,28.02521,96.69226
1987,0.02073086,0.01927789,0.01827874,0.01470488,0.01239107,0.09431544,0.008400102,0.0008591995,0.03396776,0.01739564,0.02156161,0.001087321,0.02198958,0.0005310736,0.0007012906,0.003183057,0.04461458,0.0394683,0.02168331,0.006252779,0.0006203883,0.1508784,0.0005685568,0.051279,0.03070483,0.002813165,0.02126625,0.003414242,0.03115782,0.0001289649,0.02833344,0.0001586573,0.004658196,0.01294506,0.002115865,0.01568915,0.03496135,0.05296876,0.009060685,0.01130718,0.07159966,0.06572407,0.0318339,0.01880536,0.01100487,0.1806077,0.1605444,0.08419152,0.1393412,0.005267741,0.06603292,0.142565,0.01263148,0.1252824,0.01497055,0.0306268,0.6261499,1.246059,3.778201,2.43966,0.8641717,0.3184309,0.8784125,0.2927597,0.07397619,0.6444214,0.07892313,0.04677118,0.4277016,0.1417072,10.13551,16.60095,12.87154,17.08389,24.00836,113.718,21.44022,82.4942
1988,0.02060448,0.01912918,0.01802423,0.01458434,0.01230649,0.09303015,0.008031541,0.0007862022,0.03312233,0.01553779,0.01948622,0.0009990686,0.02504846,0.000521259,0.0006068155,0.002926252,0.04507185,0.03766517,0.01757012,0.005900475,0.0006715496,0.1537918,0.0007246453,0.0501125,0.02929506,0.002657439,0.0213052,0.00342618,0.03168985,0.0001239568,0.02730715,7.681606E-05,0.004495243,0.01018558,0.00212322,0.01546104,0.03580644,0.04869596,0.008474638,0.01099543,0.07027232,0.06226166,0.03098495,0.01786112,0.009768139,0.1679638,0.1486548,0.08541325,0.1334704,0.004364353,0.06378228,0.1339862,0.01073836,0.1233954,0.01484948,0.0271781,0.6013659,1.772115,3.981768,2.025005,0.7680659,0.310876,0.8752312,0.272137,0.06674439,0.7569892,0.07157595,0.03838528,0.392546,0.1004381,9.450183,14.87286,13.07146,15.03042,25.97229,95.6869,23.13049,77.78931
1989,0.0204197,0.01902461,0.01769863,0.01443693,0.01219886,0.09079415,0.007539015,0.0006868691,0.03217155,0.01414467,0.01768753,0.0009168284,0.02770439,0.0005040058,0.0005417441,0.002711833,0.04550128,0.03665577,0.01351449,0.005219817,0.0006022016,0.1453417,0.0007393163,0.04508887,0.02851236,0.002556208,0.02068093,0.003273715,0.02935751,0.0001154504,0.02604064,3.320432E-05,0.004296589,0.00736972,0.002129487,0.01421567,0.03365256,0.04330493,0.007876414,0.01081302,0.06927259,0.06018569,0.02984641,0.01718062,0.008637844,0.1691719,0.142291,0.08633379,0.1297678,0.003646741,0.05971992,0.1306909,0.009457757,0.1212289,0.01459108,0.02667259,0.5924889,2.091494,4.380212,2.130514,0.6440073,0.2720399,0.8336484,0.2732571,0.0673153,0.6841473,0.07874337,0.02947397,0.4397393,0.1151634,9.088118,16.47434,15.84898,20.25588,31.38059,111.2152,28.51641,96.03149
