"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Deep-water grouper"

timestep\group,"Dusky shark","Large coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,"Pelagic coastal piscivores",Amberjack,Cobia,"Yellowedge grouper (3+yr)","Deep-water grouper","Red snapper (3+yr)","Other snapper",Tilefish,
1,0.0008068199,0.003763855,0.0002986185,6.566838E-06,0.0008523418,0.0004732284,0.01422997,0.004238536,0.002324764,0.0006951662,0.0009906876,0.01204132,0.0007256985,0.0005968456
2,0.0008077023,0.003766526,0.0003014895,6.552301E-06,0.0008548682,0.0004771327,0.01425184,0.004255131,0.002324495,0.0006954057,0.0009968529,0.01207599,0.0007270861,0.0005984925
3,0.0008088718,0.00377093,0.0003054877,6.538446E-06,0.0008583606,0.0004812618,0.01430444,0.004275946,0.002326106,0.0006956595,0.001003966,0.0121081,0.0007300738,0.0006007797
4,0.0008103186,0.003776738,0.0003099484,6.524481E-06,0.0008630123,0.0004855716,0.01438613,0.004302208,0.00233039,0.0006958388,0.001012602,0.01213628,0.0007339846,0.0006038939
5,0.0008120334,0.003784027,0.0003139201,6.510334E-06,0.0008686309,0.0004900536,0.0144903,0.004332946,0.002336974,0.0006959474,0.001022867,0.01216066,0.0007384669,0.0006075844
6,0.0008138484,0.003791898,0.0003172247,6.495754E-06,0.0008744447,0.0004945425,0.0145921,0.004364303,0.002344188,0.0006960018,0.001034203,0.01218152,0.0007422238,0.0006111923
7,0.0008158021,0.00380055,0.0003202158,6.482271E-06,0.0008800994,0.000499037,0.01468124,0.004394344,0.002351056,0.0006961939,0.001045961,0.01220222,0.000745029,0.000614421
8,0.0008177549,0.003809297,0.0003236682,6.46978E-06,0.0008851795,0.0005034439,0.0147493,0.00442099,0.002356368,0.0006965262,0.00105725,0.01222284,0.0007468666,0.0006169881
9,0.0008193556,0.003816199,0.0003280824,6.456348E-06,0.0008891229,0.0005075056,0.01478276,0.004441638,0.002358689,0.0006968125,0.001067126,0.01224026,0.0007471283,0.0006185909
10,0.0008206527,0.00382144,0.000333643,6.442537E-06,0.0008920505,0.0005112515,0.01478669,0.004456968,0.002358201,0.0006971169,0.001075394,0.01225566,0.0007461836,0.0006194178
11,0.0008216545,0.003825077,0.0003404807,6.428352E-06,0.0008940213,0.0005146991,0.01476544,0.004467447,0.002354985,0.0006974344,0.001082002,0.01226899,0.0007444303,0.0006195742
12,0.0008221283,0.003825665,0.0003483755,6.412318E-06,0.0008946992,0.0005176487,0.01470694,0.004471579,0.002348369,0.0006976297,0.00108671,0.01227796,0.0007408776,0.0006189139
13,0.0007820216,0.003637045,0.0003431901,6.066385E-06,0.0008427856,0.000496687,0.01391681,0.004270905,0.002225124,0.0006632263,0.001037275,0.01168699,0.0007006683,0.0005871167
14,0.0007818256,0.003634642,0.0003546883,6.049753E-06,0.0008322643,0.0004983083,0.0138196,0.004275574,0.002215769,0.0006619713,0.001034545,0.01168948,0.0006963394,0.0005844922
15,0.0007814586,0.003631289,0.0003659645,6.03253E-06,0.000821331,0.0004997198,0.01371456,0.004277897,0.002205209,0.0006606714,0.001031009,0.01168944,0.0006918061,0.0005817689
16,0.0007810934,0.003628002,0.0003766803,6.015458E-06,0.0008103183,0.0005010678,0.01361517,0.004279593,0.002194352,0.0006593842,0.001027035,0.01168789,0.0006879921,0.0005791784
17,0.0007808083,0.003625168,0.000386833,5.99855E-06,0.0007994994,0.0005024018,0.01352993,0.004281645,0.002184222,0.0006580913,0.001022964,0.01168452,0.0006851272,0.0005769653
18,0.0007806081,0.003622545,0.0003961437,5.981332E-06,0.0007890257,0.0005036885,0.01345921,0.004284924,0.002175623,0.0006567397,0.001019067,0.01167846,0.0006827309,0.0005753079
19,0.0007805643,0.003620406,0.0004044,5.964208E-06,0.0007790854,0.0005049831,0.01340467,0.004290576,0.002168949,0.0006553748,0.001015599,0.01167047,0.0006807389,0.0005742658
20,0.0007805583,0.003618065,0.0004115947,5.94683E-06,0.0007694043,0.0005062058,0.01335278,0.00429736,0.002163341,0.000653979,0.001012377,0.01166023,0.0006783885,0.0005734984
21,0.0007806305,0.003615817,0.0004178722,5.930157E-06,0.0007598347,0.000507406,0.01329705,0.00430451,0.002158097,0.0006526705,0.001009287,0.01164986,0.0006755504,0.0005727513
22,0.0007807984,0.003614018,0.0004235494,5.914618E-06,0.0007503117,0.0005086415,0.01323939,0.004311664,0.002152677,0.0006514851,0.00100619,0.01164005,0.0006727623,0.000571883
23,0.0007807193,0.003610983,0.0004287631,5.898015E-06,0.0007403546,0.0005096713,0.01316594,0.004316297,0.002145877,0.0006501942,0.001002578,0.01162684,0.0006692074,0.0005705612
24,0.0007806449,0.003608196,0.0004336435,5.881926E-06,0.000730398,0.0005107044,0.01309403,0.004320608,0.002138575,0.0006489478,0.0009988046,0.01161294,0.0006661457,0.0005691278
25,0.0006784096,0.003130102,0.0004142012,5.076488E-06,0.0006109361,0.0004527661,0.01124053,0.003765947,0.001825541,0.0005603936,0.0008675167,0.01008136,0.0005725171,0.0004918553
26,0.0006776573,0.003125594,0.0004227769,5.092506E-06,0.0005969867,0.0004530606,0.01117526,0.00374259,0.001804679,0.0005573551,0.0008600528,0.01008873,0.0005703126,0.00048968
