"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:24 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Cephalopod"

timestep\group,"Reef invertebrate feeders","Demersal coastal invertebrate feeders","Coastal omnivores","Reef omnivores",Sardine-herring-scad,Anchovy-silverside-killifish,Cephalopod,"Mobile epifauna",Zooplankton,Infauna,Detritus,
1,0.0004511325,0.0003201641,3.165505E-05,0.0001130499,0.00180831,0.02654664,0.009123919,0.1698346,0.6793103,0.02021435,0.09224602
2,0.0003839839,0.0002748597,2.702482E-05,9.774329E-05,0.001589948,0.02326746,0.008388673,0.1534034,0.7109995,0.01746956,0.08409788
3,0.0002846732,0.0002053363,2.007276E-05,7.438338E-05,0.001257181,0.01813643,0.007214461,0.127594,0.7629433,0.01351038,0.06875991
4,0.0002361332,0.0001716465,1.663332E-05,6.347834E-05,0.001162682,0.01597982,0.007696806,0.1202389,0.7894889,0.01065161,0.05429349
5,0.000218784,0.0001604369,1.537424E-05,6.041813E-05,0.001226485,0.01566672,0.009551093,0.1254205,0.7947206,0.008915425,0.04404415
6,0.0002406899,0.0001783363,1.688214E-05,6.760794E-05,0.001491814,0.01773832,0.01311937,0.1454649,0.7733382,0.008523499,0.03982038
7,0.0003016999,0.0002259923,2.116337E-05,8.534625E-05,0.00196884,0.02223285,0.01841539,0.1798739,0.7270049,0.009275623,0.04059429
8,0.0003923904,0.0002972047,2.762249E-05,0.0001110872,0.002560433,0.02828434,0.02396005,0.2203497,0.666756,0.0109096,0.0463515
9,0.0005303866,0.0004061828,3.759105E-05,0.0001492211,0.003299996,0.03665603,0.02928577,0.2673373,0.5923502,0.01355174,0.05639553
10,0.0007233502,0.000559641,5.174159E-05,0.0002013841,0.004181434,0.04747835,0.03413177,0.3209119,0.5024308,0.01752768,0.07180192
11,0.000924529,0.0007220767,6.690175E-05,0.0002544998,0.004891935,0.05754025,0.03595028,0.3629024,0.4171797,0.02269389,0.09687341
12,0.001259643,0.0009922577,9.229972E-05,0.0003405777,0.006026577,0.07366029,0.03931053,0.4220584,0.3073128,0.02951086,0.1194358
13,0.001538556,0.001209535,0.0001142077,0.0004092446,0.006327184,0.08373933,0.03650448,0.4337272,0.2257028,0.04083235,0.1698951
14,0.0015381,0.001206243,0.0001157482,0.0004035724,0.005797516,0.08003104,0.02941935,0.4030834,0.1914729,0.04945802,0.2374741
15,0.001499219,0.001171468,0.0001140609,0.0003879775,0.00522858,0.07514702,0.02345247,0.373807,0.1728133,0.05849108,0.2878878
16,0.001297762,0.001009118,9.951367E-05,0.0003327604,0.004238471,0.06369838,0.01691869,0.326245,0.195573,0.06592561,0.3246616
17,0.0009883739,0.000763384,7.600452E-05,0.0002524713,0.003066781,0.04836585,0.01105151,0.2633835,0.2824943,0.06637627,0.3231815
18,0.0007342855,0.0005627149,5.631212E-05,0.0001871381,0.002205539,0.03623592,0.00741713,0.2075484,0.4209626,0.05790957,0.2661802
19,0.0005843861,0.0004440656,4.452348E-05,0.0001486334,0.001736817,0.02936512,0.005713302,0.1735877,0.5340941,0.04823006,0.2060513
20,0.0005533608,0.0004171026,4.183971E-05,0.0001399751,0.001647805,0.02829237,0.005474923,0.1668468,0.5844995,0.04307193,0.1690144
21,0.0005921818,0.0004429751,4.448247E-05,0.0001484141,0.00177065,0.03063991,0.005997691,0.1758985,0.5937431,0.04143373,0.1492884
22,0.00061436,0.0004562486,4.59625E-05,0.0001525575,0.001838924,0.03213295,0.006312481,0.180286,0.5913659,0.04020502,0.1465896
23,0.0006700872,0.0004944342,5.004717E-05,0.0001644155,0.001986976,0.0351187,0.00677771,0.1898899,0.57031,0.04120785,0.15333
24,0.0006494887,0.0004760825,4.849863E-05,0.0001579058,0.001905832,0.03425767,0.006428466,0.1827914,0.566429,0.04068995,0.1661658
25,0.000644305,0.0004640456,4.794131E-05,0.0001545149,0.001694197,0.03259515,0.005525515,0.1644654,0.5184751,0.05163983,0.2242939
26,0.000600244,0.0004245599,4.4413E-05,0.0001420592,0.0015561,0.03027543,0.0049471,0.1548055,0.5215811,0.05276595,0.2328576
27,0.0005529632,0.0003839204,4.059476E-05,0.0001292136,0.001421538,0.0279473,0.004465938,0.1459161,0.5392016,0.05230462,0.2276362
28,0.0005462018,0.0003722529,3.972117E-05,0.0001258988,0.001398118,0.02767448,0.004386711,0.1457408,0.5494013,0.0524049,0.2179095
29,0.0005247889,0.0003511882,3.777981E-05,0.0001194708,0.001342876,0.02675719,0.004244671,0.1429055,0.5651711,0.05101822,0.2075273
30,0.0005370614,0.0003531751,3.827205E-05,0.0001206604,0.001374567,0.0274968,0.004380828,0.146682,0.5669218,0.05084909,0.2012458
31,0.0005910327,0.0003823006,4.171706E-05,0.0001308504,0.001509223,0.03024448,0.004819264,0.1583346,0.553988,0.05278331,0.1971751
32,0.0006673271,0.0004250358,4.672329E-05,0.000145459,0.001692057,0.03397887,0.005347494,0.1728032,0.5299904,0.05611502,0.1987884
33,0.0007830356,0.00049165,5.450455E-05,0.0001677795,0.001956591,0.03940989,0.006001762,0.1915628,0.4915551,0.061638,0.2063788
34,0.0009011711,0.0005582514,6.250451E-05,0.0001896919,0.00220699,0.04468868,0.00646949,0.2070582,0.4469098,0.06809481,0.2228605
35,0.0008552523,0.0005233018,5.923656E-05,0.0001773518,0.002049955,0.04202366,0.005691566,0.1916168,0.4213741,0.06974725,0.2658814
36,0.000743772,0.0004493282,5.136358E-05,0.0001521812,0.001752145,0.03644382,0.004648707,0.1680801,0.4240243,0.06902757,0.2946267
37,0.0005625621,0.0003384987,3.873644E-05,0.0001147832,0.0014193,0.02908453,0.003780539,0.145282,0.5449355,0.0501489,0.2242946
38,0.0004373729,0.0002618468,2.994045E-05,8.936145E-05,0.001132705,0.02356766,0.003208758,0.1227321,0.6315276,0.03973646,0.1772761
39,0.0003403035,0.0002025693,2.311468E-05,7.009372E-05,0.0009334924,0.01945638,0.003002095,0.106604,0.7081084,0.02957346,0.1316861
40,0.0002709078,0.0001603475,1.823946E-05,5.662505E-05,0.0008186791,0.01671284,0.003187494,0.09708755,0.7659075,0.02110321,0.09467669
41,0.0002247143,0.000132395,1.499052E-05,4.791302E-05,0.0007819039,0.01513439,0.003879475,0.09416771,0.8034282,0.01491481,0.06727359
42,0.0002192149,0.0001288728,1.449288E-05,4.748373E-05,0.0008949889,0.01590334,0.005662024,0.1044893,0.8092582,0.01177695,0.05160524
43,0.000253732,0.000149218,1.665758E-05,5.52737E-05,0.001170631,0.0191001,0.008775351,0.1274716,0.7877663,0.01094094,0.04430019
44,0.0003439014,0.0002025468,2.248255E-05,7.45705E-05,0.001694645,0.02590015,0.01387245,0.1684997,0.7336558,0.01204601,0.04368786
45,0.0004953961,0.0002924403,3.240181E-05,0.0001061284,0.002445523,0.03619757,0.02012149,0.2215828,0.6558843,0.01464972,0.04819229
46,0.0006559014,0.0003882889,4.313796E-05,0.0001386339,0.003106209,0.04587929,0.02423418,0.2628876,0.5815517,0.01802302,0.06309205
