"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Sea trout"

year\group,"Coastal dolphins",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Atlantic sharpnose shark","Small coastal sharks","Bluefin tuna","Other tunas",Billfish,"Pelagic coastal piscivores",Cobia,"King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders",
1995,0.01352539,0.01082809,0.0003376857,0.04237871,0.001700452,0.0002555314,0.01087027,0.01941925,0.0009743357,3.34972E-05,0.0008756045,0.0008361856,0.03363324,0.004664978,0.01058745,0.0002533805,0.004398922,0.0002977396,0.006741469,0.006162406,0.04180441,0.002728627,0.01028699,0.01109344
1996,0.01184182,0.009540158,0.000292281,0.03389466,0.001335344,0.0001886556,0.009313848,0.01730338,0.0008040064,2.871945E-05,0.0009208244,0.0006929021,0.02914008,0.004039579,0.008950078,0.000269451,0.00390537,0.000256938,0.006013397,0.005355299,0.03410086,0.002346931,0.008628086,0.009221778
1997,0.01239883,0.009979536,0.0003061781,0.03633512,0.001301251,0.0001861179,0.009742461,0.01827606,0.0008281714,2.998068E-05,0.001233877,0.0007418841,0.03044528,0.004128084,0.009406378,0.0002040572,0.004594329,0.0002690534,0.00626773,0.005468444,0.03610814,0.002415502,0.008999406,0.00950954
1998,0.01332025,0.01073971,0.0003287381,0.04113001,0.001315049,0.000208661,0.01055188,0.01956694,0.0009000465,3.199147E-05,0.001690377,0.0008069265,0.03339061,0.004540503,0.01008813,0.0001866274,0.005131688,0.0002887207,0.006827798,0.005979884,0.04091727,0.002609854,0.009612436,0.0103927
1999,0.01380194,0.01123507,0.0003383117,0.04461129,0.001270455,0.0002322369,0.01103221,0.02030203,0.0009686773,3.247198E-05,0.002133274,0.0008379028,0.03598439,0.004874228,0.01037157,0.000244236,0.005183513,0.0003002911,0.007367235,0.006665909,0.04533907,0.002795241,0.009921803,0.01139419
2000,0.01540828,0.01262057,0.0003791196,0.05602755,0.001428011,0.0003191068,0.01262141,0.02258003,0.001148783,3.603666E-05,0.002858543,0.0009616986,0.03949494,0.005578259,0.01187716,0.0003487791,0.006183779,0.0003272917,0.008235328,0.007539176,0.05275826,0.003113099,0.01007012,0.01244335
2001,0.0131571,0.01087548,0.0003212674,0.04245559,0.001035874,0.0002705909,0.01052366,0.01924009,0.0009007892,2.948167E-05,0.002165862,0.0007141849,0.03143084,0.004452261,0.01011149,0.0002574823,0.005121796,0.0002705626,0.007062696,0.005896162,0.0366045,0.002410048,0.008157633,0.009864327
2002,0.01356139,0.0111982,0.000332747,0.044797,0.001039496,0.0003036054,0.01083563,0.02031297,0.0009119993,2.933408E-05,0.001980784,0.0006805257,0.03224153,0.004536395,0.01068813,0.0001766185,0.005445158,0.000280324,0.007179035,0.005821798,0.03725675,0.002386824,0.008733761,0.01012251
2003,0.01429472,0.01184272,0.0003523398,0.04968067,0.001151077,0.0003639255,0.01151122,0.02194568,0.0009843324,3.043428E-05,0.00201516,0.00072851,0.03475235,0.004772077,0.01149908,0.0002143266,0.005637763,0.000299479,0.007647065,0.006258822,0.04153287,0.002553231,0.009469637,0.01120257
2004,0.0127947,0.0107311,0.0003144617,0.04117974,0.001001171,0.000339081,0.01007748,0.02018273,0.0008439049,2.676939E-05,0.001736003,0.0006255135,0.03020606,0.004001488,0.01045255,0.0002825948,0.004754822,0.0002676289,0.006962799,0.005282348,0.03444044,0.002179156,0.008359058,0.009794625
2005,0.01510217,0.01264235,0.0003746307,0.05629869,0.001407098,0.0004800218,0.01221224,0.02477094,0.00113089,3.296835E-05,0.002494663,0.0008166811,0.03737064,0.005102777,0.01263179,0.0003322307,0.006361251,0.0003226615,0.008284752,0.006726008,0.04764431,0.002732021,0.01010524,0.01284204
2006,0.01618798,0.01358846,0.0004043565,0.06593779,0.001738981,0.0005790857,0.01336314,0.02725253,0.001332409,3.620707E-05,0.002965788,0.0009272562,0.03994538,0.005756794,0.01376915,0.0004569904,0.007751811,0.0003408395,0.008895251,0.007622271,0.05274136,0.002990375,0.01011242,0.01428772
2007,0.01356365,0.01162816,0.0003394015,0.0481196,0.001425783,0.0004891895,0.01093468,0.02422401,0.001099299,2.980148E-05,0.00218534,0.0007025898,0.03118063,0.004524257,0.0118775,0.0004323218,0.007370474,0.000280774,0.007644236,0.006241101,0.03568803,0.002339017,0.008315069,0.01225638
2008,0.01331044,0.01144163,0.0003370977,0.0466677,0.001467916,0.0005143149,0.01067853,0.02449816,0.001113198,2.98899E-05,0.001895432,0.0006090298,0.02870605,0.00433119,0.01211996,0.0004377839,0.008538932,0.0002758967,0.007325358,0.005860899,0.03227236,0.002177452,0.008169864,0.01197434
2009,0.01403633,0.01203396,0.0003591607,0.05158547,0.001667514,0.0005871591,0.01135603,0.02602738,0.001247312,3.230891E-05,0.001771443,0.0005011951,0.03031188,0.004811813,0.01299061,0.0003537145,0.009688949,0.0002964827,0.007633076,0.006353756,0.03438165,0.002322995,0.009017796,0.01332971
2010,0.01457111,0.0125863,0.0003736672,0.05660353,0.001851545,0.0006519521,0.0119154,0.02730549,0.00139003,3.387532E-05,0.001729226,0.0004781638,0.03420002,0.005371594,0.01349252,0.0003292656,0.0101229,0.0003173261,0.008229878,0.007414808,0.03968832,0.002631257,0.009996979,0.01545553
2011,0.01490679,0.01303302,0.0003848689,0.06066874,0.002012559,0.0007084292,0.01237377,0.02810139,0.00148505,3.512315E-05,0.001593361,0.0005303996,0.03521841,0.005661897,0.01401165,0.000510185,0.01053515,0.0003231985,0.008592456,0.008006785,0.04141096,0.002826265,0.009613534,0.01602492
2012,0.016251,0.01415932,0.0004226793,0.07385928,0.002363226,0.0008078749,0.01382129,0.03009951,0.001686927,3.91574E-05,0.001633051,0.0006867359,0.03939949,0.006439479,0.0152749,0.0005046165,0.01158659,0.0003503616,0.009324991,0.009090098,0.04801588,0.003202985,0.01016495,0.01799909
2013,0.01503689,0.01328658,0.0003972967,0.06452558,0.002209525,0.0007762536,0.01277183,0.02865215,0.001537565,3.706774E-05,0.001177403,0.000634581,0.03363639,0.005843449,0.01469752,0.0004806251,0.01134099,0.0003122985,0.008602289,0.008074469,0.03608179,0.002731338,0.008585722,0.01646954
2014,0.0150817,0.01337684,0.0004041914,0.06566934,0.002266861,0.0007999421,0.01289735,0.02887205,0.001553667,3.826708E-05,0.001143854,0.0006582018,0.03382939,0.005832491,0.01499686,0.0003687919,0.01156298,0.0003131097,0.008608093,0.008235967,0.03413856,0.002707278,0.008944956,0.0170037
2015,0.01463428,0.01311983,0.0003990088,0.06297404,0.002235086,0.0008007085,0.0126057,0.02842012,0.001520891,3.816753E-05,0.001086248,0.0006296593,0.03286102,0.005634019,0.01492561,0.0003704022,0.01136725,0.000303691,0.008423637,0.008313436,0.03095286,0.002638537,0.00876418,0.01698879
2016,0.01752238,0.01541922,0.0004717939,0.09122368,0.002837348,0.0009424323,0.01555866,0.03210069,0.001918682,4.549532E-05,0.00218374,0.0009930454,0.04630417,0.007268884,0.0169043,0.0003806093,0.01249301,0.0003818524,0.01029296,0.01088815,0.05888215,0.003749356,0.01185379,0.02149332
