"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:25 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Catch

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1980,0,0,0,0,0,0.0007818761,0.0001659589,8.803227E-05,0.001161066,0.0005291581,0.004612225,0.0002706155,0.0007903696,7.80987E-05,0.00360461,0.001072615,0.001327277,0.01745195,0.004972166,0.002757994,9.166201E-05,0.007660391,0.001867553,0.009597639,0.000544387,0.000742077,0.004748961,2.549976E-05,0.006818816,1.682293E-08,0.001358055,0.0003061857,0.0001790615,0.004771858,0.001054758,0.01013654,0.01210175,0.001025274,0.002228568,0.002387601,0.02112437,0.05416351,0.0003955089,0.002441905,0.005550578,0.01506706,0.08359226,0.004051873,0.0006358782,4.317415E-05,0.002277693,0.003098286,9.202477E-05,0.0003802863,0,0,0.008316024,0.003396045,1.43435,1.588508,0.3212517,0.07717605,1.092817E-05,0.04281263,0.0018545,0.0002606428,0.01592271,0.1498053,0.04750836,0.1702644,0.03307836,0.03607619,0.002256214,9.048502E-06,0,0,0,0
1981,0,0,0,0,0,0.0007930289,0.0001969702,0.0004025869,0.001238737,0.0008277838,0.006116215,0.0003362908,0.001627926,7.704422E-05,0.004768003,0.001420513,0.001529213,0.01789586,0.003428664,0.002291976,0.0001253873,0.006790009,0.002317707,0.01135969,0.0005362028,0.0007217615,0.004774583,2.775134E-05,0.006899759,1.585666E-08,0.004238466,0.0007841132,0.001138347,0.00169381,0.001262533,0.007412807,0.01220013,0.001102535,0.001914455,0.002347904,0.02191315,0.05762454,0.0003798812,0.002668208,0.005198758,0.01374066,0.08806392,0.01346294,0.0005530834,0.0003806682,0.004760425,0.003065542,7.62396E-05,0.0004272299,0,0,0.008227778,0.002484853,1.099123,1.198262,0.2445518,0.06104802,8.079035E-06,0.0491868,0.001460684,0.0001328954,0.01150844,0.09854821,0.03108986,0.1113764,0.03431918,0.03684271,0.0009440884,9.37534E-06,0,0,0,0
1982,0,0,0,0,0,0.0007761394,0.0002221205,0.000306417,0.001146546,0.0008877029,0.005883981,0.0002932569,0.002392061,2.383824E-05,0.003612176,0.001545919,0.002296193,0.01609045,0.007817266,0.003109097,0.0001075108,0.007988516,0.001653208,0.01328044,0.0005471164,0.000579258,0.005856371,3.189559E-05,0.006556526,1.566241E-08,0.006726767,0.000371513,0.00151778,0.001958658,0.001209896,0.005410144,0.008863154,0.001676558,0.00165498,0.002038905,0.02080678,0.05055305,0.0003617759,0.002392802,0.003063546,0.01228371,0.07615983,0.0163353,0.0004960292,0.0004519371,0.004986453,0.002853829,5.736998E-05,0.0004307821,0,0,0.00856084,0.002037231,0.8195887,1.75139,0.3588641,0.08963361,9.015866E-06,0.04160843,0.001728902,0.0001011651,0.01248316,0.09666086,0.03356057,0.1144956,0.03565021,0.0410588,0.001576013,1.162844E-05,0,0,0,0
1983,0,0,0,0,0,0.0004850606,0.0002665818,0.0004843383,0.001321318,0.0009472514,0.005959603,0.0002579326,0.003301907,3.986195E-05,0.00263702,0.001734605,0.003143467,0.01665422,0.005023468,0.002431366,0.000121221,0.009562881,0.001726246,0.01057237,0.0006076899,0.000737395,0.006491821,4.256611E-05,0.007087598,1.660656E-08,0.005479837,0.0001571777,0.0005151055,0.00398299,0.001258225,0.006439577,0.01298586,0.001286182,0.001757385,0.002246954,0.02098666,0.05311318,0.0003630108,0.002801933,0.003442305,0.01595519,0.07844915,0.02167703,0.0006206412,0.0003609265,0.003725498,0.003758112,7.760058E-05,0.000564384,0,0,0.01035508,0.00285356,1.353428,1.739918,0.7604241,0.1791833,1.193892E-05,0.04164143,0.002429478,0.0002136488,0.01637282,0.1429363,0.05204145,0.1310392,0.04080972,0.04595952,0.003094761,1.2862E-05,0,0,0,0
1984,0,0,0,0,0,0.00059155,0.0003309074,0.0002987403,0.001487634,0.000966745,0.006331753,0.0002931623,0.003058994,4.092783E-05,0.002042753,0.001763254,0.003431132,0.01636879,0.004736187,0.002543199,0.0001483593,0.0111069,0.002142196,0.00915919,0.0006701473,0.0007402929,0.004324423,4.661133E-05,0.007190955,1.476816E-08,0.004551771,0.0002598538,0.0001917029,0.001091023,0.001386687,0.003507537,0.01178232,0.002805502,0.001727731,0.002441768,0.02156384,0.05748275,0.0003748813,0.003354488,0.003452332,0.01795409,0.08383781,0.02314614,0.0007060377,0.0004797248,0.00191578,0.00442298,8.471389E-05,0.0006085802,0,0,0.01043257,0.005641939,2.140799,1.579723,0.4229723,0.2150818,1.0701E-05,0.04212647,0.002536026,0.0001704237,0.01434156,0.1218001,0.02582729,0.1395752,0.04016425,0.04939205,0.001125387,1.279928E-05,0,0,0,0
1985,0,0,0,0,0,0.0006813533,0.0003958995,0.0002303699,0.001612695,0.001939471,0.00705539,0.0002670816,0.004779568,5.342412E-05,0.001419373,0.001629344,0.004470175,0.01457568,0.006898626,0.002539582,0.0001282298,0.008702379,0.00206584,0.006504724,0.000685112,0.0007736728,0.006757599,5.793987E-05,0.00692139,1.379658E-08,0.003441337,0.0004037547,0.002005849,0.002326169,0.001240451,0.001699833,0.01177295,0.003150325,0.0005111814,0.002490986,0.01880954,0.05272367,0.0003142336,0.003660705,0.00317462,0.01883724,0.07384963,0.02174815,0.0006886814,0.0004407529,0.001682968,0.004931495,8.785091E-05,0.0005371767,0,0,0.009323136,0.002703388,1.477741,1.999853,0.2912334,0.1043977,9.40014E-06,0.03755893,0.002529181,0.0001092081,0.01411456,0.09769971,0.04131973,0.1204187,0.03454565,0.04893421,0.001484124,1.141143E-05,0,0,0,0
1986,0,0,0,0,0,0.001336166,0.0004886926,0.0002932466,0.001744169,0.002376342,0.007906388,0.000292484,0.004548462,5.293429E-05,0.001233996,0.001821063,0.006384865,0.01313202,0.01013816,0.002741924,0.0001522916,0.009568335,0.001905107,0.01637759,0.0007694953,0.0007528106,0.006111712,7.128392E-05,0.007707446,1.30212E-08,0.002418422,0.0001931821,0.001239141,0.009875242,0.001448208,0.001317869,0.01125949,0.003567661,0.001062263,0.002456657,0.01932846,0.05118302,0.0003273246,0.00386112,0.002642048,0.01948435,0.07543102,0.03521453,0.0007254386,0.0005206064,0.003332769,0.005375268,8.630141E-05,0.0006358279,0,0,0.009602637,0.002173694,1.173961,1.49966,0.4448086,0.08197243,1.0801E-05,0.04545867,0.002855315,0.0001137167,0.01321842,0.1099671,0.06296996,0.1221232,0.03200414,0.05889441,0.001604498,1.047253E-05,0,0,0,0
1987,0,0,0,0,0,0.0007545236,0.000579607,0.0001958975,0.001404153,0.002157059,0.009853653,0.0002711541,0.00472776,6.372884E-05,0.0009698495,0.001581979,0.007762936,0.01155585,0.01129219,0.002071974,0.0001552933,0.008268725,0.001527922,0.008830366,0.0006298115,0.0007703925,0.004902985,5.017405E-05,0.006387126,1.166888E-08,0.002073238,0.0001899128,0.0006623438,0.005889737,0.00135915,0.001032917,0.01084065,0.003604428,0.001540867,0.002252313,0.01812117,0.04171528,0.0003212856,0.002800915,0.002471847,0.0183667,0.0671645,0.02039286,0.0006773878,0.000818708,0.002039132,0.004077218,6.953276E-05,0.0008032098,0,0,0.01029328,0.001368391,1.147039,1.756838,0.5003838,0.1610573,1.166849E-05,0.03833657,0.002376197,0.0001385687,0.01316989,0.1157406,0.06800879,0.1721475,0.02873855,0.05715318,0.001621814,9.27238E-06,0,0,0,0
1988,0,0,0,0,0,0.001116362,0.0006746494,0.0002791017,0.001630336,0.001740232,0.006664287,0.0002417005,0.00455882,7.923137E-05,0.000664197,0.001419232,0.008158004,0.01072665,0.008106918,0.002372299,0.0001619604,0.01045381,0.001863262,0.008127195,0.0006687093,0.0008565396,0.005341654,6.042223E-05,0.006508065,1.12274E-08,0.002848544,0.0001058525,0.0007985432,0.006039165,0.001314071,0.002234358,0.01311422,0.004113893,0.001256862,0.002398761,0.01702473,0.04332934,0.00030833,0.003251364,0.002701959,0.01967617,0.06295598,0.01242534,0.0007990361,0.001334629,0.005442575,0.004729818,7.350699E-05,0.0006084613,0,0,0.007926321,0.001738493,1.108967,1.374716,0.4178191,0.1477636,1.145484E-05,0.04112642,0.002382503,0.0001581253,0.009045239,0.102388,0.05494793,0.1411036,0.02627607,0.05132414,0.001619471,8.062428E-06,0,0,0,0
1989,0,0,0,0,0,0.0009987358,0.0007312845,0.0002252931,0.001276689,0.001174008,0.008047825,0.0002089691,0.00601185,8.064092E-05,0.0006622458,0.001255578,0.007735217,0.00883928,0.008586917,0.002193574,0.0001399531,0.01186592,0.001823846,0.00772462,0.000543773,0.0006949729,0.005020694,4.512262E-05,0.01054041,1.050233E-08,0.001361553,5.16327E-05,0.0005348844,0.005209739,0.00127001,0.001433456,0.01124894,0.002826733,0.001107731,0.002043173,0.01561005,0.03562511,0.0002768702,0.002447895,0.001954197,0.01670634,0.0551579,0.01667973,0.0007013163,0.0006693218,0.006109104,0.003592467,5.128949E-05,0.0006848779,0,0,0.007957976,0.001824786,1.426844,1.607306,0.3918188,0.1445355,1.017834E-05,0.04389283,0.001996492,0.0001424117,0.01066687,0.1101597,0.05305328,0.1108744,0.02731021,0.0571585,0.001835349,1.229899E-05,0,0,0,0
