"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:24 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Crab"

year\group,"Reef invertebrate feeders","Coastal omnivores",Sardine-herring-scad,Anchovy-silverside-killifish,Mullet,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Mobile epifauna",Infauna,Algae,Detritus,
2006,0.0004602752,0.0004002444,0.005142047,0.004915779,0.0001960509,0.0001852797,0.0006937172,0.0001412113,0.001613288,0.0008434223,0.1429452,0.6899834,0.000108847,0.1523713
2007,0.0003885083,0.0003356128,0.004109862,0.004254711,0.0001614885,0.0001542007,0.0006164015,0.0001489344,0.001385675,0.0006829855,0.1103908,0.7734592,7.656188E-05,0.103835
2008,0.0003535023,0.000297635,0.003525719,0.003817554,0.0001483258,9.843171E-05,0.0005486253,0.0001395129,0.001195273,0.0006661791,0.1013127,0.7853005,8.344296E-05,0.1025126
2009,0.0003736166,0.0003093617,0.003610472,0.004451059,0.0001549493,0.0001242687,0.0006210096,0.0001585371,0.001362019,0.000656809,0.1143731,0.753158,0.0001023865,0.1205446
2010,0.0004865566,0.0004075739,0.004765951,0.006283859,0.0001895595,0.0002972705,0.0008128553,0.0002247466,0.001840569,0.0008686236,0.1525611,0.6935394,0.0001034462,0.1376185
2011,0.0004386226,0.0003946372,0.004229658,0.005558566,0.0001769963,0.0001570073,0.0006982808,0.0001850956,0.001600398,0.0007333341,0.1319551,0.7291496,0.0001047119,0.124618
2012,0.0005737077,0.0005580434,0.005529056,0.008852624,0.0002324372,0.000226957,0.0008463957,0.0002142468,0.001933233,0.0008801666,0.1684079,0.6856368,8.820847E-05,0.1260202
2013,0.00033569,0.000340962,0.002981742,0.005851275,0.0001416142,9.299501E-05,0.0005832282,0.0001517137,0.001327267,0.0005726942,0.1115971,0.7712442,9.331852E-05,0.1046861
2014,0.0003804837,0.0003792645,0.003217098,0.007514736,0.0001521497,0.0001121125,0.0006646754,0.0001623482,0.001497753,0.0006663664,0.1293907,0.7360039,9.397697E-05,0.1197644
2015,0.0003663202,0.0003663563,0.003001393,0.007869969,0.0001447908,0.0001088976,0.0006262877,0.0001520683,0.001420422,0.0006272896,0.1218798,0.7486429,9.770956E-05,0.1146959
2016,0.000544724,0.0005663793,0.005227061,0.01640956,0.000188378,0.0005105163,0.0009979402,0.0002488531,0.002441445,0.0008720424,0.2151545,0.5720525,0.0001559361,0.18463
