"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Reef invertebrate feeders"

timestep\group,"Coastal dolphins",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,Sardine-herring-scad,Cephalopod,Crab,
1,0.01996976,0.0145845,0.005201067,0.0226279,0.004585908,0.00075919,0.02389656,0.002752029,0.02277733,0.000455135,0.001822452,4.158355E-05,0.005804644,0.002383972,0.003237182,0.02963092,0.03940217,0.008696805,9.390405E-05,0.04113765,0.0003325366,0.03160381,0.003269081,0.008186292,0.02287269,0.0152937,0.06881266,0.0003028182,0.009908719,0.00207516,0.009099896,0.057579,0.01867544,0.0938071,0.04920266,0.02631315,0.02278706,0.007795816,0.01488869,0.03547961,0.02212996,0.04579407,0.003547688,0.008649065,0.01271065,0.004887638,0.001133286,0.05560175,0.04278701,0.008327358
2,0.01999756,0.01461275,0.005207046,0.02267739,0.004595468,0.000763704,0.02393719,0.002754801,0.02296917,0.0004560057,0.001841794,4.153256E-05,0.005847906,0.002430236,0.003242968,0.02970583,0.03964351,0.008704403,9.180616E-05,0.0411961,0.0003248726,0.03170078,0.003275038,0.00806422,0.02298422,0.01526944,0.0689049,0.0002972327,0.009921945,0.002082903,0.009165589,0.05794572,0.01854635,0.09192473,0.04939317,0.0263369,0.02285323,0.007832268,0.01496204,0.03557916,0.02219359,0.04606857,0.003559948,0.00871249,0.01273802,0.004925507,0.001137538,0.05590664,0.04387771,0.008197797
3,0.020036,0.01465263,0.005214569,0.02274541,0.00460689,0.0007686425,0.02399001,0.002758887,0.02319055,0.0004573379,0.001868153,4.148767E-05,0.005906314,0.002480148,0.003249209,0.02984636,0.03993922,0.00871946,8.979623E-05,0.04125736,0.0003174824,0.03179908,0.003287176,0.007962754,0.02309734,0.01525958,0.06900147,0.0002925006,0.009935848,0.00209342,0.009240553,0.05847781,0.01841752,0.09027074,0.04957579,0.02641741,0.02297091,0.007890777,0.0150862,0.03576247,0.02230155,0.04648893,0.00359253,0.008821463,0.01277166,0.004999161,0.001143068,0.05658825,0.04599117,0.008123568
4,0.02001154,0.01465132,0.005204323,0.02274784,0.004603344,0.0007711927,0.02396559,0.002754158,0.02335486,0.0004573797,0.001890591,4.129333E-05,0.005962506,0.002524595,0.003243103,0.02994016,0.04016035,0.008713209,8.709564E-05,0.04116615,0.000307503,0.03177833,0.003291273,0.007804571,0.02312481,0.01519536,0.06884299,0.000286059,0.009913025,0.002100344,0.009296241,0.05895578,0.01811499,0.08850991,0.04956429,0.02644649,0.02303498,0.007940307,0.01518384,0.03589711,0.02236293,0.04686651,0.003623191,0.008925412,0.01276408,0.005076956,0.001146059,0.05731024,0.04914826,0.008062454
5,0.02001285,0.01467263,0.005199283,0.02278446,0.00460523,0.0007747554,0.02397095,0.002753125,0.02355739,0.0004580625,0.001911556,4.113363E-05,0.006040369,0.002574644,0.0032379,0.03010561,0.04047254,0.008722945,8.338559E-05,0.0411064,0.0002937434,0.03177993,0.003300568,0.007566614,0.02316928,0.01513164,0.06873555,0.000277198,0.009897693,0.00211244,0.009374483,0.05961786,0.0175654,0.08704955,0.04957926,0.02653196,0.02313618,0.008009707,0.01530907,0.03613342,0.02246536,0.04737891,0.003659801,0.009047423,0.01276988,0.005167421,0.001151099,0.05815497,0.05257264,0.008028463
6,0.0200243,0.014702,0.005195933,0.02283278,0.004609258,0.0007786969,0.02398822,0.002753933,0.02376061,0.0004587423,0.001929057,4.09858E-05,0.006125443,0.002627234,0.003231525,0.03027596,0.04080854,0.008737999,7.945778E-05,0.04105872,0.0002787276,0.03178872,0.00330793,0.007296939,0.02321969,0.01506608,0.06864474,0.0002667491,0.00988503,0.002126324,0.009465519,0.06030409,0.01689251,0.08585596,0.0495969,0.02661544,0.02322232,0.008077747,0.01541531,0.03639279,0.02256291,0.04787702,0.003682398,0.009141269,0.01277815,0.005235596,0.001156363,0.05871995,0.05493024,0.007963634
7,0.02008787,0.01476829,0.005205661,0.02293805,0.004625269,0.0007846077,0.02406868,0.002762432,0.02400512,0.0004602848,0.00194933,4.094451E-05,0.006223086,0.00268706,0.003231949,0.0304935,0.04122674,0.00877298,7.669232E-05,0.04112056,0.000267257,0.03188052,0.00331956,0.007079209,0.02333128,0.01504637,0.06873258,0.000257528,0.009898343,0.002144718,0.009583377,0.06107702,0.01633849,0.08513968,0.04973436,0.02673658,0.02333504,0.008154639,0.01552718,0.03672145,0.02269474,0.04841036,0.003695996,0.009216058,0.01281624,0.005285608,0.001163716,0.0590605,0.05613855,0.00787092
8,0.02016524,0.01484239,0.005219123,0.02305529,0.004644661,0.0007909867,0.02416737,0.002773268,0.02424272,0.0004618178,0.001973883,4.093896E-05,0.006316037,0.002748561,0.003234945,0.03068985,0.04163245,0.008808582,7.604684E-05,0.04122286,0.0002627467,0.0320024,0.00332933,0.00697385,0.02346528,0.01506233,0.06888338,0.0002517315,0.009920841,0.002162237,0.009704193,0.06178028,0.0161008,0.08475848,0.04990784,0.02684163,0.02343458,0.008222886,0.01562099,0.03702981,0.02281841,0.04886794,0.003695976,0.009259177,0.01286138,0.005309909,0.001170675,0.05909947,0.05620921,0.00773443
9,0.02019255,0.01487618,0.005220553,0.02310905,0.004653046,0.0007953078,0.02420749,0.00277745,0.02439266,0.0004618253,0.002000499,4.084776E-05,0.006379765,0.002801854,0.003232409,0.0307548,0.04188467,0.008815919,7.769607E-05,0.04124528,0.000265901,0.03206088,0.003325375,0.00698668,0.02355303,0.01507471,0.06889521,0.0002501846,0.009923412,0.002171379,0.009793354,0.06216322,0.01624612,0.0844622,0.04997139,0.02683466,0.02343923,0.008253369,0.01564098,0.03717279,0.02285581,0.04906026,0.003669598,0.009238166,0.01287491,0.005288266,0.001173538,0.05863301,0.05507426,0.007521773
10,0.02021763,0.0149055,0.005222447,0.02315464,0.004661458,0.0007994217,0.02424617,0.002781388,0.0245169,0.0004614913,0.002034861,4.076952E-05,0.006429414,0.002853009,0.003233058,0.03076988,0.04208608,0.008816074,8.146605E-05,0.04128763,0.0002762258,0.0321334,0.003317669,0.007107907,0.02365112,0.01511151,0.06893451,0.0002531999,0.009929974,0.002177237,0.009871448,0.06238737,0.01678277,0.08444121,0.05004547,0.02678707,0.02341485,0.008268838,0.01563422,0.03724416,0.02286943,0.04912633,0.003632167,0.009187813,0.0128886,0.00524392,0.00117537,0.05794895,0.0532574,0.007276068
