"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:25 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,TL

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1980,3.536806,3.891322,3.605359,3.425737,3.426971,3.479261,3.824211,3.731106,3.753946,3.764546,3.483289,3.515985,3.984998,3.782676,3.687336,3.802571,3.857416,3.438753,3.642264,3.702512,3.410643,3.460321,3.360566,3.609403,2.986663,3.487324,3.53787,3.440829,3.433213,3.345895,3.204589,3.624176,3.660518,3.540276,3.459597,3.505194,3.393862,3.094855,3.347938,3.264372,3.275141,3.114714,3.488157,3.430539,3.399704,2.886124,2.890595,3.251603,2.868625,3.333987,2.874898,2.797099,2.69449,2.941368,3.336901,3.262752,2.838444,2.267099,2.231661,2.320286,2.285082,2.243065,2.650177,2.444486,2.791508,3.047802,2.446485,2.064631,2.057504,2.877427,2.011663,2.156565,2.049431,2.050092,1,1,1,1
1981,3.39448,3.750791,3.487752,3.257238,3.359543,3.358544,3.784445,3.638695,3.667931,3.648864,3.387741,3.44486,3.964135,3.703847,3.628047,3.730904,3.773644,3.301673,3.555882,3.647841,3.289104,3.301576,3.268292,3.467072,2.859897,3.397463,3.445037,3.351518,3.320096,3.274495,3.158845,3.597617,3.515893,3.445353,3.422276,3.423037,3.304328,2.98445,3.211282,3.119426,3.104915,2.988189,3.363508,3.322615,3.273324,2.765282,2.792949,3.127801,2.765918,3.253395,2.772141,2.694717,2.670689,2.822335,3.347344,3.166378,2.72826,2.133738,2.109467,2.224767,2.163238,2.119669,2.578329,2.360096,2.707535,2.873925,2.441707,2.061094,2.052882,2.916555,2.006972,2.128596,2.025872,2.042124,1,1,1,1
1982,3.37601,3.696201,3.362622,3.238761,3.343722,3.322907,3.783699,3.597067,3.632857,3.612989,3.349701,3.418813,3.957643,3.668475,3.632189,3.695434,3.727192,3.2677,3.542487,3.643876,3.305802,3.290269,3.2939,3.467607,2.8117,3.35928,3.432545,3.323777,3.267143,3.249306,3.144907,3.60216,3.47235,3.415721,3.318886,3.3493,3.276884,2.965837,3.16511,3.062989,3.041615,3.022006,3.337203,3.250048,3.21188,2.76314,2.747357,3.132661,2.748448,3.202987,2.751834,2.710977,2.720724,2.844682,3.189006,3.102547,2.758103,2.200382,2.23282,2.307969,2.224907,2.155203,2.625418,2.398326,2.756168,2.845173,2.456858,2.061195,2.05106,2.937873,2.00962,2.119701,2.038822,2.04107,1,1,1,1
1983,3.448422,3.783169,3.466324,3.341377,3.361132,3.393947,3.794829,3.634175,3.670315,3.661069,3.398426,3.433093,4.022597,3.696439,3.649794,3.700221,3.79019,3.343634,3.571456,3.653956,3.359601,3.368767,3.330337,3.527352,2.899271,3.396149,3.464034,3.36438,3.32193,3.285551,3.176015,3.601737,3.55582,3.43764,3.332114,3.383677,3.304077,3.035443,3.245579,3.150641,3.154577,3.086626,3.393472,3.311956,3.281403,2.833927,2.830358,3.204163,2.823521,3.249861,2.811165,2.772733,2.7076,2.902247,3.224811,3.178272,2.808932,2.246351,2.30713,2.33036,2.333948,2.159042,2.647903,2.448057,2.794533,2.999706,2.437943,2.060831,2.053606,2.915048,2.013606,2.143182,2.056804,2.049645,1,1,1,1
1984,3.392452,3.777406,3.510125,3.252961,3.356588,3.319358,3.797673,3.597133,3.645718,3.649718,3.357113,3.425337,3.998491,3.678761,3.670664,3.703592,3.780005,3.2958,3.564201,3.65528,3.279032,3.284046,3.251031,3.445336,2.84466,3.375377,3.439988,3.351283,3.304702,3.264603,3.159218,3.614635,3.513921,3.423594,3.336901,3.374195,3.309917,2.986394,3.212736,3.107092,3.065569,3.052809,3.373231,3.261566,3.230441,2.770611,2.760284,3.137126,2.765091,3.223709,2.773976,2.718019,2.70795,2.845562,3.258034,3.14026,2.748415,2.149551,2.14957,2.138227,2.161102,2.082426,2.590949,2.376764,2.718863,2.884558,2.453964,2.061588,2.052354,2.934798,2.007512,2.125674,2.027238,2.042039,1,1,1,1
1985,3.385419,3.714495,3.385435,3.258127,3.354061,3.328808,3.795474,3.579617,3.635184,3.620914,3.350866,3.417445,3.994802,3.662206,3.676006,3.680358,3.763801,3.281646,3.544702,3.652187,3.305118,3.306422,3.294799,3.468796,2.837656,3.361949,3.433351,3.337432,3.276395,3.257813,3.154615,3.620934,3.485538,3.404778,3.302058,3.370845,3.290697,2.976561,3.185864,3.097479,3.06433,3.057376,3.347269,3.255313,3.2059,2.77171,2.751899,3.145635,2.763268,3.205684,2.768079,2.714095,2.718157,2.844572,3.189071,3.111964,2.74992,2.209528,2.184879,2.283957,2.21697,2.152829,2.612231,2.405041,2.751755,2.880643,2.453519,2.060711,2.051578,2.927487,2.009939,2.126489,2.040068,2.044192,1,1,1,1
1986,3.363914,3.68606,3.346997,3.239957,3.350019,3.30558,3.782079,3.553319,3.610215,3.591988,3.323969,3.397791,3.978016,3.636076,3.671346,3.652614,3.743922,3.255531,3.528012,3.641523,3.300368,3.294139,3.289307,3.458646,2.818563,3.33459,3.412803,3.316643,3.242782,3.240635,3.144901,3.630465,3.46688,3.385713,3.259696,3.343352,3.265486,2.962543,3.158126,3.070435,3.039335,3.052387,3.320328,3.21683,3.161798,2.756554,2.723517,3.136921,2.745435,3.187995,2.747796,2.69865,2.71261,2.832097,3.16261,3.099524,2.736968,2.203896,2.208296,2.28758,2.228709,2.169206,2.598104,2.397569,2.745624,2.86362,2.446039,2.05757,2.048796,2.919531,2.009778,2.121096,2.039356,2.043651,1,1,1,1
1987,3.449475,3.761107,3.441859,3.325468,3.38772,3.387151,3.863592,3.627897,3.698462,3.691098,3.395202,3.454758,4.039617,3.703431,3.739693,3.735325,3.829863,3.355273,3.597142,3.694466,3.353253,3.352156,3.329911,3.505334,2.88637,3.414611,3.485747,3.370288,3.330357,3.28993,3.17724,3.692914,3.533375,3.468138,3.321205,3.410026,3.343308,3.014039,3.236575,3.165176,3.117189,3.153249,3.411309,3.298471,3.244773,2.808761,2.772011,3.190384,2.802422,3.225934,2.811218,2.756535,2.752559,2.891605,3.221325,3.131594,2.783881,2.227544,2.268352,2.298763,2.277916,2.157103,2.639621,2.445363,2.779715,2.927436,2.47715,2.066095,2.054766,2.941526,2.011971,2.134594,2.048487,2.045177,1,1,1,1
1988,3.479316,3.796595,3.500614,3.373725,3.380827,3.437257,3.900645,3.665376,3.740098,3.732042,3.427671,3.458137,4.068165,3.728683,3.757238,3.759789,3.910621,3.391166,3.617675,3.702731,3.373599,3.389112,3.34175,3.525251,2.934869,3.440812,3.507208,3.383355,3.369206,3.311545,3.19753,3.706558,3.564718,3.479071,3.379902,3.449026,3.351776,3.038596,3.269062,3.21399,3.186663,3.160958,3.436891,3.352797,3.290092,2.828881,2.812425,3.215359,2.824286,3.250056,2.836246,2.771957,2.73957,2.910801,3.261868,3.174657,2.793887,2.240875,2.26801,2.312119,2.292514,2.132387,2.630255,2.459291,2.774711,2.981153,2.470619,2.069987,2.059353,2.952078,2.012769,2.152826,2.052102,2.049884,1,1,1,1
1989,3.382542,3.722846,3.402455,3.266109,3.342443,3.314687,3.820185,3.552596,3.626908,3.61852,3.317326,3.365008,4.001726,3.64306,3.721101,3.674153,3.784048,3.27769,3.565827,3.65865,3.317835,3.311549,3.29834,3.474826,2.813506,3.330274,3.423613,3.305374,3.241384,3.23462,3.150635,3.697647,3.4882,3.388967,3.251837,3.327121,3.267083,2.975413,3.164576,3.072433,3.046985,3.09701,3.342292,3.192634,3.108972,2.769177,2.703554,3.155629,2.754625,3.174644,2.753922,2.729948,2.734568,2.859369,3.16828,3.110816,2.761738,2.229472,2.278342,2.22321,2.25102,2.1631,2.612253,2.421106,2.762135,2.910597,2.453826,2.056358,2.047286,2.953755,2.011946,2.117623,2.047508,2.045753,1,1,1,1
