"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Oceanic planktivores"

year\group,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,"King mackerel (0-1yr)",Skates-rays,"Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders",Tilefish,"Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,
1980,0.1646159,0.04190663,0.0382535,0.02677766,0.02029082,0.05125427,0.0003448427,7.627968E-05,0.03138962,0.01361058,0.07525292,8.601163E-05,0.0329357,0.00350509,0.02439801,0.01662287,0.05867122,0.001294181,0.0007736857,0.002358592,0.00723324,0.0105331,0.1094175,0.00578234,0.03381708,0.02521169,0.03666905,0.002665227,0.06503234,0.002818881,0.02336372
1981,0.1566737,0.04004666,0.0361821,0.02562681,0.01919767,0.04908234,0.0003305979,7.266111E-05,0.02995645,0.01288073,0.1370748,7.917577E-05,0.02638578,0.003560981,0.02478436,0.01537716,0.0579208,0.001555266,0.000712476,0.002953716,0.00686506,0.01008817,0.1025451,0.005406737,0.03122096,0.02205402,0.03253749,0.002516532,0.06048521,0.002353268,0.02018687
1982,0.1348698,0.03394364,0.03056844,0.02195703,0.01650954,0.04223314,0.0002856219,5.987578E-05,0.02569853,0.0108413,0.2035838,6.849213E-05,0.01398543,0.003207401,0.02497473,0.01245606,0.05116813,0.001206248,0.0006005553,0.002121304,0.005366113,0.008769008,0.08448577,0.004441712,0.02420129,0.01908536,0.02595696,0.002104712,0.05104414,0.001930042,0.01696244
1983,0.1525342,0.03812162,0.03461802,0.02474411,0.01864016,0.04768759,0.000321435,6.262728E-05,0.02883044,0.01201246,0.2851429,7.972933E-05,0.01246659,0.003564617,0.025085,0.01379251,0.05550506,0.001134381,0.0006878744,0.002088019,0.005798649,0.009872754,0.09583043,0.004960368,0.02624401,0.02324609,0.0302122,0.002360102,0.05842068,0.002379139,0.02085271
1984,0.1353192,0.03403372,0.03059868,0.02211607,0.01640137,0.04242644,0.0002833636,5.034423E-05,0.02528142,0.010326,0.2978996,7.15421E-05,0.00717512,0.003178033,0.02507295,0.01176102,0.05139709,0.001424598,0.0006086119,0.002177701,0.005511068,0.008352025,0.08624459,0.004356351,0.02147858,0.02064458,0.02577225,0.002049856,0.05089086,0.001987972,0.01858209
1985,0.1411556,0.03516454,0.03133323,0.02304862,0.0171363,0.04409437,0.0002932792,5.070828E-05,0.02604952,0.01035087,0.3564686,7.60718E-05,0.005643219,0.003240602,0.02512337,0.01155399,0.05249217,0.001266483,0.0006322097,0.00195469,0.006131442,0.00845758,0.08846546,0.004375658,0.02016822,0.02119364,0.02536318,0.002079392,0.05203119,0.001953087,0.01920646
1986,0.1415571,0.03480941,0.03081092,0.02304754,0.01721582,0.04393246,0.0002904834,4.801323E-05,0.02574743,0.009717367,0.382292,7.737763E-05,0.004094105,0.003130115,0.02514193,0.01100792,0.04991333,0.001252318,0.0006295988,0.001748873,0.005905493,0.008546694,0.0871586,0.004163806,0.01820702,0.02097649,0.02396554,0.002018546,0.05130093,0.001871855,0.0191311
1987,0.1433548,0.0349203,0.03083356,0.02324891,0.01743139,0.04421547,0.0002882978,4.640461E-05,0.02567738,0.009101572,0.4131384,7.887049E-05,0.002846621,0.002995459,0.02515287,0.01099563,0.04536099,0.001218217,0.000636388,0.001594617,0.005759552,0.008887053,0.08786168,0.004086268,0.01709573,0.02148897,0.02343279,0.001943787,0.05172259,0.001935189,0.019688
1988,0.1636525,0.0400302,0.03536365,0.02650478,0.01994011,0.05031753,0.0003246564,5.230558E-05,0.0292691,0.01007299,0.5011735,8.91794E-05,0.003252373,0.003289356,0.02518768,0.01264094,0.04686955,0.001394327,0.0007171475,0.002057499,0.006579626,0.01022299,0.1000373,0.004658103,0.01909515,0.02379542,0.02648873,0.002046257,0.05959292,0.00212389,0.02212234
1989,0.1379008,0.03358197,0.02930225,0.02232702,0.01675318,0.04200254,0.0002626843,3.823027E-05,0.02410234,0.007637106,0.4508128,7.446776E-05,0.002077182,0.002666117,0.02514252,0.01009745,0.03397752,0.001307364,0.0005907516,0.001819457,0.005321885,0.008477603,0.08199911,0.003725296,0.013685,0.02008876,0.02084804,0.00147917,0.04931256,0.00170335,0.01851693
1990,0.1308654,0.03181417,0.02735149,0.02113548,0.01592114,0.03925651,0.0002374809,3.164085E-05,0.0224957,0.006676463,0.4429606,6.980888E-05,0.00162038,0.002368826,0.02513395,0.009623722,0.02974523,0.001224861,0.0005653723,0.00164928,0.005074491,0.008174852,0.07712864,0.003531059,0.01207095,0.01986673,0.01946362,0.001294015,0.0460634,0.001642733,0.01796311
1991,0.1410641,0.03422446,0.0293064,0.022744,0.01720025,0.04198219,0.0002467519,3.127302E-05,0.02407297,0.006836072,0.4774972,7.398856E-05,0.001721589,0.002393909,0.02515917,0.01073987,0.03077117,0.00112735,0.0006208959,0.001499946,0.005439364,0.009159717,0.08373972,0.00388067,0.01325279,0.02213984,0.02179546,0.001401585,0.04978895,0.001892799,0.02010074
1992,0.1493711,0.0363091,0.03098417,0.02412683,0.01818288,0.0444569,0.0002530979,3.152159E-05,0.02535728,0.006781282,0.5048754,7.733044E-05,0.001831934,0.002349896,0.02518966,0.01168762,0.03075205,0.001263542,0.0006615915,0.001773969,0.005746983,0.009818632,0.08997283,0.004174203,0.01446102,0.02325806,0.02351801,0.001529218,0.05280429,0.001982754,0.02147626
1993,0.1231921,0.02982842,0.02489224,0.01987115,0.01489998,0.03621064,0.0001909191,2.207515E-05,0.02021545,0.004510052,0.4293407,6.310092E-05,0.001457111,0.001638139,0.02511504,0.009465155,0.0222453,0.001170156,0.000547835,0.001620179,0.004770386,0.007929563,0.07449688,0.003334005,0.01077847,0.01960179,0.01854653,0.00116424,0.04246444,0.001641474,0.01826233
1994,0.1438595,0.03505841,0.02923243,0.02316675,0.01740961,0.04225507,0.0002170577,2.539444E-05,0.02369547,0.004840954,0.4845921,7.41719E-05,0.002194045,0.001842474,0.02516926,0.01142918,0.02551534,0.001153355,0.0006490369,0.001669559,0.005763914,0.009007125,0.08890939,0.004004759,0.01332509,0.02286324,0.0225685,0.001359273,0.05002856,0.002001848,0.02152035
1995,0.1579905,0.03889523,0.03260744,0.02556264,0.01905447,0.04678905,0.0002329665,2.774586E-05,0.02624974,0.004768746,0.5200481,8.104585E-05,0.003355026,0.002030792,0.02518688,0.01300525,0.03069225,0.001249269,0.0007137393,0.00189623,0.006445256,0.009876588,0.1000858,0.004568654,0.01605558,0.02458092,0.0264484,0.001473466,0.0558236,0.00220075,0.02368745
1996,0.1383985,0.0344798,0.02819992,0.02253416,0.01650126,0.040804,0.0001830437,2.049537E-05,0.02250328,0.003027116,0.4656988,6.952332E-05,0.003548278,0.001683706,0.02514408,0.01127388,0.02627786,0.001348734,0.000616261,0.002163582,0.005850976,0.00869026,0.08861928,0.003931675,0.01311877,0.02062818,0.02195778,0.001180583,0.04746436,0.001724051,0.0202866
1997,0.1448843,0.036142,0.02938228,0.02356806,0.01728296,0.04263217,0.0001783401,2.021626E-05,0.02353493,0.002561377,0.4784848,7.256438E-05,0.004973479,0.001802429,0.02515026,0.01177688,0.02720335,0.001099351,0.000645211,0.00174441,0.006028784,0.009171032,0.09179261,0.004045867,0.01336509,0.02151226,0.02264539,0.001230346,0.04947154,0.001875311,0.02110488
1998,0.155603,0.03903889,0.03190654,0.02535545,0.01855065,0.0459733,0.0001801751,2.265793E-05,0.02548235,0.002375069,0.5033128,7.740714E-05,0.007301474,0.001959842,0.02517257,0.01291218,0.03142069,0.001188669,0.0006921594,0.001833021,0.006076463,0.01002319,0.09887829,0.00437004,0.0149425,0.02297045,0.02476212,0.001349915,0.05376191,0.00207672,0.0225727
1999,0.1612772,0.04102967,0.03374148,0.02653274,0.01909648,0.04822378,0.0001741158,2.522545E-05,0.02665014,0.00215693,0.5200114,7.859277E-05,0.009904956,0.002035675,0.02518549,0.01391927,0.03601583,0.001290523,0.0007201079,0.002058906,0.006472645,0.01049625,0.1048485,0.004681834,0.01682317,0.02371658,0.02718274,0.001444924,0.05632533,0.002185065,0.02344117
2000,0.1798543,0.04600384,0.03800148,0.02977271,0.02137698,0.05459714,0.0001954995,3.462402E-05,0.03045638,0.002452838,0.5707974,8.712694E-05,0.01509109,0.002333924,0.02521051,0.01526078,0.04353733,0.001529805,0.0007840129,0.002933726,0.007803018,0.01175844,0.1136654,0.005208604,0.01909797,0.02404524,0.02968366,0.001647495,0.06262215,0.002088306,0.02377687
2001,0.153735,0.0392922,0.0316449,0.02568229,0.01813355,0.04685782,0.0001419606,2.93899E-05,0.02542045,0.001595914,0.4844857,7.135201E-05,0.01010709,0.001735021,0.02517964,0.01215732,0.03658608,0.001345689,0.0006487886,0.002383962,0.006247042,0.01025962,0.09255419,0.004036474,0.01328504,0.01949883,0.02349687,0.001220902,0.05159472,0.001643846,0.01933983
2002,0.1584093,0.04037454,0.0325642,0.0264361,0.01877561,0.04832842,0.0001424123,3.296548E-05,0.02616583,0.001473749,0.486095,7.097244E-05,0.00895281,0.001652729,0.02518976,0.01246696,0.0376818,0.001182075,0.0006719834,0.00214892,0.006140038,0.01076347,0.09352561,0.003996309,0.01268681,0.02086916,0.02411009,0.001210148,0.05327526,0.001876046,0.02024566
2003,0.1670048,0.04275628,0.03479839,0.02796263,0.01988468,0.05123667,0.0001577271,3.952199E-05,0.02780215,0.001428769,0.5155458,7.364745E-05,0.009158859,0.001769582,0.02521949,0.01344024,0.03917641,0.001357038,0.0007180297,0.00224955,0.006429181,0.01127102,0.09975136,0.004275698,0.01346808,0.02263174,0.02671581,0.001321941,0.05700821,0.00209198,0.02188412
2004,0.1495363,0.03863841,0.03084732,0.02534739,0.01775364,0.0460299,0.0001372374,3.683762E-05,0.02434848,0.000991201,0.4803894,6.480315E-05,0.007546769,0.001519968,0.02519381,0.01168638,0.03213042,0.001410529,0.0006419075,0.002416678,0.006086539,0.0100867,0.08916903,0.00365064,0.01039473,0.01998513,0.02333487,0.001112652,0.04977383,0.001780189,0.01948006
2005,0.1764278,0.04554183,0.03723602,0.02984892,0.02114142,0.05476511,0.0001927998,5.21277E-05,0.02949356,0.001264519,0.5726228,7.977492E-05,0.01232572,0.001983647,0.02522973,0.01445204,0.0390797,0.001368752,0.0007735647,0.002454708,0.007452338,0.01167897,0.1077246,0.004574842,0.01400535,0.02414908,0.03067304,0.00145014,0.06047712,0.002230149,0.02354494
2006,0.1889157,0.04874821,0.04013718,0.03204932,0.02279522,0.05922266,0.0002380261,6.281956E-05,0.03223947,0.001434032,0.6198032,8.752072E-05,0.01596914,0.002249866,0.02524137,0.01543151,0.0441294,0.001694787,0.0008162931,0.003356256,0.008205198,0.01266291,0.1136392,0.005002212,0.0159936,0.02414098,0.03413795,0.00167876,0.06477236,0.002079584,0.02341158
2007,0.1585114,0.04108693,0.0329708,0.02746428,0.01916027,0.05034779,0.0001954283,5.314171E-05,0.02641763,0.0009013442,0.5502047,7.213798E-05,0.01022609,0.001707134,0.02520661,0.01206252,0.03666395,0.001509785,0.0006733869,0.002890337,0.006874563,0.01099836,0.09113561,0.003918151,0.01112954,0.01987853,0.02926785,0.001344416,0.05236437,0.001675998,0.01899497
2008,0.1555152,0.04018125,0.03186413,0.02701726,0.01902566,0.04948276,0.0002011548,5.585764E-05,0.02579262,0.0007876689,0.5491059,7.233467E-05,0.008452035,0.001479446,0.02520503,0.01110256,0.03596994,0.001445078,0.0006615306,0.002956905,0.007004153,0.01138388,0.08555335,0.003646635,0.009388762,0.0195266,0.02857949,0.001308443,0.05027787,0.001605045,0.01805399
2009,0.1640008,0.04210548,0.03366469,0.0284167,0.02027144,0.05230771,0.0002285126,6.377062E-05,0.02742981,0.0008005454,0.5707875,7.819085E-05,0.007745882,0.001217538,0.02523026,0.01172399,0.03837356,0.001466792,0.0007109104,0.00305619,0.007332458,0.01256311,0.08905364,0.003890494,0.01009079,0.02155387,0.03185749,0.001414046,0.05363524,0.001870014,0.01956873
2010,0.1703215,0.04383175,0.03562464,0.02973366,0.02109917,0.05494693,0.0002538408,7.083816E-05,0.0287932,0.0007944785,0.5904499,8.201662E-05,0.007509684,0.001162088,0.02524014,0.01323352,0.04205294,0.001456151,0.0007612132,0.003154404,0.00765236,0.01342813,0.09713601,0.004408668,0.01262129,0.0239044,0.03703124,0.001600793,0.05699639,0.002190109,0.02184903
2011,0.1740701,0.04489328,0.0363086,0.030758,0.02170983,0.05688058,0.0002756366,7.68969E-05,0.02987074,0.0007905305,0.6054201,8.495228E-05,0.006770922,0.00128773,0.02523321,0.01361379,0.04560304,0.001768663,0.0007745188,0.003640052,0.008607681,0.01403435,0.09954592,0.004730591,0.01358864,0.02296432,0.03837715,0.001718473,0.05703239,0.001897585,0.02083101
2012,0.1898065,0.04846381,0.03972132,0.03342307,0.02384765,0.0624665,0.000323732,8.770984E-05,0.03337212,0.0009438887,0.6404336,9.472974E-05,0.006983919,0.001667654,0.02525408,0.0152332,0.05316912,0.001725659,0.0008397883,0.003778217,0.00933751,0.01505942,0.1081596,0.005362283,0.01662745,0.02428645,0.04319772,0.002048793,0.06272962,0.002021767,0.022049
2013,0.1755415,0.04446156,0.03564494,0.03134785,0.02240475,0.058614,0.0003025299,8.423589E-05,0.03082326,0.0007365653,0.5969271,8.96311E-05,0.004698301,0.001540244,0.02522339,0.01299864,0.04961311,0.001639892,0.0007481909,0.003717294,0.008753645,0.01478912,0.09165773,0.004570463,0.01291093,0.02050286,0.03944803,0.001811831,0.05536052,0.001551278,0.0177769
2014,0.1762035,0.04418669,0.03539268,0.0315857,0.02281155,0.05915977,0.0003106256,8.687509E-05,0.03115073,0.0007223554,0.5896901,9.260423E-05,0.004545405,0.001598838,0.025247,0.0130836,0.05032175,0.001608951,0.0007507291,0.003719557,0.008992676,0.01514897,0.08864516,0.004533774,0.01281893,0.02137825,0.04078139,0.001867821,0.05515036,0.001704642,0.01805201
2015,0.1709002,0.0425281,0.03375295,0.03096507,0.02250903,0.05794596,0.000306135,8.69195E-05,0.03043277,0.0006598558,0.5678107,9.232215E-05,0.00427902,0.001528827,0.02523603,0.01270336,0.04927527,0.001656024,0.000727821,0.003723751,0.008853171,0.01526485,0.08325071,0.004416676,0.01245323,0.02093662,0.0407266,0.001817106,0.05242844,0.001669759,0.01732532
2016,0.2045981,0.05133359,0.04263507,0.0363868,0.02661118,0.06830485,0.0003885698,0.0001022895,0.03755641,0.001183418,0.617966,0.0001100314,0.01036356,0.002410784,0.02527794,0.01789763,0.0619911,0.001617222,0.0009150098,0.003981719,0.01021696,0.01659412,0.1193449,0.006275169,0.02414488,0.02831328,0.05174739,0.002575545,0.06761987,0.002588804,0.02547878
