"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:24 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Mobile epifauna"

timestep\group,"Coastal omnivores",Cephalopod,"Sessile epifauna","Mobile epifauna",Infauna,Algae,Seagrass,Phytoplankton,Detritus,
1,0.0001068013,0.00217538,0.03090574,0.01297534,0.07806077,0.1499347,0.07569837,0.2227524,0.4273906
2,9.628426E-05,0.001999862,0.02857186,0.01211355,0.0727631,0.1614327,0.07492419,0.238672,0.4094264
3,8.257767E-05,0.00177656,0.0255376,0.01113707,0.06764645,0.1784721,0.06623869,0.2674068,0.3817021
4,8.562898E-05,0.002067702,0.02736496,0.01204582,0.07101648,0.177869,0.06065443,0.2626562,0.3862397
5,9.689213E-05,0.002735433,0.03168087,0.01379242,0.07752152,0.1684912,0.05986651,0.2456374,0.4001777
6,0.0001186334,0.003875278,0.03898048,0.01628406,0.08624502,0.1529429,0.05981446,0.2158254,0.4259139
7,0.0001442884,0.005228865,0.04711394,0.01852569,0.09295882,0.1402745,0.06157932,0.1888707,0.4453039
8,0.0001580734,0.005979085,0.05114229,0.01888363,0.09185558,0.1371633,0.06974161,0.1791439,0.4459325
9,0.000174119,0.006553878,0.05545811,0.01912589,0.09079726,0.130553,0.07493394,0.1656635,0.4567405
10,0.0001863337,0.00676431,0.05835438,0.01884508,0.08864536,0.124905,0.08053484,0.1555776,0.466187
11,0.0001749017,0.005913688,0.0540856,0.01660107,0.07998819,0.1278333,0.09146491,0.1628302,0.4611081
12,0.0002085545,0.006633015,0.06300606,0.01803107,0.08528098,0.1094688,0.08304875,0.1311814,0.5031415
13,0.0001722003,0.005427399,0.05254718,0.0139567,0.0712068,0.1215082,0.1031055,0.1398142,0.4922618
14,0.0001242808,0.003444306,0.03774836,0.009971943,0.05723692,0.1395665,0.110895,0.1753734,0.4656394
15,0.0001116973,0.002708758,0.03401155,0.009042057,0.05739652,0.1374223,0.09904522,0.1783208,0.4819412
16,9.183882E-05,0.001886149,0.02860041,0.007928788,0.05679484,0.1492817,0.08909094,0.2055877,0.4607376
17,7.495881E-05,0.001282334,0.0244476,0.007233437,0.05743666,0.1665815,0.06962569,0.2439387,0.4293791
18,7.44791E-05,0.001112627,0.02547654,0.007939297,0.06445462,0.1663423,0.05622853,0.2511899,0.4271817
19,8.21572E-05,0.001149838,0.02915771,0.009407094,0.07396977,0.1587992,0.0522186,0.2397181,0.4354976
20,9.893655E-05,0.001391068,0.03566401,0.01156327,0.08514171,0.1453431,0.05186747,0.2133826,0.4555479
21,0.0001202392,0.001760314,0.04332535,0.01381458,0.09449107,0.1335236,0.05343111,0.1878795,0.4716542
22,0.000119351,0.001798581,0.04293431,0.01352895,0.08851273,0.1416178,0.0668263,0.1916424,0.4530195
23,0.0001243479,0.001913553,0.04432362,0.01365858,0.08602186,0.138417,0.07319499,0.1804753,0.4618708
24,0.0001073813,0.001637004,0.0382573,0.01179394,0.07485918,0.1504617,0.08361822,0.196141,0.4431243
25,8.048282E-05,0.001455281,0.03017835,0.008632457,0.06055851,0.1678912,0.0877902,0.1761716,0.4672421
26,7.431886E-05,0.00128533,0.02772722,0.008180907,0.06069203,0.1700049,0.080678,0.1839325,0.4674248
27,7.139608E-05,0.001189145,0.02661247,0.008152883,0.06290048,0.171628,0.07417099,0.190187,0.4650877
28,7.569616E-05,0.001243658,0.02807936,0.008832773,0.06843262,0.1644022,0.06972924,0.1834012,0.4758034
29,7.48632E-05,0.001216948,0.02771561,0.008992872,0.0699165,0.1677902,0.06920744,0.1901449,0.4649406
30,7.92401E-05,0.001295618,0.02912256,0.009611557,0.07348406,0.1626117,0.06785183,0.1842653,0.471678
31,9.014319E-05,0.00150014,0.03268255,0.01079427,0.07989614,0.1504613,0.06686072,0.1688502,0.4888645
32,0.0001002036,0.001693496,0.03572273,0.01169467,0.08379066,0.1426658,0.06923705,0.1585871,0.4965083
33,0.0001135776,0.001941754,0.03962353,0.01266585,0.08751895,0.132875,0.07099854,0.1449643,0.5092984
34,0.0001196779,0.002042402,0.04084149,0.01271175,0.0858654,0.1299625,0.07770579,0.1409589,0.509792
35,8.85966E-05,0.001445684,0.02992246,0.009335713,0.06604733,0.1581579,0.09326572,0.1795729,0.4621637
36,7.194513E-05,0.001103678,0.02431048,0.00778531,0.05930083,0.1707283,0.08225945,0.1966848,0.4577553
37,7.13762E-05,0.0008702143,0.02363542,0.008571346,0.06533672,0.1720395,0.06524882,0.2450386,0.419188
38,7.009169E-05,0.0008663918,0.02390972,0.009070797,0.0687309,0.1768404,0.05803325,0.2458598,0.4166186
39,6.869144E-05,0.0009162573,0.02412526,0.009608153,0.07087822,0.1850577,0.05372362,0.2524478,0.4031743
40,6.83816E-05,0.001055525,0.02461807,0.01024461,0.0722227,0.1925844,0.0503365,0.2592899,0.3895799
41,7.097572E-05,0.001351325,0.02602062,0.01118162,0.07430086,0.1948393,0.04853817,0.2613214,0.3823757
42,8.48587E-05,0.002068744,0.03110494,0.0133441,0.0821144,0.1804259,0.04962844,0.2380429,0.4031857
43,0.0001120251,0.003367787,0.04036712,0.01667943,0.09455427,0.1577297,0.04881482,0.2002487,0.4381262
44,0.0001497497,0.005240026,0.05252074,0.02037527,0.1069412,0.1372881,0.04711192,0.1632994,0.4670737
45,0.0001847438,0.006989805,0.06281992,0.02261019,0.1115784,0.1279105,0.05182806,0.1422213,0.4738571
46,0.0001691738,0.00642726,0.05608521,0.01896449,0.09242094,0.1418785,0.07741302,0.1620352,0.4446062
47,0.0001081088,0.003792735,0.03566325,0.01184841,0.06325963,0.1696183,0.09401831,0.2180805,0.4036108
48,9.700373E-05,0.003098959,0.0321709,0.0106401,0.06184795,0.1651143,0.08151979,0.2168989,0.4286122
49,8.523565E-05,0.002965517,0.0297545,0.009146522,0.06012002,0.1657969,0.07890643,0.1812467,0.4719781
50,7.941668E-05,0.002467327,0.02781598,0.008774258,0.06218597,0.1689221,0.0735949,0.195367,0.4607931
51,7.461273E-05,0.002072718,0.02638141,0.00856948,0.06399406,0.1734949,0.06614489,0.2091326,0.4501354
52,7.238519E-05,0.001816119,0.02595757,0.008692739,0.06687052,0.1763865,0.05875639,0.2194196,0.4420281
53,7.432763E-05,0.001725489,0.02699708,0.009255393,0.07135146,0.1742893,0.05406862,0.2204642,0.4417742
54,8.265759E-05,0.001834987,0.03015098,0.01041217,0.07824349,0.1645216,0.05278499,0.207627,0.4543421
55,9.962099E-05,0.002176609,0.03605423,0.01226425,0.08793747,0.1484115,0.05223402,0.1830609,0.4777614
56,0.0001240295,0.00270628,0.04409134,0.01448272,0.09809501,0.1322397,0.05162205,0.1565533,0.5000855
57,0.0001278009,0.002746871,0.04461708,0.01417566,0.09298588,0.1363522,0.06444959,0.1586543,0.4858907
58,0.0001049759,0.002156664,0.03620059,0.01128672,0.07523905,0.15476,0.08138346,0.181488,0.4573806
59,9.054277E-05,0.001750327,0.03101466,0.0096442,0.06704157,0.1602585,0.08149009,0.1874709,0.4612392
60,7.973558E-05,0.001432411,0.02734702,0.008652087,0.06370095,0.1662724,0.07697009,0.1959285,0.4596168
61,7.991445E-05,0.001265033,0.02715366,0.009029712,0.06757911,0.1631167,0.06991227,0.2071816,0.454682
62,7.186869E-05,0.001075906,0.02486474,0.008600209,0.06644255,0.1747736,0.06440309,0.2228954,0.4368726
63,7.00061E-05,0.001028328,0.02460671,0.008833618,0.06849776,0.1793125,0.05852781,0.2263236,0.4327997
64,7.399842E-05,0.001114761,0.02623536,0.009688579,0.07337515,0.1757849,0.05645262,0.2184534,0.4388212
65,8.286952E-05,0.001323509,0.0293387,0.0109714,0.07960913,0.1667746,0.05726058,0.2032319,0.4514073
66,9.811365E-05,0.001680719,0.03430783,0.01271665,0.08730931,0.1530007,0.05838928,0.1813441,0.4711533
67,0.0001173493,0.002133452,0.04022826,0.01452307,0.09416885,0.1399877,0.06017985,0.1603086,0.4883528
68,0.0001296358,0.002435418,0.04347492,0.01518205,0.09424596,0.1351164,0.06747005,0.1512343,0.4907113
