"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Tilefish"

timestep\group,"Large oceanic sharks","Yellowfin tuna","King mackerel (1+yr)","Oceanic piscivores",Tilefish,
1,0.006359882,0.01881084,0.005531811,0.02316902,0.000449796
2,0.00636032,0.01882819,0.005534478,0.02321224,0.0004510603
3,0.006363465,0.01885142,0.005537234,0.02330879,0.0004528055
4,0.006367587,0.01887016,0.005538064,0.02345191,0.0004550645
5,0.006374899,0.01888416,0.005538454,0.02364226,0.0004577623
6,0.006384541,0.01889342,0.00553877,0.02384098,0.0004604158
7,0.006398782,0.01891063,0.005542381,0.02403577,0.0004629484
8,0.006414015,0.01893384,0.005547635,0.02420038,0.0004650016
9,0.006424445,0.01895436,0.005551307,0.02429669,0.0004661937
10,0.006432093,0.01898048,0.005555746,0.02433781,0.0004668156
11,0.006436795,0.01901209,0.00556088,0.02433014,0.0004669413
12,0.006435093,0.01904078,0.005564675,0.02424518,0.0004663793
13,0.006111842,0.01902333,0.005294933,0.02299744,0.0004424595
14,0.006102997,0.01907132,0.005303103,0.02286666,0.0004404892
15,0.00609208,0.01911402,0.005311286,0.02271849,0.0004384279
16,0.006081137,0.01915381,0.005320213,0.02257749,0.0004364872
17,0.00607033,0.01918987,0.00532931,0.0224541,0.0004348305
18,0.006058661,0.01921854,0.005337476,0.02234517,0.0004335578
19,0.006047083,0.01924169,0.005345114,0.02225611,0.0004327394
20,0.006034655,0.01925852,0.005351783,0.02216713,0.0004321072
21,0.006023357,0.01927687,0.005359465,0.02207488,0.0004315541
22,0.006013931,0.01929953,0.005368541,0.02198523,0.000430979
23,0.00600148,0.01931363,0.005375184,0.02186847,0.0004299741
24,0.005990116,0.01932966,0.005382232,0.02175994,0.0004289229
25,0.005175026,0.01927461,0.004691456,0.01876049,0.0003706824
26,0.005159717,0.01929918,0.004696681,0.0186811,0.0003690379
27,0.005144829,0.01931911,0.004701485,0.01861474,0.0003675988
28,0.005129714,0.01933368,0.004705596,0.01855298,0.0003663084
29,0.005115991,0.01934864,0.004710331,0.01850628,0.0003652379
30,0.005101605,0.01935865,0.004714354,0.0184579,0.0003641887
31,0.005086833,0.01936506,0.004718324,0.01840345,0.0003630917
32,0.005072403,0.01936941,0.004723155,0.01834303,0.000361899
33,0.005056784,0.0193725,0.004727811,0.01826317,0.0003604101
34,0.005040733,0.01937694,0.004732794,0.01816925,0.000358661
35,0.005024639,0.01938207,0.004737758,0.01807562,0.00035673
36,0.00500841,0.01938554,0.004741991,0.01799081,0.0003548421
37,0.005681845,0.01942425,0.005348068,0.02042204,0.0004024445
38,0.00566816,0.01942486,0.00534789,0.02039073,0.0004020517
39,0.005656979,0.01942705,0.005347655,0.02041331,0.000402412
40,0.005648307,0.01942907,0.005346939,0.02049369,0.0004035432
41,0.005642564,0.01943,0.005345564,0.02063486,0.0004054151
42,0.005637887,0.01942248,0.005342097,0.02080649,0.0004075542
43,0.005635099,0.01941236,0.005338571,0.02097628,0.0004094722
44,0.005638102,0.01941783,0.005339979,0.02114036,0.0004111882
45,0.005640187,0.01942329,0.005341774,0.02125507,0.000412028
46,0.005639833,0.0194273,0.005343175,0.02132208,0.0004120276
47,0.005637147,0.01942921,0.005343706,0.02136588,0.0004114833
48,0.005632756,0.01943002,0.005343742,0.02139795,0.0004108676
49,0.004915056,0.01939763,0.004722986,0.01881894,0.0003593366
50,0.004905145,0.01940962,0.004725018,0.01883057,0.0003581161
51,0.004894622,0.0194198,0.004727541,0.01883829,0.0003570063
52,0.00488385,0.01942848,0.004730611,0.01884771,0.0003560899
53,0.004872772,0.01943526,0.004734079,0.01885845,0.0003553751
54,0.004861072,0.01943632,0.004737808,0.01886502,0.0003547613
55,0.004848475,0.01943572,0.004741875,0.01885597,0.0003540553
56,0.004835371,0.0194378,0.004746858,0.01882433,0.0003531083
57,0.004822443,0.0194446,0.004752981,0.01877648,0.0003518882
58,0.004807941,0.01944838,0.004758129,0.0187103,0.0003502915
59,0.00479267,0.01945035,0.00476248,0.01863823,0.0003485576
60,0.004777379,0.01945201,0.004766383,0.01857123,0.0003468695
61,0.004993726,0.01946041,0.004985565,0.01940294,0.0003626997
62,0.004969102,0.01946252,0.004990287,0.01936218,0.0003616418
63,0.004944756,0.01946255,0.00499402,0.01933999,0.0003609389
64,0.004920933,0.01946095,0.004997006,0.01933645,0.0003605956
65,0.004897784,0.01945922,0.004999763,0.01934284,0.0003604647
66,0.004874911,0.0194579,0.005002561,0.01934238,0.0003602691
67,0.004852444,0.01945963,0.005006178,0.01932545,0.0003598171
68,0.004829896,0.01946386,0.005010492,0.01928768,0.0003589805
69,0.004806133,0.01946675,0.005014462,0.01922672,0.0003576924
70,0.004781806,0.01946904,0.00501819,0.01915805,0.0003561346
71,0.004757558,0.01947073,0.005021614,0.01909791,0.0003545862
72,0.00473198,0.01946754,0.005023676,0.0190337,0.0003530998
