"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:25 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Value

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1,0,0,0,0,0,0,0,0,0.0005585395,0,0,9.100923E-05,0,0,0.003364668,0,0,0.0155081,0,0,0,0,0.0001389703,0,0.0004223224,0.0006166502,0,0,0,1.585061E-08,0,0,0.0001779348,0.004129259,5.469223E-09,0,0,0,0,0.002210566,0.01902624,0.04532695,0.0003702171,0.002049568,0.005008919,0.01282828,0.05707166,0.003951833,0.0003208558,0,0,0.002695075,7.417859E-05,0.0003275882,0,0,0.007660835,0.001574403,0,0,0,0,9.809755E-06,0.04299391,0.001176738,0.0001608736,0,0,0,0,0.02831364,0.03449392,0.00211904,9.575119E-06,0,0,0,0
2,0,0,0,0,0,0,0,0,0.000559349,0,0,9.117485E-05,0,0,0.003386146,0,0,0.01555523,0,0,0,0,0.0001449321,0,0.000422898,0.0006309995,0,0,0,1.606418E-08,0,0,0.0001780661,0.004151995,5.658611E-09,0,0,0,0,0.002218961,0.01917354,0.0456944,0.0003715506,0.002057343,0.00505423,0.01288467,0.05782867,0.003957651,0.0003252479,0,0,0.002715317,7.56145E-05,0.0003326985,0,0,0.007727593,0.001783481,0,0,0,0,1.005023E-05,0.04329329,0.001187108,0.0001694967,0,0,0,0,0.02941487,0.03559582,0.002483963,9.862871E-06,0,0,0,0
3,0,0,0,0,0,0,0,0,0.0005606851,0,0,9.152851E-05,0,0,0.003416005,0,0,0.01567551,0,0,0,0,0.0001537346,0,0.0004251594,0.0006509648,0,0,0,1.638709E-08,0,0,0.0001784354,0.004186763,5.987074E-09,0,0,0,0,0.002238139,0.01943936,0.04640538,0.0003747539,0.002073876,0.00512987,0.01310271,0.05927987,0.003971138,0.0003350134,0,0,0.002766848,7.884788E-05,0.0003454464,0,0,0.007910818,0.002157732,0,0,0,0,1.055823E-05,0.04388842,0.001223472,0.000188745,0,0,0,0,0.03172577,0.03820505,0.003375529,1.078381E-05,0,0,0,0
4,0,0,0,0,0,0,0,0,0.000562723,0,0,9.211078E-05,0,0,0.003458627,0,0,0.01588856,0,0,0,0,0.0001633612,0,0.0004292567,0.0006730868,0,0,0,1.67695E-08,0,0,0.0001791175,0.004237223,6.3448E-09,0,0,0,0,0.002267326,0.01984905,0.04742826,0.0003803871,0.00210032,0.005241821,0.0134684,0.06137365,0.003988799,0.0003502901,0,0,0.002840545,8.356977E-05,0.0003669072,0,0,0.008215161,0.002424689,0,0,0,0,1.126757E-05,0.04410325,0.001284781,0.0002271068,0,0,0,0,0.03455015,0.04104188,0.004189308,1.153359E-05,0,0,0,0
5,0,0,0,0,0,0,0,0,0.0005653824,0,0,9.282641E-05,0,0,0.003511718,0,0,0.01616308,0,0,0,0,0.0001703549,0,0.0004340889,0.0006936683,0,0,0,1.714405E-08,0,0,0.0001798513,0.004298344,6.640412E-09,0,0,0,0,0.002300673,0.02034615,0.04856848,0.0003879052,0.002132002,0.005377552,0.01386331,0.0637003,0.003999551,0.0003675778,0,0,0.002915656,8.847644E-05,0.0003922594,0,0,0.00855531,0.002494334,0,0,0,0,1.194472E-05,0.04387955,0.001350122,0.0002804233,0,0,0,0,0.03678682,0.04262522,0.004271302,1.15566E-05,0,0,0,0
6,0,0,0,0,0,0,0,0,0.0005683874,0,0,9.349707E-05,0,0,0.003568481,0,0,0.01644076,0,0,0,0,0.0001716441,0,0.0004382009,0.0007080683,0,0,0,1.74046E-08,0,0,0.0001803577,0.004360553,6.767888E-09,0,0,0,0,0.002329746,0.02083796,0.04956575,0.0003960092,0.002162065,0.005511181,0.01413427,0.06559708,0.00399913,0.0003816138,0,0,0.002965712,9.181692E-05,0.0004126401,0,0,0.008805432,0.002374859,0,0,0,0,1.229281E-05,0.04327613,0.00139143,0.0003292148,0,0,0,0,0.0375477,0.04205695,0.003504044,1.07628E-05,0,0,0,0
7,0,0,0,0,0,0,0,0,0.0005713759,0,0,9.397938E-05,0,0,0.003621703,0,0,0.01666958,0,0,0,0,0.0001675753,0,0.0004405646,0.0007150724,0,0,0,1.75028E-08,0,0,0.0001804331,0.004414914,6.718377E-09,0,0,0,0,0.00234946,0.02124759,0.05027017,0.0004033007,0.002185486,0.00562064,0.01420624,0.06666698,0.003989114,0.0003891436,0,0,0.002981731,9.288403E-05,0.0004219645,0,0,0.008892711,0.002164325,0,0,0,0,1.221247E-05,0.04268096,0.001396115,0.0003520157,0,0,0,0,0.03694666,0.03986083,0.002520371,9.581435E-06,0,0,0,0
8,0,0,0,0,0,0,0,0,0.0005740983,0,0,9.424215E-05,0,0,0.003667895,0,0,0.01683137,0,0,0,0,0.0001609515,0,0.0004411553,0.0007165972,0,0,0,1.745914E-08,0,0,0.0001801344,0.004457939,6.561274E-09,0,0,0,0,0.002360381,0.02155409,0.05070971,0.0004090773,0.002201719,0.005700456,0.01411448,0.06700165,0.003976139,0.000390694,0,0,0.002974515,9.227495E-05,0.0004211306,0,0,0.008840421,0.001995572,0,0,0,0,1.18462E-05,0.04235524,0.001372463,0.0003467402,0,0,0,0,0.03575975,0.03723522,0.001787099,8.532902E-06,0,0,0,0
9,0,0,0,0,0,0,0,0,0.000576349,0,0,9.426367E-05,0,0,0.003705395,0,0,0.01691669,0,0,0,0,0.0001537784,0,0.0004400677,0.0007132216,0,0,0,1.728532E-08,0,0,0.0001796092,0.004487731,6.328495E-09,0,0,0,0,0.002361936,0.02174747,0.05087359,0.0004128528,0.002210492,0.005746645,0.01388663,0.06665041,0.003962684,0.0003868894,0,0,0.002946489,9.02283E-05,0.0004119971,0,0,0.008678098,0.001881277,0,0,0,0,1.128658E-05,0.04205119,0.001327933,0.0003225816,0,0,0,0,0.0341484,0.03438035,0.001209239,7.597211E-06,0,0,0,0
10,0,0,0,0,0,0,0,0,0.0005779923,0,0,9.403709E-05,0,0,0.003732956,0,0,0.01692089,0,0,0,0,0.0001475276,0,0.0004373777,0.0007061599,0,0,0,1.701338E-08,0,0,0.0001789443,0.004502903,6.066749E-09,0,0,0,0,0.002354292,0.02182387,0.05077396,0.0004143279,0.002211638,0.005757433,0.01355153,0.06571368,0.003949334,0.0003785577,0,0,0.002902197,8.711764E-05,0.0003965725,0,0,0.008432772,0.001820081,0,0,0,0,1.062275E-05,0.04181983,0.001269017,0.0002877121,0,0,0,0,0.03231933,0.03154472,0.0007858031,6.799201E-06,0,0,0,0
