"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,ConsumptionBiomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1980,19.00813,21.60916,20.67988,41.79816,4.047096,3.795854,3.184736,3.623292,3.466028,3.201993,6.32021,5.525027,8.624621,4.389817,10.16005,5.294074,3.929923,7.224661,4.685331,4.572974,13.55577,3.951021,19.06094,5.722532,5.270107,9.034127,3.90714,8.880417,4.026944,17.74641,4.396698,3.848357,5.192543,7.179887,17.5498,8.756038,3.676572,5.885688,6.903551,6.752924,7.968255,8.264581,10.29541,5.831971,6.536031,6.235567,6.828182,5.571138,6.87488,3.978862,6.385902,9.962798,9.776639,13.73823,1.619364,9.559034,12.19369,38.62935,19.10523,12.78987,11.79815,10.1102,18.40514,7.676868,8.505469,16.27882,18.11925,17.76389,18.03676,12.07971,10.06757,15.63622,75.50726,21.63024,0,0,0,0
1981,13.81251,10.9509,9.340236,30.84169,3.034549,3.065483,2.711384,2.881363,2.89306,2.59073,4.720115,4.337243,7.563227,4.296299,8.594683,4.499411,3.076377,5.834039,3.233178,3.611393,15.44643,3.108098,21.77635,4.564873,4.222234,9.147689,3.048327,9.353053,2.991821,18.28377,3.350582,3.132235,3.139208,5.168705,20.17975,7.940054,2.774092,3.55315,5.08482,5.234987,5.795082,6.505814,7.849194,4.585337,4.665777,5.366641,5.300067,4.325921,5.160855,2.869397,4.835042,7.698143,7.82815,9.963336,0.7595066,7.214161,9.35068,49.74299,20.36485,12.26313,13.11419,10.1505,14.42374,7.612248,7.495954,9.805271,19.01151,19.54926,19.41458,13.79276,9.053514,16.5054,83.76789,23.05712,0,0,0,0
1982,12.08474,9.537899,9.715802,26.3137,2.672555,2.760451,2.472534,2.633521,2.613993,2.350202,4.332488,3.968235,7.577116,4.237587,8.115439,4.130723,2.87573,5.771649,2.842532,3.46696,14.08809,3.16136,20.4106,4.666605,4.238615,9.151496,2.890402,9.09785,2.877126,18.15866,2.903952,3.059704,2.751198,4.212685,18.06604,7.465797,2.567708,3.14697,4.729223,4.954998,5.255685,5.919221,6.850508,4.059904,4.148114,5.402293,5.001475,4.340109,4.667584,2.825028,4.599055,7.502559,7.339384,9.780313,0.9152358,9.019685,9.102824,43.26159,21.37286,11.12442,13.13617,9.42578,12.96198,8.197701,7.725698,11.17873,17.22325,17.57813,18.10925,13.54282,7.211246,15.05052,64.61466,20.75769,0,0,0,0
1983,17.55144,18.29958,20.40242,37.49764,3.591452,3.576106,2.96773,3.548279,3.167102,2.877373,5.490244,5.412588,8.614394,4.316508,10.38901,4.647598,3.053056,7.885008,4.117509,4.737339,13.92319,4.162064,20.01531,6.039207,5.510168,9.810838,3.754552,9.393537,3.822021,19.08142,4.239237,4.407915,4.442251,5.612116,18.47048,9.056199,3.643815,5.604065,7.077009,6.804878,7.731226,8.50459,9.178504,5.542353,6.255525,6.68673,7.169261,6.041189,6.98491,3.986095,6.229362,10.56797,10.49332,14.46506,1.871157,12.80447,12.76445,42.03927,22.89907,16.41836,15.65377,11.33574,18.83892,9.217216,9.683109,19.20281,19.63741,19.79972,20.40791,14.72272,10.50497,16.98313,82.81361,22.56959,0,0,0,0
1984,13.16601,12.43492,10.59742,31.13873,2.883909,2.941872,2.634306,3.141671,2.752456,2.493613,4.312386,4.392146,7.413246,4.245113,9.500546,4.230687,2.742225,6.449552,3.123559,4.065658,14.78102,3.139682,21.16479,4.589062,4.466098,8.693929,3.007834,8.855291,3.010775,16.82423,3.196161,3.457743,3.14455,4.300839,18.77164,7.351406,2.752021,3.1364,5.401083,5.529871,6.075739,6.922291,7.334987,4.742636,4.781998,5.054212,5.233654,5.519855,4.718866,3.069386,4.640774,7.423869,7.474878,8.920368,0.7524576,8.102614,8.652622,46.32059,17.7718,15.14853,11.23299,9.181488,12.6349,7.426729,6.388666,8.647541,17.19547,17.86403,17.76753,13.43491,7.752903,15.14213,71.88828,21.2408,0,0,0,0
1985,13.49296,10.99664,11.22539,29.85552,2.912002,3.004034,2.68651,3.221092,2.799261,2.502581,4.398835,4.691842,7.220419,4.234433,10.39116,4.27103,2.619825,6.919561,3.264436,4.360233,14.29628,3.29211,20.87318,4.812257,4.523215,9.459391,3.144648,9.350881,3.089948,18.33045,3.450775,4.163186,3.215075,4.210707,18.70557,7.614645,3.018508,3.607732,5.601994,5.638355,6.126621,7.257803,7.487854,4.756873,5.219104,5.332341,5.682821,5.234543,5.123587,3.214645,4.753982,8.04572,8.167008,10.04798,1.043481,10.14364,9.344399,43.40351,20.9717,12.70013,12.10093,10.81034,13.85938,7.570823,7.391703,12.36899,17.83346,18.21452,18.70068,13.26348,8.153319,15.40281,71.95232,21.1442,0,0,0,0
1986,13.44417,10.56864,11.09377,29.5879,2.846976,2.970286,2.674224,3.248788,2.767279,2.504413,4.508258,4.775721,6.947538,4.21513,11.3315,4.266056,2.546377,7.167411,3.415438,4.561957,14.79818,3.363725,22.28939,5.25055,4.599542,9.389004,3.188352,9.231824,3.125988,18.07784,3.522116,4.931992,3.39484,4.4355,18.93459,7.665823,3.122118,3.639508,5.626706,5.742711,6.160639,7.685551,7.454107,4.848164,5.462692,5.442034,5.915864,5.696623,5.210344,3.280291,4.765546,8.251359,8.359832,10.22437,1.059728,10.8648,9.457146,43.34038,20.24753,14.42338,14.07294,11.14558,13.90859,7.7643,7.563259,13.01809,18.3018,18.25598,19.41042,13.15142,8.434007,15.75225,74.26324,21.54348,0,0,0,0
1987,13.50677,12.04401,12.19175,28.82775,2.678978,2.937222,2.690364,3.310303,2.774734,2.559099,4.700214,4.643041,6.952004,4.210731,12.93545,4.344446,2.53805,7.182837,3.836906,4.540765,13.78918,3.387191,20.8499,5.224163,4.277142,8.913676,3.079993,8.767509,3.01286,17.10709,3.415371,5.740107,3.536534,4.848104,17.8118,7.397962,3.089196,3.515754,5.529758,5.498845,5.860167,7.577433,7.470071,4.729492,5.506849,4.896831,5.483621,5.824726,4.80825,3.237121,4.358,7.598207,7.660188,9.470048,1.091769,10.28729,8.630811,41.63501,19.58348,11.49958,12.27464,8.408931,12.44986,6.671299,6.660723,12.19112,15.77341,16.77655,16.64761,12.78044,6.934241,13.51211,58.89903,19.44795,0,0,0,0
1988,14.9208,14.04001,14.25491,32.68617,2.781087,3.138682,2.907613,3.721854,2.999075,2.848491,5.172285,5.116099,7.299796,4.229204,14.86181,4.659451,2.555531,7.804307,4.710639,4.814045,14.40016,3.506421,21.31677,5.39469,4.480777,9.581582,3.172943,9.322937,3.138841,18.11839,4.057461,7.697599,4.093028,5.887864,18.84002,8.068906,3.489517,4.413759,6.372576,6.048744,6.766029,8.732312,8.516342,5.418503,6.577414,5.278921,6.378023,5.919212,5.732178,3.738652,4.724056,8.631478,9.286827,10.98365,1.269075,11.30457,9.911214,46.39637,20.91283,14.43544,13.8651,11.53171,15.05517,7.054467,7.452126,14.62834,18.42974,21.58649,19.5347,15.74428,9.416465,15.72197,80.77179,22.20918,0,0,0,0
1989,12.91665,12.49307,13.72224,28.85162,2.455299,2.861893,2.675061,3.394984,2.71108,2.55787,5.152753,4.571236,6.515534,4.198848,13.32048,4.328841,2.502847,7.378845,4.37087,4.540277,14.78291,3.30068,21.27033,4.982162,4.69456,9.375754,3.031004,9.257078,3.199327,18.17837,3.340336,7.657059,3.425792,6.099621,18.92702,7.545033,3.028624,3.722349,5.646957,5.740402,6.138557,7.924659,7.300989,4.883715,5.78921,5.598915,6.098167,5.830105,5.163182,3.885353,4.852874,8.643241,8.662726,10.23161,1.248048,13.33306,9.602942,39.86954,19.7664,15.22891,12.31966,10.15372,13.71345,8.404775,8.128009,13.45569,18.71417,23.14653,19.67841,16.98592,8.229191,16.20095,70.71279,20.72972,0,0,0,0
1990,11.76559,10.36387,10.20551,26.77879,2.282618,2.71251,2.611264,3.337917,2.582477,2.437883,5.133471,4.377054,6.278585,4.188119,13.08985,4.240068,2.446079,6.735322,4.234809,4.468342,14.74643,3.093148,21.1932,4.885002,4.29454,9.242878,2.937443,9.113639,3.037541,17.71339,3.106274,7.705523,3.198678,6.468023,18.64265,7.282509,2.882689,2.947075,5.180461,5.285336,5.545267,7.172669,6.779199,4.523698,5.416876,4.75219,5.372291,5.348587,4.387045,3.59732,4.497329,7.341877,7.430137,8.424092,0.8579138,10.35673,8.120444,47.25941,19.17785,14.8374,10.70276,10.25843,11.68542,7.567666,6.41368,10.36238,17.1256,22.74187,18.48963,13.51387,7.304307,15.17465,67.15363,20.74329,0,0,0,0
1991,14.00107,12.90561,14.50775,30.70742,2.592309,3.096655,2.932132,3.994913,2.862521,2.679871,6.188114,5.189189,6.623447,4.238086,14.96079,4.644027,2.503918,7.560796,5.18616,4.859877,14.18898,3.57643,21.58968,5.521402,4.703343,9.444055,3.315612,9.10111,3.327463,17.9314,3.763814,8.413703,4.021045,7.443554,18.39265,7.935686,3.35833,3.962855,6.245015,5.964586,6.476861,8.302926,7.720335,5.164719,6.437996,5.129879,6.215689,5.76841,5.238684,4.289852,5.353045,8.680643,8.659372,10.26544,1.331694,12.26127,9.375372,43.77925,21.17422,13.74289,12.1873,10.9579,14.02549,7.812577,7.386565,14.33927,17.80186,22.06417,19.15371,13.6092,8.531476,15.61252,73.04659,21.2151,0,0,0,0
1992,15.01107,13.86177,15.13983,32.98849,2.659689,3.279388,3.155184,4.402043,3.01592,2.856721,6.520031,5.511966,6.825682,4.264258,16.02901,4.955919,2.522233,7.807997,5.851378,4.818657,14.5647,3.652538,22.04556,5.585579,4.850835,9.387106,3.356727,9.26574,3.339449,17.94159,4.088288,7.510334,4.347106,7.358116,18.87871,8.081822,3.435869,4.305916,6.856687,6.208349,6.770619,8.837384,8.274442,5.521157,6.981211,5.223098,6.611596,6.082179,5.543908,4.455063,5.713154,9.112666,9.298218,10.71679,1.336738,12.19367,9.708892,42.77608,21.23041,15.25295,13.67159,11.15583,14.9531,7.781188,7.450727,14.52601,18.52829,20.18547,20.03381,15.14872,9.506419,16.5121,80.19171,22.52419,0,0,0,0
1993,12.27494,12.08828,12.59253,26.94765,2.163199,2.835267,2.792833,3.700868,2.637004,2.523867,5.517328,4.361124,6.299198,4.224228,13.21219,4.595554,2.479151,6.830954,5.011409,4.105694,14.49195,3.239309,21.46978,4.853254,4.300996,8.999426,3.040127,8.937575,2.962927,17.2646,3.058742,5.095298,3.450021,5.872509,18.52249,7.199683,2.778467,3.025175,5.369234,5.234834,5.40351,7.21475,6.815107,4.518317,5.576817,4.6816,5.361712,5.870673,4.194461,3.729957,4.780516,7.474879,7.129149,8.221234,1.017009,11.00774,7.861432,41.71332,19.5647,13.77748,11.06915,9.245664,11.39544,7.394789,6.345091,10.64138,16.247,17.13139,17.41196,14.81727,6.797422,14.57826,60.20757,19.90752,0,0,0,0
1994,14.38315,13.73599,15.20265,30.87359,2.465997,3.161734,3.224011,4.472414,2.955396,2.867849,5.940453,5.305939,6.79264,4.266546,14.40307,5.138052,2.522666,7.42042,6.198076,4.64442,14.08174,3.64335,20.66711,5.466443,4.440673,9.42838,3.417145,9.142058,3.202549,17.89492,3.860547,5.535734,4.168408,6.165611,18.32278,7.894032,3.371534,3.972922,6.549686,5.831921,6.158194,8.210273,7.887774,5.201661,6.66235,4.785174,5.983456,6.422806,4.939827,4.355722,5.425331,8.308949,8.274564,9.616736,1.323094,11.29184,8.703484,43.18552,20.91321,13.93162,12.44723,10.78709,13.52385,7.008755,6.62125,13.69365,17.11239,18.75892,18.25471,14.68969,8.171557,14.84381,69.21314,20.49599,0,0,0,0
1995,17.40702,18.34483,20.95226,37.51456,2.791121,3.642583,3.722057,5.430921,3.351712,3.380242,6.619949,6.141684,7.46752,4.321954,15.00285,5.804064,2.643929,8.444855,7.04051,4.885816,14.28143,4.102369,20.70406,5.969738,5.049906,9.499716,3.80393,9.236688,3.492263,18.06548,4.572836,5.632195,5.074431,6.47838,18.49368,8.288002,3.719371,5.386821,7.930758,6.691952,7.420806,9.592253,9.305391,6.086868,7.929672,5.593283,7.126148,8.169537,6.124836,5.378744,6.471587,10.13504,10.37665,12.08606,1.764159,13.51161,10.6666,41.15993,21.22862,14.93513,14.20398,11.28408,16.96691,7.68251,7.929411,17.51512,19.17626,20.81241,20.10932,17.8279,10.53473,16.77663,83.37648,22.61572,0,0,0,0
1996,12.79533,12.0121,11.07812,28.49805,2.085984,2.904346,3.157064,4.207444,2.786948,2.806961,5.066883,4.448797,6.58122,4.247379,11.14646,4.973083,2.513315,6.566905,5.107517,3.749965,14.77699,3.173439,21.23228,4.682015,3.990586,8.864831,3.053794,8.981544,2.691127,17.13212,3.149526,3.617257,3.350056,4.509067,19.03798,6.918008,2.688729,2.948831,5.458686,5.122091,5.292141,7.012961,7.108305,4.653983,5.675011,4.458738,5.083387,7.361835,4.075713,3.86271,4.714346,7.000788,7.304428,7.473583,0.744535,9.301675,7.248613,48.43028,18.65871,13.36096,11.37429,9.403079,11.38973,6.525391,5.701322,8.516605,17.17926,17.65242,17.83101,17.82981,7.50164,15.16965,69.50187,21.45739,0,0,0,0
1997,14.00631,12.88289,15.23834,29.60508,2.301247,3.111881,3.449913,4.649616,2.933824,3.012369,5.418835,5.063215,6.737882,4.266776,10.99436,5.145585,2.549142,7.12735,5.630632,4.19421,13.95287,3.654866,21.36649,5.241813,4.317698,9.443421,3.310665,9.145366,2.93874,17.93895,3.629201,3.797091,3.717075,4.695496,18.42495,7.647007,3.166677,3.985783,6.072134,5.557548,5.768333,7.665554,7.625275,4.957375,6.361066,5.110274,5.862564,8.827476,4.893004,4.527896,5.304555,8.454391,8.548306,9.67942,1.3689,12.61287,8.757478,40.08873,20.66428,12.39435,12.49765,10.36522,13.75671,6.859324,7.325988,14.00518,17.39539,17.06316,17.84012,17.29811,7.996133,14.76649,66.95116,19.99543,0,0,0,0
1998,16.116,15.62119,18.82812,34.39754,2.571696,3.439077,3.91303,5.271367,3.191682,3.402568,6.041143,5.822879,7.212526,4.301238,11.175,5.581007,2.617213,7.842456,6.142376,4.526738,14.5081,3.992783,21.78387,5.628134,4.827398,9.593305,3.636878,9.376607,3.172335,18.25255,4.189641,3.97918,4.338548,5.034184,18.89695,8.162681,3.534801,4.983174,7.063945,6.302935,6.667412,8.947188,8.587835,5.67694,7.369602,5.75927,6.890271,10.48757,5.88307,5.17503,6.03056,9.895303,10.22752,11.5955,1.652137,13.53824,10.30207,43.02519,21.47137,15.44226,14.91472,11.54854,16.56628,7.513784,8.130039,16.50261,19.83455,21.545,20.52505,18.43333,10.33373,17.06072,85.26466,22.91861,0,0,0,0
1999,16.96698,17.72887,18.93861,37.07454,2.680714,3.565552,4.289196,5.55311,3.343792,3.668137,6.150198,5.881641,7.666084,4.335404,10.94433,5.910429,2.678824,7.729986,6.049132,4.545352,13.58246,3.817887,20.01982,5.3372,4.634463,8.803269,3.577416,8.729974,3.093497,16.91788,4.184239,3.829011,4.681695,4.931073,17.61529,7.72484,3.335968,4.802245,7.041119,6.195227,6.72844,8.785133,8.961314,5.824245,7.277822,5.273289,6.370125,9.971789,5.55124,5.196289,5.57303,9.024012,9.813719,10.46381,1.390403,11.61166,9.45745,39.73919,17.60699,11.47223,12.14558,8.670672,15.04904,6.360098,6.85111,13.30625,16.75215,17.62621,17.09776,17.87201,9.074319,14.65647,72.37643,20.58542,0,0,0,0
2000,15.89819,12.1045,12.94295,34.65151,2.529114,3.480885,4.554217,5.242177,3.279727,3.74237,5.821202,5.839807,7.350492,4.304272,10.4773,5.876654,2.53737,7.45504,5.517144,4.244114,14.79067,3.648695,21.4716,5.297061,4.370428,9.719636,3.444566,9.611199,2.869626,18.51916,4.320854,3.432617,4.034427,4.622741,20.23158,7.841534,3.221833,4.839001,6.498162,5.882341,6.271835,8.751444,8.886275,5.680407,7.255575,5.610821,6.635909,9.372402,6.008335,4.923611,5.316558,9.338294,11.4064,10.90276,1.111668,11.92632,10.01067,48.19979,21.3541,11.76697,15.20645,11.77127,16.80165,6.68532,7.8507,13.65215,19.53133,22.11272,20.78159,21.65941,11.26888,17.34881,98.50586,24.46863,0,0,0,0
2001,13.28342,10.33283,11.49696,28.48812,2.244179,2.949507,3.828695,4.007843,2.86255,3.109825,5.126746,4.724288,6.588402,4.249219,9.122623,5.23009,2.454873,6.845787,4.263737,3.697165,14.28349,3.367614,21.19844,4.877529,4.292721,9.166771,3.147223,9.008181,2.675103,17.35941,3.289813,2.664303,3.178964,3.498913,18.44561,7.029707,2.700667,3.629894,5.314188,5.372986,5.256362,7.435246,7.312351,4.838879,5.980612,5.681269,5.784298,9.469254,5.031148,4.514725,4.779007,8.428519,9.761778,9.496617,0.9777365,12.47095,9.032137,43.81007,19.83675,10.56483,14.11808,9.563282,13.74663,7.166529,7.720038,11.38,17.63419,18.9753,18.60648,19.76397,8.438243,15.59781,74.52623,21.92085,0,0,0,0
2002,14.79767,12.46466,15.6803,30.8812,2.479648,3.1699,4.136242,4.217982,3.000662,3.353124,5.429476,5.28976,6.910948,4.2856,10.0096,5.61154,2.472018,7.566898,4.772238,4.057836,14.10188,3.858109,21.86538,5.589943,4.698571,9.67452,3.561763,9.341582,2.955566,18.27483,3.750884,2.870494,3.715738,3.796961,19.20115,7.895679,3.193841,4.584639,6.03931,6.048921,5.86066,8.454685,7.994936,5.373619,6.954556,6.193364,6.634109,11.1665,5.913414,5.316625,5.369221,9.769454,10.67516,11.43158,1.457701,14.20542,10.49847,41.63952,21.36032,13.6809,15.56673,10.20798,15.91443,7.531301,8.66485,15.39764,18.44891,20.34471,19.45098,19.83163,9.377754,16.02476,77.95794,21.84388,0,0,0,0
2003,16.17217,14.85977,17.69055,35.31413,2.793751,3.394276,4.549447,4.536169,3.251234,3.777137,5.564684,5.952464,7.401352,4.339726,10.99768,6.105375,2.517517,8.042961,5.490493,4.507725,14.20764,3.857939,20.84309,5.574746,5.076233,9.513873,3.765408,9.30057,3.122291,17.99566,4.294096,3.135519,4.42909,4.2502,18.49146,8.058202,3.473594,5.289303,6.882761,6.801701,6.658952,9.62046,8.973814,6.23451,8.024537,6.429859,7.324913,12.8186,6.642501,5.953339,5.896883,10.51162,11.66025,12.37401,1.51762,13.55506,11.3928,42.56711,20.54289,14.48612,15.27747,11.06263,17.55654,7.518309,8.567636,15.72845,19.13429,21.87327,20.34493,20.76471,10.82598,16.9872,88.35199,23.33003,0,0,0,0
