"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Menhaden (0yr)"

timestep\group,Seabird,"Other snapper","Inshore coastal piscivores","Sea trout","Benthic piscivores","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",
1,0.01155021,0.0007236289,0.01117525,0.01691728,0.002222892,0.0004641672,0.01519694,0.0002623039
2,0.01084976,0.0006803883,0.01052546,0.01621254,0.00209,0.0004383051,0.0141383,0.0002477916
3,0.009959984,0.0006260397,0.00970588,0.01525101,0.001922523,0.0004061082,0.0128654,0.0002301267
4,0.00973531,0.0006135241,0.009541671,0.01545496,0.001884033,0.0004012021,0.0123859,0.0002281322
5,0.009123023,0.0005763176,0.008994817,0.01521616,0.001770091,0.0003796527,0.0113416,0.0002166203
6,0.008730476,0.000552209,0.008651167,0.01510653,0.001696965,0.0003655392,0.0106779,0.0002090129
7,0.008793333,0.0005563042,0.008749161,0.01545312,0.001711003,0.0003691919,0.01069717,0.0002113264
8,0.009607492,0.0006075673,0.009595274,0.01663677,0.001870703,0.0004037687,0.01182334,0.0002311818
9,0.01150185,0.0007263885,0.01152865,0.01897248,0.002239982,0.0004828592,0.0146161,0.000276234
10,0.0137601,0.0008668948,0.01383294,0.02129387,0.002678637,0.0005754791,0.01827247,0.0003285475
11,0.01568545,0.000984837,0.01580854,0.02246874,0.003050621,0.0006521116,0.0220992,0.0003710116
12,0.01984761,0.001238883,0.0200145,0.02620916,0.003850489,0.0008152352,0.02990052,0.0004609866
13,0.01818003,0.001127263,0.0182658,0.02269635,0.003512452,0.0007330382,0.02855589,0.0004132372
14,0.01635613,0.001007834,0.01633097,0.02010848,0.003144738,0.0006474609,0.02568317,0.0003635779
15,0.01777675,0.001088328,0.01764048,0.02153613,0.003400964,0.0006912288,0.02790928,0.0003866452
16,0.01818996,0.001107651,0.01795846,0.02179622,0.003464731,0.0006976377,0.02855497,0.0003889866
17,0.01831849,0.001111327,0.01801952,0.02201477,0.003477277,0.0006969504,0.02846817,0.0003880321
18,0.01849392,0.001119972,0.01814033,0.02307586,0.003502564,0.0007020623,0.02755069,0.0003909864
19,0.01675639,0.001014512,0.01640235,0.02218325,0.003169204,0.0006375149,0.02358206,0.0003556061
20,0.01466006,0.0008869167,0.01432369,0.02037635,0.002768255,0.000558489,0.01975155,0.0003119274
21,0.01267527,0.0007655032,0.01235806,0.0181733,0.002388129,0.0004822525,0.01659767,0.0002695059
22,0.01093607,0.0006588421,0.01063963,0.01581523,0.00205472,0.0004148627,0.01416135,0.0002318587
23,0.01056242,0.0006336491,0.0102475,0.01499961,0.001976506,0.0003979434,0.0137685,0.0002221398
24,0.009727437,0.0005813334,0.009411798,0.01354391,0.001813039,0.0003642914,0.01279367,0.0002031421
25,0.00875694,0.0005175812,0.008428597,0.01053116,0.00161676,0.0003216395,0.01291654,0.000179117
