"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Cobia"

timestep\group,"Coastal dolphins","Offshore dolphins","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (1+yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (3+yr)","Red grouper (3+yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Vermilion snapper","Oceanic piscivores","Reef piscivores",Tilefish,
1,0.003081603,0.003081248,0.0360626,0.0001298694,2.810094E-05,0.0008494899,0.0001779968,0.002912464,9.910597E-05,0.0001456666,1.511716E-06,0.00039296,8.461101E-05,0.0005423718,0.01681302,0.0009588982,0.0009678541,0.0108178,0.03500501,0.006394555,0.002956591,0.004984621,0.0007918081,2.294612E-05,0.001644319,0.00485986,0.01563187,0.003579377,0.008346318,0.0009906319
2,0.003082889,0.003082187,0.03610631,0.0001300135,2.82405E-05,0.000850106,0.0001780027,0.002934137,9.919891E-05,0.0001470693,1.508394E-06,0.0003941309,8.531041E-05,0.0005470705,0.01683913,0.0009626677,0.000967757,0.01082262,0.03507825,0.006399973,0.002968116,0.005001752,0.0007920936,2.297573E-05,0.001654578,0.004872632,0.01573156,0.003585926,0.008382237,0.0009933806
3,0.003085662,0.003084959,0.03617762,0.0001302035,2.83941E-05,0.0008511117,0.0001780847,0.00295939,9.938711E-05,0.0001490218,1.505225E-06,0.0003957463,8.604986E-05,0.0005523112,0.01690151,0.0009673901,0.000968441,0.01082764,0.03515109,0.006417133,0.002979678,0.005018813,0.0007923933,2.301875E-05,0.001666407,0.004891878,0.01588599,0.003600721,0.008440364,0.0009971907
4,0.003089514,0.003090405,0.03627095,0.000130425,2.855874E-05,0.0008523479,0.000178219,0.002987726,9.964197E-05,0.0001511845,1.501878E-06,0.0003978562,8.681283E-05,0.0005568297,0.01699654,0.0009732462,0.0009701393,0.01083042,0.03521501,0.006441016,0.002990599,0.005034707,0.000792528,2.307751E-05,0.001680595,0.004916427,0.01610249,0.003623214,0.008516714,0.001002272
5,0.003094795,0.00309938,0.03638904,0.0001306929,2.873783E-05,0.0008539399,0.000178445,0.00301859,9.995474E-05,0.0001531123,1.498528E-06,0.0004004216,8.760872E-05,0.000558292,0.01711856,0.000980139,0.0009728198,0.01083248,0.03527466,0.006469825,0.003001275,0.005050106,0.000792603,2.315194E-05,0.001697525,0.004945877,0.01635643,0.003653061,0.008607877,0.001008334
6,0.003100712,0.003111237,0.03651506,0.0001309824,2.892272E-05,0.0008556993,0.0001787364,0.003048708,0.0001002372,0.000154721,1.495143E-06,0.0004030937,8.840948E-05,0.0005557431,0.01723848,0.0009872128,0.0009758039,0.01083441,0.03533168,0.006492939,0.003011833,0.005065216,0.0007926488,2.323073E-05,0.001716305,0.004975065,0.01658746,0.00368421,0.008694433,0.001014302
7,0.003107573,0.00312531,0.03664824,0.0001313113,2.911431E-05,0.0008577461,0.0001791161,0.003077127,0.0001004778,0.0001561971,1.492204E-06,0.000405745,8.92228E-05,0.0005501616,0.01734569,0.0009941175,0.0009787708,0.01084031,0.03539973,0.006509519,0.003023405,0.005081899,0.0007929554,2.331087E-05,0.001736009,0.005002674,0.01677344,0.003713915,0.008769589,0.001019773
8,0.003114266,0.003139255,0.03677323,0.0001316388,2.930136E-05,0.0008598064,0.0001795145,0.003102327,0.0001006419,0.000157897,1.489478E-06,0.000408128,9.001973E-05,0.0005440389,0.01742785,0.001000246,0.0009810802,0.0108489,0.03547495,0.006517633,0.003035626,0.00509951,0.000793413,2.33807E-05,0.001754921,0.005026036,0.01689978,0.003738767,0.008827505,0.001024136
9,0.003118862,0.003150427,0.03686346,0.0001318925,2.946502E-05,0.0008613385,0.000179807,0.003121894,0.0001006557,0.0001600455,1.486341E-06,0.0004099337,9.074323E-05,0.0005398307,0.01746686,0.001004887,0.0009820169,0.01085612,0.0355441,0.006510681,0.003047348,0.00511612,0.0007937152,2.342601E-05,0.00177126,0.005040779,0.01695461,0.00375366,0.008857897,0.001026765
10,0.00312198,0.003158791,0.03692723,0.0001320989,2.961024E-05,0.0008625053,0.0001800183,0.003137034,0.0001005585,0.0001627551,1.483134E-06,0.000411276,9.141133E-05,0.0005392907,0.01747119,0.001008336,0.000981796,0.01086463,0.03561586,0.006494019,0.003059298,0.005132938,0.0007940474,2.345214E-05,0.001784952,0.005048746,0.01696166,0.003759954,0.008866255,0.001028119
11,0.003123657,0.003164115,0.03696682,0.0001322596,2.973784E-05,0.0008633231,0.0001801462,0.003148438,0.0001003715,0.00016609,1.479863E-06,0.0004121831,9.202743E-05,0.0005437159,0.01744601,0.001010704,0.0009804533,0.01087445,0.03569026,0.006470666,0.003071461,0.005149936,0.0007944062,2.345977E-05,0.001795913,0.005050751,0.01693261,0.003758692,0.008856805,0.001028375
12,0.003122641,0.003165602,0.03696272,0.0001323266,2.983543E-05,0.0008633952,0.0001801108,0.00315416,0.0001000209,0.0001699292,1.476068E-06,0.0004124667,9.254831E-05,0.0005534478,0.01737567,0.001011567,0.0009776305,0.01088261,0.03575713,0.006432172,0.003082966,0.005165671,0.0007945729,2.344155E-05,0.0018036,0.005042976,0.01685716,0.00374582,0.008817812,0.001027206
13,0.002967537,0.003012201,0.03514541,0.0001258766,2.834078E-05,0.0008208618,0.000171055,0.003011484,9.449531E-05,0.0001674072,1.396497E-06,0.0003885507,8.880448E-05,0.0005421173,0.01644288,0.0009662122,0.0009263628,0.01035458,0.03409242,0.006077121,0.002948985,0.004935484,0.0007554214,2.183383E-05,0.001721629,0.004829539,0.01599117,0.003552875,0.008350296,0.000974475
14,0.002964846,0.003009596,0.03510318,0.0001258468,2.821079E-05,0.0008203306,0.0001708068,0.003008022,9.386423E-05,0.0001730183,1.392688E-06,0.0003837053,8.909557E-05,0.000563803,0.01632824,0.0009672819,0.0009224807,0.01037052,0.0341403,0.006039313,0.002963229,0.004953247,0.0007540022,2.135523E-05,0.001717121,0.004852161,0.01587294,0.003532657,0.008284898,0.0009701321
15,0.002961396,0.003004997,0.03505189,0.0001257873,2.80716E-05,0.0008195709,0.0001705042,0.003003455,9.32037E-05,0.0001785183,1.388717E-06,0.0003786632,8.934762E-05,0.0005893286,0.01620408,0.0009678037,0.0009180813,0.01038669,0.03417979,0.006002613,0.002977181,0.004970423,0.0007525187,2.08712E-05,0.001711246,0.00487197,0.01575364,0.003509826,0.008212189,0.0009656086
16,0.002958068,0.002999175,0.0350072,0.0001257303,2.793285E-05,0.0008188411,0.0001701959,0.002999754,9.258001E-05,0.0001837482,1.384808E-06,0.0003735916,8.958998E-05,0.0006170273,0.01608688,0.0009682021,0.0009135749,0.01040403,0.0342152,0.005973576,0.002991138,0.004987508,0.0007510637,2.038929E-05,0.001704673,0.004892432,0.01564663,0.003488002,0.008143359,0.0009613234
17,0.002955249,0.002992497,0.03497747,0.0001256864,2.779833E-05,0.0008182143,0.0001698917,0.00299803,9.202166E-05,0.0001887037,1.380937E-06,0.0003686092,8.982986E-05,0.0006459843,0.01598642,0.0009686812,0.0009093712,0.01042172,0.03424522,0.005954551,0.003004895,0.005004176,0.0007496026,1.99159E-05,0.001697943,0.004915559,0.01556305,0.003468904,0.008082339,0.0009576649
18,0.002952793,0.002985244,0.03496188,0.0001256512,2.766716E-05,0.0008176031,0.0001695703,0.002998333,9.152285E-05,0.000193241,1.376941E-06,0.0003637717,9.005781E-05,0.0006746231,0.01590248,0.0009694002,0.0009057699,0.010438,0.03426526,0.005942312,0.003018015,0.005019761,0.0007480456,1.945597E-05,0.001691435,0.004940689,0.01551073,0.003452181,0.008025712,0.0009548911
19,0.002951002,0.002978329,0.03496245,0.00012564,2.754304E-05,0.000817093,0.0001692536,0.003000884,9.109445E-05,0.0001972618,1.372953E-06,0.0003591769,9.028627E-05,0.0007015485,0.01583751,0.0009706466,0.000902961,0.01045339,0.03427732,0.005935921,0.003030728,0.005034694,0.000746466,1.90139E-05,0.001685623,0.004968182,0.01549713,0.003438572,0.007974836,0.0009531297
20,0.002949296,0.002971842,0.03496551,0.0001256351,2.742053E-05,0.0008165391,0.0001689215,0.003003811,9.068054E-05,0.0002007651,1.368909E-06,0.0003547026,9.050206E-05,0.0007258719,0.01577571,0.0009721509,0.0009005985,0.01046741,0.03427906,0.005927467,0.003042956,0.0050489,0.0007448528,1.858466E-05,0.001680223,0.004995216,0.01550107,0.003425144,0.007920105,0.0009518261
21,0.002947891,0.002966157,0.03496878,0.0001256473,2.730097E-05,0.0008160358,0.0001686023,0.003006358,9.026098E-05,0.0002038281,1.365079E-06,0.0003502927,9.07171E-05,0.0007475015,0.01570994,0.0009737731,0.0008984198,0.01048226,0.03427653,0.005914763,0.00305537,0.005063518,0.0007433663,1.816529E-05,0.001675102,0.005021158,0.01550493,0.003410831,0.007857607,0.0009505912
22,0.002946906,0.002961142,0.03497361,0.0001256798,2.718557E-05,0.0008156649,0.0001683148,0.003008665,8.98464E-05,0.0002066063,1.36156E-06,0.0003459174,9.09419E-05,0.0007673603,0.0156425,0.0009754337,0.0008962022,0.01049853,0.03427062,0.0059006,0.003068189,0.005078913,0.0007420481,1.775239E-05,0.001670035,0.00504663,0.015502,0.0033965,0.007790584,0.0009491909
23,0.002944752,0.002955239,0.03495812,0.0001256668,2.705886E-05,0.0008149787,0.0001679695,0.003008434,8.936084E-05,0.0002091491,1.357736E-06,0.0003413264,9.112588E-05,0.0007738449,0.01555569,0.0009764801,0.0008933695,0.01051172,0.03424523,0.00587821,0.003080108,0.005092956,0.0007405766,1.733527E-05,0.001664037,0.005067741,0.01547123,0.003378526,0.007710916,0.0009469955
24,0.002942757,0.002949402,0.03494292,0.0001256576,2.693383E-05,0.0008143677,0.0001676438,0.00300817,8.88887E-05,0.0002115344,1.354062E-06,0.0003367435,9.131263E-05,0.0007765605,0.01547107,0.0009774771,0.0008903494,0.01052502,0.03421004,0.00585845,0.00309206,0.005107202,0.0007391732,1.692232E-05,0.001657811,0.005088843,0.01543789,0.003361605,0.007634555,0.0009446373
