"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
11,16.80357,18.69864,13.30137,37.26852,3.543286,3.414469,3.003088,3.288127,3.270573,3.04813,5.263081,4.726812,7.910014,4.368002,9.483809,4.99682,3.528895,6.170138,4.007034,4.112068,12.08922,3.269184,17.47651,4.878004,4.066526,7.631708,3.341636,7.664992,3.284315,14.67824,3.594013,3.339352,4.458127,6.263336,15.83061,7.586761,3.000608,3.660529,5.619222,5.495202,6.439937,6.630264,9.185256,5.11078,5.348802,4.397913,4.848168,4.584877,4.789238,3.062039,4.520977,6.827421,6.470505,8.484709,0.6629643,5.517125,7.957353,46.95702,13.80878,7.261305,6.937472,5.764893,11.62237,4.94522,5.102308,6.448465,13.24882,13.56699,13.06192,9.735598,6.104726,11.69433,51.85891,19.12347,0,0,0,0
12,15.29845,16.24978,10.89649,34.39694,3.260846,3.171411,2.874336,3.083211,3.110266,2.890458,4.820013,4.367141,7.704198,4.340908,9.125335,4.822155,3.353766,5.697424,3.688977,3.87385,12.27106,2.992523,17.66316,4.538292,3.590958,7.449935,3.119146,7.56821,3.011917,14.28947,3.268877,3.098887,3.972686,5.813405,15.77879,7.262103,2.766165,3.080012,5.000896,4.96281,5.793761,5.915545,8.543414,4.777118,4.825882,3.839232,4.151252,4.214547,4.117208,2.733738,3.92013,5.715057,5.465237,7.133124,0.5061505,4.72498,6.767569,43.5671,11.11565,5.617077,5.292679,4.355829,9.620427,3.945546,4.304152,5.036709,11.37513,11.36929,10.97036,8.824443,4.564766,9.649903,37.03232,16.09071,0,0,0,0
13,13.58968,14.00344,9.095656,30.45824,2.948058,2.910162,2.700286,2.873222,2.91059,2.682196,4.456475,4.009584,7.32553,4.307767,8.531595,4.597962,3.206141,5.330218,3.296852,3.560641,12.38182,2.736386,18.47582,4.149693,3.35879,7.226663,2.876125,7.268089,2.763867,13.76415,2.847162,2.820306,3.385328,5.183582,16.22578,6.81084,2.493189,2.563797,4.563426,4.611642,5.11901,5.448406,7.749063,4.354104,4.28355,3.725803,3.820173,3.899673,3.7066,2.473403,3.656937,5.39565,5.202099,6.619505,0.4095816,4.300359,6.291233,47.09047,13.35334,6.61753,6.015269,4.934834,9.180168,4.374398,4.201307,4.211184,11.85679,12.41008,11.97836,8.660498,4.682101,10.73554,41.71859,18.67239,0,0,0,0
14,13.16407,12.42721,7.949057,29.93086,2.872223,2.87187,2.661104,2.820865,2.873142,2.634052,4.408277,4.005065,7.322118,4.29809,8.42903,4.546754,3.125352,5.319503,3.191155,3.461499,13.67467,2.708908,20.36626,4.058442,3.544793,7.794965,2.843996,8.107321,2.763238,14.84977,2.843042,2.78383,3.167847,5.100755,17.5537,7.003903,2.508988,2.59743,4.646022,4.786264,5.168167,5.732969,7.662716,4.386446,4.310515,4.133347,4.202351,3.878316,4.043132,2.432423,3.961918,6.086117,5.973656,7.316503,0.3839048,4.284413,6.998647,61.04443,20.65493,10.13517,9.567254,7.770664,10.89809,5.834088,4.895235,4.46196,15.42254,17.35232,16.65038,9.885754,6.950739,14.80767,70.68564,25.45262,0,0,0,0
15,12.8129,11.15652,7.073945,29.6575,2.79601,2.83859,2.626444,2.768662,2.830814,2.584645,4.34773,3.966892,7.319756,4.286975,8.336056,4.48595,3.057377,5.282475,3.08603,3.391412,14.89195,2.698805,21.77667,4.032126,3.641031,8.254064,2.824369,8.789759,2.753387,15.94073,2.869339,2.76796,2.998756,4.991615,18.66125,7.170187,2.511542,2.620045,4.587573,4.806677,5.192342,5.82636,7.537307,4.386229,4.253949,4.318732,4.325976,3.908535,4.170213,2.417235,4.095971,6.242323,6.230615,7.550102,0.3627488,4.367915,7.302618,58.96961,21.64002,11.28854,10.85532,8.763271,11.44012,6.251957,5.196004,4.800479,17.05772,19.03572,18.4902,11.04922,7.708875,16.02129,74.63412,25.39969,0,0,0,0
16,12.93992,10.26254,6.688443,30.26111,2.828802,2.895492,2.633528,2.778073,2.839618,2.573198,4.453982,4.081139,7.362271,4.284938,8.347438,4.474555,3.025794,5.441047,3.071585,3.403222,16.13475,2.793096,22.98133,4.125158,3.978227,8.870016,2.885071,9.577636,2.841742,17.42772,3.050133,2.832148,2.939395,5.059939,20.0791,7.547757,2.613528,2.864585,4.807077,5.098045,5.498878,6.291195,7.620312,4.529506,4.411313,4.915156,4.881536,4.103176,4.704343,2.53424,4.556646,7.105338,7.204599,8.557775,0.3851292,4.850738,8.357387,66.78188,25.40409,14.37951,14.31331,11.5221,13.48138,7.703259,6.180389,5.806831,20.93257,23.25448,22.57163,13.18647,10.01475,19.26449,103.0922,28.26983,0,0,0,0
17,13.62626,9.833766,7.119948,31.85215,2.967699,3.051229,2.682414,2.849006,2.897911,2.597164,4.727509,4.333384,7.451739,4.291609,8.481804,4.508037,3.027899,5.808648,3.147298,3.511376,17.50519,3.009219,24.27551,4.371512,4.525108,9.655105,3.039017,10.43461,3.033634,19.29311,3.377557,2.988183,3.000119,5.301516,21.75734,8.129541,2.817113,3.388779,5.224983,5.593679,6.093941,7.069367,7.896177,4.806903,4.750322,5.861005,5.74742,4.483503,5.591333,2.798671,5.302105,8.481697,8.767755,10.2358,0.4955548,5.976466,10.0846,73.22467,29.28508,18.17208,18.84547,15.1886,16.69484,9.750485,7.839078,7.950105,25.92398,28.06954,27.51421,16.05014,13.45107,23.16847,141.4554,31.03318,0,0,0,0
18,14.27348,9.955901,8.657733,32.8779,3.105031,3.190611,2.735917,2.918434,2.940952,2.611174,4.958352,4.536946,7.547274,4.298252,8.640265,4.53074,3.047889,6.115255,3.260112,3.648371,18.34155,3.234273,24.92533,4.661611,4.847878,10.15989,3.182355,10.83086,3.182255,20.61132,3.645363,3.166112,3.10879,5.448823,22.52874,8.557632,2.964251,3.955119,5.477406,5.819006,6.464706,7.433659,8.099795,4.945274,4.973791,6.400657,6.228343,4.737738,6.10676,3.068616,5.714082,9.186273,9.527964,11.51381,0.7405701,7.675281,11.17212,61.03205,26.81221,17.7933,18.96862,15.16283,18.10688,10.17506,9.094594,10.99071,26.07154,26.64387,26.82417,17.54512,13.7663,22.50306,132.8651,27.95975,0,0,0,0
19,14.72195,10.47461,10.71304,33.0894,3.220258,3.280211,2.781969,2.974967,2.96568,2.617467,5.107184,4.675931,7.646131,4.304677,8.788451,4.544815,3.080418,6.321355,3.381715,3.772909,18.17716,3.410658,24.50323,4.901892,4.95278,10.32227,3.277365,10.72247,3.267925,21.13824,3.805261,3.331525,3.229806,5.500617,22.64373,8.785319,3.042887,4.433385,5.616605,5.847267,6.584065,7.452304,8.224641,4.952605,5.10312,6.594612,6.414864,4.827162,6.309299,3.279566,5.829203,9.427738,9.701777,12.38705,1.038915,9.409685,11.67988,47.37708,22.91232,15.771,17.13051,13.40257,18.30443,9.718282,9.890043,13.93642,23.78834,23.2269,23.77457,17.63969,12.29229,19.95782,106.5848,24.15155,0,0,0,0
20,14.68153,10.79744,11.62274,32.26773,3.233911,3.26943,2.787959,2.975818,2.947325,2.597538,5.064719,4.648971,7.709077,4.304244,8.814867,4.521594,3.092494,6.287463,3.397167,3.808443,17.04458,3.445796,23.10472,4.993997,4.742257,10.04906,3.264235,10.1246,3.216967,20.67325,3.779941,3.400749,3.262437,5.378657,22.0635,8.665635,2.99638,4.460855,5.481892,5.592135,6.354826,7.071447,8.135363,4.791846,5.006642,6.254971,6.106271,4.716482,5.999356,3.29277,5.511178,8.868047,9.059559,12.05639,1.159514,9.931812,11.13506,37.61917,18.38375,12.76713,14.06069,10.67071,16.82508,8.426361,9.528898,14.56662,20.13054,19.00691,19.51958,16.37564,9.725021,16.36648,79.08755,20.21488,0,0,0,0
