"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:25 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,KemptonsQ

timestep,value
1,13.5312
2,10.23254
3,10.42537
4,13.53458
5,12.8158
6,12.90978
7,11.72674
8,11.89345
9,12.09942
10,12.34492
11,13.14619
12,12.20677
13,13.69668
14,13.35953
15,12.27206
16,12.37004
17,9.559913
18,9.639359
19,12.10122
20,12.01573
21,15.19152
22,15.21509
23,15.27486
24,11.36034
25,11.67041
26,9.746438
27,9.784451
28,11.47435
29,11.41139
30,11.23361
31,11.14423
32,11.0592
33,15.052
34,14.96614
35,10.82902
36,9.974148
37,9.824524
38,9.690649
39,9.743773
40,11.09138
41,11.16894
42,13.4452
43,13.50205
44,12.27009
45,14.324
46,12.32998
47,13.60015
48,14.61496
49,10.32565
50,10.23964
51,10.41104
52,10.39335
53,10.39282
54,10.16753
55,14.21416
56,14.2708
57,14.26031
58,14.2939
59,10.22421
60,10.49295
61,10.53936
62,9.152858
63,9.183142
64,10.59502
65,10.61326
66,14.17235
67,14.14922
68,14.14844
69,14.14265
70,10.70011
71,10.66893
72,10.86197
73,10.77413
74,10.82121
75,11.00562
76,11.03685
77,11.05743
78,11.00404
79,13.31631
80,13.25319
81,10.8845
82,10.89142
83,10.73542
84,10.8305
85,10.76841
86,10.68759
87,10.57817
88,10.47198
89,10.40196
90,12.45383
91,12.44564
92,12.31988
93,12.07434
94,12.38963
95,12.58738
96,10.58901
97,9.524638
98,9.63714
99,10.82992
100,12.37747
101,12.20248
102,11.73343
103,13.84872
104,13.80111
105,12.34272
106,11.65091
107,10.48382
108,9.098902
109,9.070397
110,9.169323
111,9.197507
112,10.46792
113,10.34383
114,10.32491
115,11.49987
116,11.47326
117,11.37708
118,11.34841
119,11.37441
120,11.36499
121,10.16342
122,9.28912
123,9.079194
124,9.062065
125,9.01501
126,10.28966
127,10.14104
128,11.0328
129,10.98387
130,10.93639
131,10.91529
132,10.17165
133,8.869693
134,8.757287
135,8.694877
136,8.602842
137,10.18728
138,10.21005
139,11.16535
140,11.0958
141,11.38344
142,10.74281
143,9.943968
144,9.964375
145,9.969098
146,10.37895
147,10.02554
148,10.04487
149,10.0551
150,10.05689
151,10.06566
152,10.8703
153,10.88526
154,10.89154
155,9.9568
156,10.09576
157,10.00231
158,9.898218
159,9.892253
160,9.849534
161,9.80353
162,9.782381
163,9.772149
164,9.758221
165,9.742875
166,9.724969
167,9.714937
168,9.703497
169,9.760635
170,10.11461
171,9.876624
172,9.937133
173,9.97676
174,11.10312
175,10.92006
176,10.92756
177,10.93749
178,11.23883
179,11.25813
180,9.830979
181,9.80383
182,9.842744
183,9.851571
184,9.838661
185,9.985042
186,11.18933
187,11.10213
188,11.05503
189,10.66463
190,10.95538
191,10.94728
192,11.15207
193,11.2526
194,9.69146
195,9.690134
196,9.662808
197,9.664536
198,9.655354
199,9.653001
200,11.41003
201,11.38584
202,9.598867
203,9.596375
204,9.60586
205,9.767969
206,8.786894
207,9.462311
208,9.793175
209,9.806178
210,9.763045
211,10.83723
212,10.72869
213,10.58998
214,10.70891
215,10.74428
216,9.595565
217,9.554184
218,8.505322
219,9.358485
220,9.404655
221,9.78029
222,10.01011
223,10.09159
224,9.986344
225,9.95236
226,9.958625
227,9.999058
228,10.02735
229,9.456219
230,9.442324
231,9.627625
232,9.920486
233,10.16678
234,10.16315
235,10.08886
236,10.19597
237,10.29278
238,11.43615
239,9.829093
240,10.10952
241,9.882116
242,9.517546
243,9.410598
244,9.296432
245,9.741809
246,9.780797
247,9.86095
248,10.05278
249,10.20607
250,9.947106
251,9.850996
252,9.882501
253,9.387209
254,8.537122
255,8.686173
256,9.342033
257,9.21905
258,9.520802
259,9.823435
260,9.824517
261,9.814677
262,9.796966
263,9.147633
264,8.383672
265,8.442173
266,8.49265
267,8.460365
268,8.434576
269,8.903078
270,9.792397
271,9.709003
272,9.614793
273,9.563897
274,9.652923
275,9.690372
276,9.064874
277,9.142756
278,8.113119
279,8.085498
280,8.062929
281,9.335801
282,9.677667
283,9.865692
284,9.868848
285,9.822066
286,9.72736
287,9.748048
288,9.130134
289,9.04208
290,8.978833
291,8.928964
292,8.889713
293,8.861053
294,8.837623
295,9.664355
296,9.527682
297,9.366512
298,9.277861
299,8.620229
300,7.962001
301,8.004341
302,8.846349
303,10.02713
304,10.13974
305,10.15684
306,10.16399
307,9.913642
308,9.818545
309,9.717433
310,9.627717
311,9.594862
312,9.356481
313,8.766561
314,8.5633
315,8.561402
316,8.794403
317,9.749189
318,9.780717
319,9.835207
320,9.760901
321,9.432684
322,8.99299
323,9.047122
324,8.908422
325,8.239382
326,8.80545
327,8.987022
328,8.970136
329,10.38642
330,10.36093
331,10.26144
332,10.12412
333,9.931592
334,9.74847
335,9.732696
336,8.675386
337,7.971196
338,7.882556
339,7.869569
340,7.83177
341,7.953277
342,8.637405
343,8.753233
344,8.728858
345,9.875189
346,9.7679
347,9.646573
348,9.58669
349,8.510346
350,8.727296
351,7.383836
352,7.324149
353,7.268028
354,8.513613
355,8.507414
356,9.877327
357,8.444984
358,8.422069
359,8.402555
360,8.384296
361,10.1157
362,10.28262
363,10.48736
364,10.6213
365,10.72705
366,10.77197
367,10.74301
368,10.64139
369,10.57022
370,10.13445
371,10.32743
372,10.18928
373,9.991304
374,8.819479
375,7.403393
376,7.421891
377,7.465895
378,9.365353
379,9.353741
380,9.980251
381,10.12017
382,10.06626
383,9.79099
384,9.111184
385,9.193181
386,9.303258
387,10.23377
388,10.45065
389,10.52608
390,10.32542
391,11.04076
392,10.88844
393,10.73911
394,9.976293
395,9.935472
396,8.699855
397,7.932096
398,7.986895
399,8.138342
400,8.216769
401,8.296142
402,9.274994
403,9.377777
404,10.23234
405,10.64134
406,10.33673
407,10.05698
408,9.048362
409,9.103116
410,9.034333
411,9.139087
412,9.265858
413,9.388504
414,9.458337
415,10.32172
416,10.37445
417,10.37432
418,10.39201
419,10.40186
420,9.431658
421,9.39475
422,9.340366
423,8.636157
424,8.651998
425,9.500821
426,9.607391
427,9.679988
428,10.34973
429,10.48411
430,10.49589
431,9.626499
432,9.746675
433,9.917405
434,9.900283
435,10.77567
436,10.71804
437,11.29538
438,11.10775
439,11.12334
440,10.6156
441,10.46588
442,10.57275
443,11.22545
444,11.00167
